Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",,,6,Conflict Mitigation and Reconciliation,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,160691,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,AID-121-A-16-00010,2016-09-19,2018-12-31,2,Obligations,2021,-33321,-32764
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,161818,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.1,,,2,Obligations,2021,-33930,-33363
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,154489,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-34511,-33934
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000547,Management Systems International,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,,,10,Civil Society,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,145856,Capacity Building to EG/APS Awardees,Capacity Building to EG/APS Awardees,AID-263-I-03-06-00008,2010-10-01,2021-01-20,2,Obligations,2021,-34547,-33970
792,TUR,Turkey,2,Europe and Eurasia,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,154493,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-35110,-34523
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4001528,AECOM Technology Corporation,3,Governance,151,Government and Civil Society,15112,Decentralisation and support to subnational government,,,8,Good Governance,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,132142,Egyptian Decentralization Initiative (EDI),"The Egyptian Decentralization Initiative (EDI) will support the effort s of the Government of Egypt (GoE) to decentralize selected public sector functions to lower levels of government. EDI provides technical assistance and cooperates with the Ministry of State for Local Development (MoLD) as the Ministry formulates and coordinates a national effort for decentralization. EDI is working toward the goal of Egyptian decentralization at both the national and local levels of government seeking to achieve a number of concrete objectives including: (i) Increased Egyptian financial resources available to local government for responding to community priorities; (ii) Enhanced participatory mechanisms to plan, allocate, and monitor the use of resources; and (iii) Strengthened administrative capacity and legal framework for local government to effectively and transparently manage resources.",263-I-01-06-00015,2006-04-04,2012-12-31,2,Obligations,2021,-35328,-34737
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,3,Governance,151,Government and Civil Society,15112,Decentralisation and support to subnational government,,,8,Good Governance,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,4,Technical Assistance,146584,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,AID-EPP-I-05-04-00035,2004-09-30,2015-03-29,2,Obligations,2021,-36350,-35742
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,154544,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-36710,-36097
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,,,41,Direct Administrative Costs,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,153177,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-38945,-38295
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,3990209,University/Research Institute - United States Redacted,6,Agriculture,310,Agriculture,31120,Agricultural development,,,29,Agriculture,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,154890,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,AID-306-A-15-00001,2014-10-01,2017-07-31,2,Obligations,2021,-39530,-38869
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,3,Governance,152,"Conflict, Peace, and Security",15220,"Civilian peace-building, conflict prevention and resolution",,,6,Conflict Mitigation and Reconciliation,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,150453,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,AID-OAA-TO-12-00010,2008-08-29,2015-09-30,2,Obligations,2021,-40000,-39331
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,4,Infrastructure,230,Energy,23110,Energy policy and administrative management,,,28,Infrastructure,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,143358,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,AID-306-I-21-06-00517,2009-03-05,2011-07-31,2,Obligations,2021,-40184,-39512
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - Non United States,7,3990206,NGO - Non United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,162582,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,720FDA18GR00289,,2020-02-29,2,Obligations,2021,-40290,-39617
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,,,47,Health - General,34,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,38667,U.S. Centers for Disease Control and Prevention: Activities and Program Support - Administrative Costs for Salaries,U.S. Centers for Disease Control and Prevention: Activities and Program Support - Administrative Costs for Salaries,,,2020-11-04,2,Obligations,2021,-42950,-42232
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,3,NGO,NGO - Non United States,7,3990206,NGO - Non United States Redacted,2,Health and Population,140,Water Supply and Sanitation,14030,Basic drinking water supply and basic sanitation,,,18,Water Supply and Sanitation,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,164793,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,redacted ID,,2019-06-30,2,Obligations,2021,-42990,-42271
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,161818,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.1,,,2,Obligations,2021,-45135,-44381
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,153352,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-45199,-44443
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,23,EE,Bureau for Europe and Eurasia,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,5,Economic Growth,240,Banking and Financial Services,24010,Financial policy and administrative management,,,27,Financial Sector,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,150720,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,"This program supports the Mission's goal for an independent, prosperous, and healthy Ukraine united around core European values in one or more of the following sectors: strengthening of democratic governance, and more inclusive, sustainable, market-driven economic growth.",AID-121-C-12-00001,2012-10-01,2015-10-31,2,Obligations,2021,-47635,-46839
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4000670,"Development Alternatives, Inc.",4,Infrastructure,230,Energy,23110,Energy policy and administrative management,,,28,Infrastructure,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,106316,Egypt Utility Manag/Sectoral Active,Egypt Utility Management/Sectoral Active,263-018,,,2,Obligations,2021,-48566,-47754
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,8,Enterprises,Enterprises - United States,19,4009145,"International Development Group, LLC",3,Governance,151,Government and Civil Society,15112,Decentralisation and support to subnational government,,,8,Good Governance,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,166458,Technical services for economic governance in Egypt,Public Finance Management-PFM II IDIQ Task Order for Technical services for economic governance in Egypt,72026319F00012,,2025-08-07,2,Obligations,2021,-48768,-47953
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1000,"Agency for International Development, Operating Expenses",1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,153486,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-49072,-48252
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,167888,Protection services for conflict affected people,Protection services for conflict affected people in eastern Ukraine.,720FDA20GR00006,,2020-09-13,2,Obligations,2021,-49916,-49082
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,6,Agriculture,310,Agriculture,31165,Agricultural alternative development,,,4,Counter-Narcotics,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,127022,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,306-M-00-05-00515,2005-02-15,2021-05-09,2,Obligations,2021,-50000,-49164
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,4,Infrastructure,210,Transport and Storage,21010,Transport policy and administrative management,,,28,Infrastructure,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,153159,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,4.4.3,,,2,Obligations,2021,-50000,-49164
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",7,Multilateral,Multilateral - United Nations,12,3990216,Multilateral - United Nations Organization Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,166428,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,720FDA19IO00053,,2020-06-24,2,Obligations,2021,-52733,-51852
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - Non United States,7,3990206,NGO - Non United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,161942,"Protection, Assistance and Solutions","The provision of effective protection, assistance, and durable solutions for refugees, internally displaced persons (IDPs), and other victims of conflict and disasters.",HA.1,,,2,Obligations,2021,-52797,-51915
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,3,Governance,151,Government and Civil Society,15110,Public sector policy and administrative management,,,8,Good Governance,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,167925,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2.2.2,,,2,Obligations,2021,-52900,-52016
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,154544,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-53370,-52478
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,6,HHS,Department of Health and Human Services,10,CDC,Centers for Disease Control and Prevention,1,Government,Government - United States,1,1000007,U.S. Government - Department of Health and Human Services,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,,,47,Health - General,34,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,38676,U.S. Centers for Disease Control and Prevention: Activities and Program Support - Administrative Costs for Salaries,U.S. Centers for Disease Control and Prevention: Activities and Program Support - Administrative Costs for Salaries,,,2020-12-03,2,Obligations,2021,-54347,-53438
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,3990209,University/Research Institute - United States Redacted,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,162233,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-57474,-56513
818,EGY,Egypt,3,Middle East and North Africa,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,28,ME,Bureau for Middle East,2,Universities and Research Institutes,Universities and Research Institutes - United States,3,3990209,University/Research Institute - United States Redacted,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1000,"Agency for International Development, Operating Expenses",1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,162233,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-57801,-56835
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,10,Administrative Costs,913,Administration and Oversight,91030,Administration and Oversight,,,41,Direct Administrative Costs,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,154544,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-58137,-57165
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,23,EE,Bureau for Europe and Eurasia,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,4,Infrastructure,230,Energy,23110,Energy policy and administrative management,,,28,Infrastructure,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,155332,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,"This program supports the Mission's goal for an independent, prosperous, and healthy Ukraine united around core European values in one or more of the following sectors: strengthening of democratic governance, and more inclusive, sustainable, market-driven economic growth.",AID-OAA-BC-14-00030,2008-04-01,2019-12-30,2,Obligations,2021,-59403,-58410
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,23,EE,Bureau for Europe and Eurasia,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,,,10,Civil Society,76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,155325,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,"This program supports the Mission's goal for an independent, prosperous, and healthy Ukraine united around core European values in one or more of the following sectors: strengthening of democratic governance, and more inclusive, sustainable, market-driven economic growth.",AID-121-C-14-00001,2014-09-26,2016-09-25,2,Obligations,2021,-59568,-58572
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,165698,Humanitarian assistance and protections,Humanitarian coordination and protection services assistance for conflict affected population in Ukraine.,720FDA19GR00021,,2020-01-18,2,Obligations,2021,-59744,-58745
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1000,"Agency for International Development, Operating Expenses",1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,153624,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-59911,-58909
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,1,USAID,U.S. Agency for International Development,23,EE,Bureau for Europe and Eurasia,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,5,Economic Growth,250,Business and Other Services,25010,Business Policy and Administation,,,30,Private Sector Competitiveness,76,72x0306,"Assistance for Europe, Eurasia and Central Asia (AEECA)",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,159028,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,"This program supports the Mission's goal for an independent, prosperous, and healthy Ukraine united around core European values in one or more of the following sectors: strengthening of democratic governance, and more inclusive, sustainable, market-driven economic growth.",AID-121-TO-16-00002,2012-08-02,2020-10-01,2,Obligations,2021,-62361,-61319
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1000,"Agency for International Development, Operating Expenses",1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,154462,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,-62480,-61436
