Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853930,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Jordan - Royal Jordanian Air Force Implementation Workshop #2",Institutional Capacity Building (ICB). Jordanian Armed Forces,,,2019-12-12,2,Obligations,2020,85000,85000
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853928,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Jordan - Long-Range Precision Strike Assessment Implementation #1",Institutional Capacity Building (ICB). Jordanian Armed Forces,,,2019-10-31,2,Obligations,2020,82000,82000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853756,"U.S. Department of Defense, Institutional Capacity Building Programs: Computer Network Exploitation (CNE) - Sea Breeze 20 IPC",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-20,2,Obligations,2020,80941,80941
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853972,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Strategic Defense Review # 4",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-15,2,Obligations,2020,66000,66000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853902,"U.S. Department of Defense, Institutional Capacity Building Programs: George C. Marshall European Center for Security Studies - SLP HDP I",Institutional Capacity Building (ICB). UKR Senior Governmental Leaders,,,2019-11-15,2,Obligations,2020,65078,65078
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853925,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Jordan - Defense Resourcing Committee",Institutional Capacity Building (ICB). Jordanian Armed Forces,,,2019-11-21,2,Obligations,2020,64000,64000
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,32,AF,Department of the Air Force,999,,not applicable,1,Government,Government - United States,1,1000053,U.S. Government - Department of the Air Force,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,112,57x8418,"Department of the Air Force, Air Force Cadet Fund",32,Department of the Air Force,AF,2,Military,3,Project-Type,853103,Service Academy Foreign Student Program - U.S. Air Force Academy,"The U.S. Department of Defense's three service academies' (the U.S. Military Academy, the U.S. Naval Academy, the U.S. Air Force Academy) Foreign Student Program allows up to 60 foreign students to attend each Service Academy at any one time as actual members of an Academy class (e.g., as full-time, four-year degree candidates).  These activities expose future foreign leaders, at the beginning of their careers, to their U.S. peers in an environment that is designed to promote military professionalism and appreciation of democratic values and civil society.",,,2020-03-31,2,Obligations,2020,61676,61676
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,32,AF,Department of the Air Force,999,,not applicable,1,Government,Government - United States,1,1000053,U.S. Government - Department of the Air Force,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,112,57x8418,"Department of the Air Force, Air Force Cadet Fund",32,Department of the Air Force,AF,2,Military,3,Project-Type,853102,Service Academy Foreign Student Program - U.S. Air Force Academy,"The U.S. Department of Defense's three service academies' (the U.S. Military Academy, the U.S. Naval Academy, the U.S. Air Force Academy) Foreign Student Program allows up to 60 foreign students to attend each Service Academy at any one time as actual members of an Academy class (e.g., as full-time, four-year degree candidates).  These activities expose future foreign leaders, at the beginning of their careers, to their U.S. peers in an environment that is designed to promote military professionalism and appreciation of democratic values and civil society.",,,2019-12-31,2,Obligations,2020,61676,61676
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853969,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Strategic Defense Review # 1",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-10-18,2,Obligations,2020,60000,60000
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,18,DTRA,Defense Threat Reduction Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,17,97x0134,"Department of Defense, Cooperative Threat Reduction Account",7,Department of Defense,DOD,2,Military,3,Project-Type,20085,Cooperative Threat Reduction Program: Advanced Improvised Explosive Device (IED) Defeat Subject Matter Expert Exchange [non-ODA],Advanced Improvised Explosive Device (IED) Defeat Subject Matter Expert Exchange,,,2020-03-13,2,Obligations,2020,56000,56000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853808,"U.S. Department of Defense, Institutional Capacity Building Programs: Defense Governance Management Team (DGMT) - DIB Coordinator Salary",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-09-30,2,Obligations,2020,54440,54440
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853810,"U.S. Department of Defense, Institutional Capacity Building Programs: Defense Governance Management Team (DGMT) - Translator/Interpreter Salary",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-09-30,2,Obligations,2020,52440,52440
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854242,"U.S. Department of Defense, Institutional Capacity Building Programs: U.S. European Command (USEUCOM) ECJ5 Directorate - PfP Coordinator Salaries FY20",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-09-30,2,Obligations,2020,42500,42500
368,IRQ,Iraq,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853924,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Iraq - Strategic Planning / Readiness #4",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-12-19,2,Obligations,2020,40000,40000
368,IRQ,Iraq,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853923,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Iraq - Strategic Planning / Force Structure #3",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-21,2,Obligations,2020,35000,35000
368,IRQ,Iraq,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853920,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Iraq - Logistics #1",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-12-12,2,Obligations,2020,35000,35000
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,18,DTRA,Defense Threat Reduction Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,17,97x0134,"Department of Defense, Cooperative Threat Reduction Account",7,Department of Defense,DOD,2,Military,3,Project-Type,20099,Cooperative Threat Reduction Program: Counter-Unmanned Aerial System (C-UAS) Subject Matter Expert Exchange [non-ODA],Counter-Unmanned Aerial System (C-UAS) Subject Matter Expert Exchange,,,2019-11-07,2,Obligations,2020,32000,32000
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852883,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-09-30,2,Obligations,2020,26810,26810
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852888,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-02-24,2,Obligations,2020,26082,26082
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853970,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Strategic Defense Review # 2",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-10-22,2,Obligations,2020,23000,23000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853811,"U.S. Department of Defense, Institutional Capacity Building Programs: Defense Institute of International Legal Studies - Assessment and Planning Visit w/r/t International and Operational Law and Operational Legal Advisor Capability","Institutional Capacity Building (ICB). Ministry of Defense, Armed Forces General Staff, and Service Department Headquarter Staffs",,,2019-12-09,2,Obligations,2020,21244,21244
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854223,"U.S. Department of Defense, Institutional Capacity Building Programs: RC & O+M - GCMC - GCMC - UKR - SEMINAR ON REGIONAL SECURITY (SRS) - GCMC - 342 - RC & O+M - GCMC - FY20Q2",Institutional Capacity Building (ICB). Ukraine General Staff National Institute for Strategic Studies Ministry of Defense,,,2020-02-07,2,Obligations,2020,20483,20483
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852885,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-02-28,2,Obligations,2020,20361,20361
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854241,"U.S. Department of Defense, Institutional Capacity Building Programs: U.S. European Command (USEUCOM) ECJ2 Directorate - BSIF #8",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-21,2,Obligations,2020,20057,20057
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853964,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Air Force Strategy Development # 9",Institutional Capacity Building (ICB). Ukrainian Air Force,,,2019-12-05,2,Obligations,2020,20000,20000
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853973,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Strategic Defense Review # 5",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-12-20,2,Obligations,2020,19000,19000
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853778,"U.S. Department of Defense, Institutional Capacity Building Programs: DIILS - DIILS - JOR - Coordination Meetings in Advance of Tabletop Exercise (TTX)) - DIILS - 332b - DIILS - FY20Q2","Institutional Capacity Building (ICB). Ministry of Defense (Border Guards, Special Operations Forces, Directorate of Military Justice)",,,2020-02-19,2,Obligations,2020,17276,17276
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853821,"U.S. Department of Defense, Institutional Capacity Building Programs: Defense Institute of International Legal Studies - Legal Capability Assessment w/r/t International and Operational Law and Operational Legal Advisory Capability",Institutional Capacity Building (ICB). Ministry of Defense and Armed Forces General Staff (including Military Justice Directorate),,,2019-11-06,2,Obligations,2020,16652,16652
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853761,"U.S. Department of Defense, Institutional Capacity Building Programs: Counter Narcotics O&M - GCMC - UKR - ENGLISH LANGUAGE ENHANCEMENT COURSE (ELEC) - GCMC - 342 - Counter Narcotics O&M - FY20Q2",Institutional Capacity Building (ICB). State Customs Service Ukraine Security,,,2020-03-16,2,Obligations,2020,14636,14636
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854348,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - United States Army Europe (USAREUR) - UKR - COMBINED RESOLVE XIII - United States Army Europe (USAREUR) - 321 - WIF - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-05,2,Obligations,2020,14200,14200
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853974,"U.S. Department of Defense, Institutional Capacity Building Programs: Institute for Security Governance - Ukraine - Sustainment Planning Workshop # 1",Institutional Capacity Building (ICB). Ministry of Defense,,,2019-11-22,2,Obligations,2020,14000,14000
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852889,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-03-12,2,Obligations,2020,13684,13684
400,JOR,Jordan,3,Middle East and North Africa,3,Upper Middle Income Country,UMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,3,Stabilization Operations and Security Sector Reform,110,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,852887,Counter Terrorism and Irregular Warfare Fellowship Program (CTIWFP),Formerly known as the Combating Terrorism Fellowship Program (CTFP). The purpose of the Combating Terrorism and Irregular Warfare Fellowship Program (CTIWFP) is to: (1) Educate and train mid- and senior-level partner defense and security officials; (2) Build and strengthen a global network of Combating Terrorism (CbT) and Irregular Warfare (IW) experts and practitioners at the operational and strategic levels; (3) Build and reinforce the CbT and IW capabilities of partner nations through operational and strategic level education; (4) Contribute to efforts to counter ideological support to terrorism; (5) Provide a flexible and proactive program to respond to emerging CbT and IW requirements.,,,2020-02-07,2,Obligations,2020,13009,13009
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854298,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF - PfPC - UKR - DEEP Ukraine FD (Language) Odessa NA - PfPC - 332b - WIF - FY20Q2",Institutional Capacity Building (ICB). Odessa Naval Institute,,,2020-01-31,2,Obligations,2020,11956,11956
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,853903,"U.S. Department of Defense, Institutional Capacity Building Programs: George C. Marshall European Center for Security Studies - Ukranian Defense Reform Seminar I",Institutional Capacity Building (ICB). UKR Senior Governmental Leaders,,,2019-11-26,2,Obligations,2020,10005,10005
804,UKR,Ukraine,2,Europe and Eurasia,2,Lower Middle Income Country,LMIC,7,DOD,Department of Defense,16,DSCA,Defense Security Cooperation Agency,1,Government,Government - United States,1,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,,,45,Peace and Security - General,128,97x0100,"Department of Defense, Operation and Maintenance, Defense-Wide",7,Department of Defense,DOD,2,Military,3,Project-Type,854358,"U.S. Department of Defense, Institutional Capacity Building Programs: WIF PN - Computer Network Exploitation (CNE) - UKR - Sea Breeze 20 MPC - Computer Network Exploitation (CNE) - 321 - WIF PN - FY20Q2",Institutional Capacity Building (ICB). Ministry of Defense,,,2020-02-07,2,Obligations,2020,9776,9776
