,id,reportid,lastmodified,attackdate,versionid,attacktime,country,countryiso2code,countryiso3code,attacktimestamp,classificationid,classification,attacktype,attacktypeid,victimstotalinjured,victimstotaldeath,hcfacilities,hctransport,hcpersonnel,hcsuppliesassets,hcwarehousestorage,hcpatients,hcother,typeoffacility,facilityother,hwabducton,hwarrest,hwdetention,patientabduction,patientarrest,patientdetention
158,6706,UKR006706,2022-05-05T08:56:16.033,2022-04-22,1,Time Unknown,Ukraine,UA,UKR,2022-04-22T20:40:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,Unknown,NO,,,,0,0,0,0,0,0
159,6841,UKR006841,2022-06-06T18:42:18.48,2022-04-22,1,Time Unknown,Ukraine,UA,UKR,2022-04-22T18:25:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Medical Service and Disaster Medicine,0,0,0,0,0,0
160,7120,UKR007120,2022-08-13T05:10:44.587,2022-04-22,1,Time Unknown,Ukraine,UA,UKR,2022-04-22T18:00:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,Unknown,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
161,7279,UKR007279,2022-10-06T03:54:51.82,2022-04-20,1,Time Unknown,Ukraine,UA,UKR,2022-04-20T22:20:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
162,7332,UKR007332,2022-10-06T03:37:30.887,2022-04-20,1,Time Unknown,Ukraine,UA,UKR,2022-04-20T19:30:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
163,6794,UKR006794,2022-05-26T18:37:43.97,2022-04-20,1,Time Unknown,Ukraine,UA,UKR,2022-04-20T18:10:00,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials), Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)","2,5",0,0,YES,NO,NO,YES,NO,NO,,Pharmacy,,0,0,0,0,0,0
164,6941,UKR006941,2022-07-04T20:57:22.363,2022-04-20,1,Time Unknown,Ukraine,UA,UKR,2022-04-20T17:50:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,,,0,0,0,0,0,0
165,6736,UKR006736,2022-05-11T14:09:39.24,2022-04-20,1,Time Unknown,Ukraine,UA,UKR,2022-04-20T16:05:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
166,6733,UKR006733,2022-05-11T04:48:47.38,2022-04-19,1,Time Unknown,Ukraine,UA,UKR,2022-04-19T22:30:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
167,6830,UKR006830,2022-06-04T06:22:35.753,2022-04-19,1,Time Unknown,Ukraine,UA,UKR,2022-04-19T22:30:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,Unknown,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
168,6791,UKR006791,2022-05-26T06:54:44.42,2022-04-19,1,17:20,Ukraine,UA,UKR,2022-04-19T17:20:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,Unknown,NO,,Secondary,,0,0,0,0,0,0
169,7363,UKR007363,2022-10-13T17:10:08.367,2022-04-19,1,Time Unknown,Ukraine,UA,UKR,2022-04-19T14:30:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,Primary,0,0,0,0,0,0
170,7078,UKR007078,2022-08-10T07:59:23.63,2022-04-18,1,Time Unknown,Ukraine,UA,UKR,2022-04-18T22:35:00,4,Confirmed," Abduction/Arrest/Detention of health personnel or patients, Psychological violence/threat of violence/intimidation","1,11",0,0,NO,NO,YES,NO,NO,Unknown,,Primary,,0,0,0,0,0,0
171,6975,UKR006975,2022-07-13T06:14:35.27,2022-04-18,1,Time Unknown,Ukraine,UA,UKR,2022-04-18T18:50:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
172,6765,UKR006765,2022-05-18T09:10:38.95,2022-04-17,1,Time Unknown,Ukraine,UA,UKR,2022-04-17T19:50:15,4,Confirmed," Militarization of a health care asset, Removal of health care assets (e.g. transport, supplies, materials)","2,8",0,0,YES,NO,NO,YES,NO,NO,,Primary,,0,0,0,0,0,0
173,6842,UKR006842,2022-06-06T18:42:04.48,2022-04-17,1,Time Unknown,Ukraine,UA,UKR,2022-04-17T18:55:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
174,6613,UKR006613,2022-04-19T03:52:33.787,2022-04-16,1,Time Unknown,Ukraine,UA,UKR,2022-04-16T22:30:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
175,7006,UKR007006,2022-07-20T20:38:22.67,2022-04-16,1,Time Unknown,Ukraine,UA,UKR,2022-04-16T19:40:15,4,Confirmed, Abduction/Arrest/Detention of health personnel or patients,1,0,0,NO,NO,YES,NO,NO,NO,,Other,Bureau of Forensic Medical Examination,0,0,0,0,0,0
176,7119,UKR007119,2022-08-13T05:11:10.59,2022-04-16,1,Time Unknown,Ukraine,UA,UKR,2022-04-16T17:55:15,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials)",2,0,0,YES,NO,NO,YES,NO,NO,,Primary,,0,0,0,0,0,0
177,6601,UKR006601,2022-04-19T14:08:26.693,2022-04-16,1,Time Unknown,Ukraine,UA,UKR,2022-04-16T11:30:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,Unknown,,Secondary,,0,0,0,0,0,0
178,7005,UKR007005,2022-07-20T20:39:01.517,2022-04-15,1,Time Unknown,Ukraine,UA,UKR,2022-04-15T19:20:30,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials)",2,0,0,YES,NO,NO,YES,NO,NO,,Other,Bureau of Forensic Medical Examination,0,0,0,0,0,0
179,6844,UKR006844,2022-06-06T18:41:51.887,2022-04-15,1,Time Unknown,Ukraine,UA,UKR,2022-04-15T19:10:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
180,6744,UKR006744,2022-05-14T08:18:37.13,2022-04-15,1,Time Unknown,Ukraine,UA,UKR,2022-04-15T18:40:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,1,0,YES,NO,YES,YES,NO,NO,,,,0,0,0,0,0,0
181,7034,UKR007034,2022-07-31T06:29:39.457,2022-04-15,1,Time Unknown,Ukraine,UA,UKR,2022-04-15T18:40:00,4,Confirmed," Abduction/Arrest/Detention of health personnel or patients, Militarization of a health care asset, Psychological violence/threat of violence/intimidation","1,11,8",0,0,NO,NO,YES,NO,NO,YES,,Secondary,,0,0,0,0,0,0
182,7117,UKR007117,2022-08-13T05:08:51.79,2022-04-15,1,Time Unknown,Ukraine,UA,UKR,2022-04-15T17:35:15,3,Probable," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,Unknown,YES,NO,Unknown,,Primary,,0,0,0,0,0,0
183,7348,UKR007348,2022-10-06T03:32:35.86,2022-04-15,1,Time Unknown,Ukraine,UA,UKR,2022-04-15T15:05:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
184,6755,UKR006755,2022-05-18T09:56:11.51,2022-04-13,1,Time Unknown,Ukraine,UA,UKR,2022-04-13T11:55:45,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials)",2,0,0,NO,YES,NO,YES,NO,NO,,Primary,,0,0,0,0,0,0
185,7033,UKR007033,2022-07-31T06:28:36.713,2022-04-11,1,Time Unknown,Ukraine,UA,UKR,2022-04-11T18:35:15,4,Confirmed," Abduction/Arrest/Detention of health personnel or patients, Psychological violence/threat of violence/intimidation","1,11",0,0,NO,NO,YES,NO,NO,NO,,Secondary,,0,0,0,0,0,0
186,6588,UKR006588,2022-04-21T07:19:47.603,2022-04-10,1,Time Unknown,Ukraine,UA,UKR,2022-04-10T19:10:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,NO,NO,,Primary,,0,0,0,0,0,0
187,7122,UKR007122,2022-08-13T05:11:22.33,2022-04-10,1,Time Unknown,Ukraine,UA,UKR,2022-04-10T18:20:15,3,Probable," Removal of health care assets (e.g. transport, supplies, materials)",2,0,0,NO,YES,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
188,7012,UKR007012,2022-07-22T11:36:26.6,2022-04-10,1,Time Unknown,Ukraine,UA,UKR,2022-04-10T18:00:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,Unknown,YES,NO,NO,,Tertiary,,0,0,0,0,0,0
189,6612,UKR006612,2022-04-19T03:51:40.287,2022-04-09,1,Time Unknown,Ukraine,UA,UKR,2022-04-09T22:20:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Secondary,,0,0,0,0,0,0
190,6604,UKR006604,2022-04-19T03:56:01.993,2022-04-09,1,Time Unknown,Ukraine,UA,UKR,2022-04-09T19:20:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,Secondary,,0,0,0,0,0,0
191,7253,UKR007253,2022-09-15T17:13:10.05,2022-04-09,1,Time Unknown,Ukraine,UA,UKR,2022-04-09T15:30:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
192,6585,UKR006585,2022-04-17T16:00:52.5,2022-04-08,1,Time Unknown,Ukraine,UA,UKR,2022-04-08T22:35:45,3,Probable," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,Secondary,,0,0,0,0,0,0
193,6730,UKR006730,2022-05-11T04:33:14.17,2022-04-08,1,Time Unknown,Ukraine,UA,UKR,2022-04-08T22:00:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
194,6846,UKR006846,2022-06-07T03:09:26.487,2022-04-08,1,Time Unknown,Ukraine,UA,UKR,2022-04-08T20:35:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
195,7196,UKR007196,2022-09-02T09:38:51.583,2022-04-07,1,Time Unknown,Ukraine,UA,UKR,2022-04-07T22:55:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,Unknown,Unknown,Unknown,Unknown,,Secondary,,0,0,0,0,0,0
196,7004,UKR007004,2022-07-20T14:14:14.77,2022-04-07,1,Time Unknown,Ukraine,UA,UKR,2022-04-07T21:35:30,4,Confirmed," Abduction/Arrest/Detention of health personnel or patients, Psychological violence/threat of violence/intimidation","1,11",0,0,NO,NO,YES,NO,NO,Unknown,,Secondary,,0,0,0,0,0,0
197,6559,UKR006559,2022-04-12T13:46:50.463,2022-04-07,1,Time Unknown,Ukraine,UA,UKR,2022-04-07T14:05:30,4,Confirmed," Militarization of a health care asset, Obstruction to health care delivery (e.g. physical, administrative, legal etc), Psychological violence/threat of violence/intimidation","10,11,8",0,0,YES,NO,NO,Unknown,Unknown,NO,,Secondary,,0,0,0,0,0,0
198,6598,UKR006598,2022-04-20T15:07:59.417,2022-04-07,1,Time Unknown,Ukraine,UA,UKR,2022-04-07T11:00:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,Unknown,,Primary,,0,0,0,0,0,0
199,6845,UKR006845,2022-06-06T18:40:26.59,2022-04-06,1,Time Unknown,Ukraine,UA,UKR,2022-04-06T20:00:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,NO,YES,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
200,6618,UKR006618,2022-04-20T15:18:39.5,2022-04-06,1,Time Unknown,Ukraine,UA,UKR,2022-04-06T19:55:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Tertiary,,0,0,0,0,0,0
201,7358,UKR007358,2022-10-13T17:12:16.09,2022-04-06,1,Time Unknown,Ukraine,UA,UKR,2022-04-06T13:50:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
202,6732,UKR006732,2022-05-11T04:48:16.823,2022-04-05,1,Time Unknown,Ukraine,UA,UKR,2022-04-05T22:20:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Other,blood transfusion station,0,0,0,0,0,0
203,6611,UKR006611,2022-04-19T03:48:36.803,2022-04-05,1,Time Unknown,Ukraine,UA,UKR,2022-04-05T22:15:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Secondary,,0,0,0,0,0,0
204,6799,UKR006799,2022-05-26T18:41:02.997,2022-04-05,1,Time Unknown,Ukraine,UA,UKR,2022-04-05T21:20:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,Pharmacy,Pharmacy,,0,0,0,0,0,0
205,7054,UKR007054,2022-07-31T06:19:22.69,2022-04-05,1,Time Unknown,Ukraine,UA,UKR,2022-04-05T21:00:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Secondary,,0,0,0,0,0,0
206,6995,UKR006995,2022-07-20T04:46:23.863,2022-04-05,1,Time Unknown,Ukraine,UA,UKR,2022-04-05T21:00:00,4,Confirmed, Abduction/Arrest/Detention of health personnel or patients,1,0,0,NO,NO,YES,Unknown,NO,YES,,Secondary,,0,0,0,0,0,0
207,6762,UKR006762,2022-05-18T09:13:56.797,2022-04-05,1,Time Unknown,Ukraine,UA,UKR,2022-04-05T18:35:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
208,7116,UKR007116,2022-08-13T05:10:17.54,2022-04-05,1,Time Unknown,Ukraine,UA,UKR,2022-04-05T17:30:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,Unknown,YES,NO,Unknown,,Primary,,0,0,0,0,0,0
209,7216,UKR007216,2022-09-08T18:03:23.47,2022-04-05,1,Time Unknown,Ukraine,UA,UKR,2022-04-05T11:05:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
210,6525,UKR006525,2022-04-07T16:39:10.247,2022-04-04,1,Time Unknown,Ukraine,UA,UKR,2022-04-04T22:15:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,Unknown,,Secondary,,0,0,0,0,0,0
211,6542,UKR006542,2022-04-09T19:51:54.263,2022-04-04,1,Time Unknown,Ukraine,UA,UKR,2022-04-04T18:40:45,3,Probable," Obstruction to health care delivery (e.g. physical, administrative, legal etc)",10,0,0,YES,Unknown,Unknown,Unknown,Unknown,Unknown,,Secondary,,0,0,0,0,0,0
212,6429,UKR006429,2022-04-12T10:27:03.83,2022-04-04,1,Time Unknown,Ukraine,UA,UKR,2022-04-04T16:20:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,Primary,,0,0,0,0,0,0
213,6551,UKR006551,2022-04-19T14:24:52.277,2022-04-04,1,Time Unknown,Ukraine,UA,UKR,2022-04-04T09:25:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,YES,Unknown,Unknown,Unknown,Unknown,,Other,Center for Disease Control and Prevention of the Ministry of Health,0,0,0,0,0,0
214,6982,UKR006982,2022-07-13T06:17:51.29,2022-04-03,1,Time Unknown,Ukraine,UA,UKR,2022-04-03T21:45:45,4,Confirmed," Abduction/Arrest/Detention of health personnel or patients, Militarization of a health care asset, Obstruction to health care delivery (e.g. physical, administrative, legal etc), Psychological violence/threat of violence/intimidation","1,10,11,8",0,0,YES,NO,YES,Unknown,NO,YES,,Secondary,,0,0,0,0,0,0
215,6800,UKR006800,2022-05-26T18:31:40.403,2022-04-03,1,Time Unknown,Ukraine,UA,UKR,2022-04-03T21:25:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,NO,NO,Pharmacy,Pharmacy,,0,0,0,0,0,0
216,6524,UKR006524,2022-04-07T16:38:38.267,2022-04-03,1,Time Unknown,Ukraine,UA,UKR,2022-04-03T20:35:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,YES,NO,Unknown,Unknown,NO,,Secondary,,0,0,0,0,0,0
217,6523,UKR006523,2022-04-06T03:31:53.48,2022-04-03,1,Time Unknown,Ukraine,UA,UKR,2022-04-03T19:50:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,Secondary,,0,0,0,0,0,0
218,6656,UKR006656,2022-04-28T05:25:08.167,2022-04-03,1,Time Unknown,Ukraine,UA,UKR,2022-04-03T17:55:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,Secondary,,0,0,0,0,0,0
219,6991,UKR006991,2022-07-15T10:38:51.573,2022-04-03,1,Time Unknown,Ukraine,UA,UKR,2022-04-03T12:20:30,3,Probable," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,35,0,YES,NO,YES,Unknown,NO,Unknown,,Secondary,,0,0,0,0,0,0
220,6597,UKR006597,2022-04-19T14:08:48.363,2022-04-03,1,Time Unknown,Ukraine,UA,UKR,2022-04-03T09:55:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,Unknown,Unknown,Unknown,Unknown,Unknown,,Secondary,,0,0,0,0,0,0
221,7232,UKR007232,2022-09-15T09:56:18.363,2022-04-03,1,04:10,Ukraine,UA,UKR,2022-04-03T04:10:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Tertiary,"Secondary, Primary",0,0,0,0,0,0
222,6734,UKR006734,2022-05-11T04:43:45,2022-04-03,1,00:30,Ukraine,UA,UKR,2022-04-03T00:30:45,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials), Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)","2,4",1,0,NO,NO,YES,NO,NO,NO,,Primary,,0,0,0,0,0,0
223,6984,UKR006984,2022-07-13T06:13:38.527,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T22:05:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,1,YES,NO,YES,YES,NO,YES,,Secondary,,0,0,0,0,0,0
224,6610,UKR006610,2022-04-19T03:52:10.83,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T21:55:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Secondary,,0,0,0,0,0,0
225,6528,UKR006528,2022-04-07T16:35:57.733,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T21:45:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,YES,Unknown,NO,,Primary,,0,0,0,0,0,0
226,6986,UKR006986,2022-07-14T03:58:17.823,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T21:40:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,1,YES,NO,YES,YES,NO,NO,,Secondary,,0,0,0,0,0,0
227,7029,UKR007029,2022-07-27T04:43:47.673,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T19:20:15,4,Confirmed," Abduction/Arrest/Detention of health personnel or patients, Psychological violence/threat of violence/intimidation","1,11",0,0,NO,NO,YES,NO,NO,NO,,Other,Blood Transfusion Station,0,0,0,0,0,0
228,6877,UKR006877,2022-06-21T10:31:09.79,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T17:00:30,3,Probable," Removal of health care assets (e.g. transport, supplies, materials), Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)","2,4",0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
229,6513,UKR006513,2022-04-04T13:20:16.4,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T13:35:45,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,,,0,0,0,0,0,0
230,6534,UKR006534,2022-04-07T16:38:13.16,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T13:20:30,4,Confirmed," Militarization of a health care asset, Psychological violence/threat of violence/intimidation, Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)","11,4,8",0,0,YES,Unknown,NO,YES,Unknown,NO,,Primary,,0,0,0,0,0,0
231,6532,UKR006532,2022-04-07T16:35:19.317,2022-04-02,1,Time Unknown,Ukraine,UA,UKR,2022-04-02T13:00:15,4,Confirmed," Removal of health care assets (e.g. transport, supplies, materials), Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)","2,5",0,0,YES,Unknown,NO,YES,Unknown,NO,,Primary,,0,0,0,0,0,0
232,6527,UKR006527,2022-04-07T16:36:13.107,2022-04-01,1,Time Unknown,Ukraine,UA,UKR,2022-04-01T21:30:30,4,Confirmed," Militarization of a health care asset, Obstruction to health care delivery (e.g. physical, administrative, legal etc), Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)","10,5,8",0,0,YES,NO,NO,YES,Unknown,NO,,Primary,,0,0,0,0,0,0
233,6657,UKR006657,2022-04-28T05:31:47.6,2022-04-01,1,Time Unknown,Ukraine,UA,UKR,2022-04-01T20:45:15,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,NO,NO,,Primary,,0,0,0,0,0,0
234,6968,UKR006968,2022-07-09T04:43:32.24,2022-04-01,1,Time Unknown,Ukraine,UA,UKR,2022-04-01T20:05:00,4,Confirmed, Militarization of a health care asset,8,0,0,YES,NO,NO,Unknown,NO,NO,,Secondary,,0,0,0,0,0,0
235,6763,UKR006763,2022-05-18T09:14:59.25,2022-04-01,1,Time Unknown,Ukraine,UA,UKR,2022-04-01T19:05:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Primary,,0,0,0,0,0,0
236,6556,UKR006556,2022-05-05T08:58:42.583,2022-04-01,1,19:00,Ukraine,UA,UKR,2022-04-01T19:00:00,4,Confirmed," Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)",4,2,2,NO,YES,YES,YES,NO,NO,,Primary,,0,0,0,0,0,0
237,6547,UKR006547,2022-04-09T19:53:41.03,2022-04-01,1,Time Unknown,Ukraine,UA,UKR,2022-04-01T18:15:45,4,Confirmed," Militarization of a health care asset, Obstruction to health care delivery (e.g. physical, administrative, legal etc), Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars), Violence with individual weapons (knives, bricks, clubs, guns, grenades and improvised explosive devices (IED)","10,4,5,8",0,0,YES,Unknown,Unknown,YES,Unknown,Unknown,,Tertiary,,0,0,0,0,0,0
238,6737,UKR006737,2022-05-11T16:10:53.56,2022-04-01,1,Time Unknown,Ukraine,UA,UKR,2022-04-01T17:50:30,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,NO,NO,NO,,Other,Center for Emergency Care and Disaster Medicine,0,0,0,0,0,0
239,6560,UKR006560,2022-04-12T13:43:01.133,2022-04-01,1,Time Unknown,Ukraine,UA,UKR,2022-04-01T15:00:00,4,Confirmed," Violence with heavy weapons (requires more than one person to use such as firearms, tanks, missiles, bombs, mortars)",5,0,0,YES,NO,NO,Unknown,Unknown,NO,,Secondary,,0,0,0,0,0,0
