player_id,name,position,weight,height,country,country_id,number,picture,dob,age,country_name,position_desc
433123,Steven Bergwijn,3,78.0,175.0,NED,43960,7,https://digitalhub.fifa.com/transform/1a275a19-71da-47c5-a582-e03ad1543994/1442169262,1997-10-08,25.2,Netherlands,Striker
389782,Pervis Estupinan,1,74.0,175.0,ECU,43927,7,https://digitalhub.fifa.com/transform/990f62e0-0ac5-41ef-a43c-cc4354e63f27/1442158380,1998-01-21,24.91,Ecuador,Defender
294620,Andre Ayew,3,66.0,175.0,GHA,43860,10,https://digitalhub.fifa.com/transform/e6e0052a-e490-462d-8856-7c5371c74f38/1443098375,1989-12-17,33.01,Ghana,Striker
448199,Jack Grealish,3,78.0,175.0,ENG,43942,7,https://digitalhub.fifa.com/transform/c5fc5a56-6169-418f-828a-f5482b36a21a/1441945587,1995-09-10,27.28,England,Striker
332643,Ali Maaloul,1,72.0,175.0,TUN,43888,12,https://digitalhub.fifa.com/transform/9524a20b-d88e-4ebe-b993-428db9d99b3f/1442514969,1990-01-01,32.97,Tunisia,Defender
448186,James Maddison,2,73.0,175.0,ENG,43942,25,https://digitalhub.fifa.com/transform/a20f9841-cdde-493f-b742-48052b8c7fe3/1441945397,1996-11-23,26.07,England,Midfielder
405759,Jesus Ferreira,3,68.0,175.0,USA,43921,9,https://digitalhub.fifa.com/transform/49be053d-9d02-494e-93b6-8c1804623763/1441723343,2000-12-24,21.99,USA,Striker
441257,Jonathan David,3,80.0,175.0,CAN,43899,20,https://digitalhub.fifa.com/transform/4e68b7b6-54fb-49d5-bac0-c80f5580da95/1442844823,2000-01-14,22.93,Canada,Striker
448368,Lois Openda,3,72.0,175.0,BEL,43935,24,https://digitalhub.fifa.com/transform/29bfc313-f2ba-4b94-9bee-10e318e7449d/1442831190,2000-02-16,22.84,Belgium,Striker
431696,Richie Laryea,1,71.0,175.0,CAN,43899,22,https://digitalhub.fifa.com/transform/a25cf0da-9f6d-4d3e-9f93-b930069eb30e/1442846719,1995-01-07,27.95,Canada,Defender
447862,Alejandro Balde,1,72.0,175.0,ESP,43969,14,https://digitalhub.fifa.com/transform/7214e635-be61-40c0-9a18-9432b2e8bfdf/447862,2003-10-18,19.17,Spain,Defender
386559,Gabriel Jesus,3,73.0,175.0,BRA,43924,18,https://digitalhub.fifa.com/transform/a3fba875-a9c9-4d5b-aa92-ff7319d1177a/1443021717,1997-04-03,25.71,Brazil,Striker
386415,Bassam Hisham,1,75.0,175.0,QAT,43834,15,https://digitalhub.fifa.com/transform/7c6f3782-d6f0-4d46-ae0f-940e414c52af/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1997-12-16,25.01,Qatar,Defender
400715,Marco Asensio,3,70.0,175.0,ESP,43969,10,https://digitalhub.fifa.com/transform/a28c5f8b-ef3b-4fb0-9cd3-a59c0c10c8f9/1442551256,1996-01-21,26.91,Spain,Striker
314197,Neymar,3,68.0,175.0,BRA,43924,10,https://digitalhub.fifa.com/transform/c4e4c789-9423-47cd-8e4e-21a416f2cb06/1443025860,1992-02-05,30.87,Brazil,Striker
370986,Jonathan Osorio,2,70.0,175.0,CAN,43899,21,https://digitalhub.fifa.com/transform/1a621a8c-b640-4f3c-a104-bb1aa0276c8b/1442846685,1992-06-12,30.52,Canada,Midfielder
430766,Alexis Vega,3,73.0,175.0,MEX,43911,10,https://digitalhub.fifa.com/transform/34526e10-28d4-40f1-9e96-0323e84390ef/1442570859,1997-11-25,25.07,Mexico,Striker
307719,Gaku Shibasaki,2,64.0,175.0,JPN,43819,7,https://digitalhub.fifa.com/transform/ce65649e-a235-4a1b-8ce0-fe29b814d784/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1992-05-28,30.56,Japan,Midfielder
411644,Saman Ghoddos,2,77.0,175.0,IRN,43817,14,https://digitalhub.fifa.com/transform/e882a1c0-ade1-4f5b-9cfa-cec72b1abb4e/1441897490,1993-09-06,29.29,IR Iran,Midfielder
448027,Garang Kuol,3,68.0,175.0,AUS,43976,21,https://digitalhub.fifa.com/transform/f9d1ba76-fd8b-4c99-9b65-d89693f1374b/Australia-Portraits-FIFA-World-Cup-Qatar-2022,2004-09-15,18.26,Australia,Striker
395032,Sam Adekugbe,1,74.0,175.0,CAN,43899,3,https://digitalhub.fifa.com/transform/66638aec-42cf-4852-bed6-29aab64b4d9b/1442847523,1995-01-16,27.93,Canada,Defender
418687,Nicola Zalewski,2,72.0,175.0,POL,43962,21,https://digitalhub.fifa.com/transform/c6f25af6-36f2-4240-9a96-551af53addd3/1442528548,2002-01-23,20.91,Poland,Midfielder
448736,Matt Smith,2,71.0,175.0,WAL,43974,26,https://digitalhub.fifa.com/transform/58aa9783-16ab-4b0f-970f-cd237c5b7e33/1442001005,1999-11-22,23.08,Wales,Midfielder
411481,Przemyslaw Frankowski,2,68.0,175.0,POL,43962,24,https://digitalhub.fifa.com/transform/ff8c7f1b-60c3-42d3-89f8-3b5c4844545e/1442525453,1995-04-12,27.69,Poland,Midfielder
403587,Gerardo Arteaga,1,71.0,175.0,MEX,43911,6,https://digitalhub.fifa.com/transform/30f75dde-aa1b-45d8-ace8-44007b3aa644/1442571070,1998-09-07,24.28,Mexico,Defender
313410,Koke,2,73.0,176.0,ESP,43969,8,https://digitalhub.fifa.com/transform/87132c4b-85cb-4eeb-add2-06ea6489d9ec/1442552127,1992-01-08,30.95,Spain,Midfielder
403585,Roberto Alvarado,3,74.0,176.0,MEX,43911,25,https://digitalhub.fifa.com/transform/854dfff9-1715-4ef0-913e-cf6d8e08a087/1442571123,1998-09-07,24.28,Mexico,Striker
371663,Ali Gholizadeh,2,69.0,176.0,IRN,43817,17,https://digitalhub.fifa.com/transform/1ba9637e-a27c-44fe-8561-f3b8a4eb04ed/1441896073,1996-03-10,26.78,IR Iran,Midfielder
386337,Hirving  Lozano,3,66.0,176.0,MEX,43911,22,https://digitalhub.fifa.com/transform/25256872-cd39-4782-862a-45aa19ba5875/1442570768,1995-07-30,27.39,Mexico,Striker
353251,Ahmed Alaaeldin,3,74.0,176.0,QAT,43834,7,https://digitalhub.fifa.com/transform/c87fb6e9-81d7-4fb4-8971-138d9dcf75c1/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1993-01-31,29.88,Qatar,Striker
397870,Musaab Khidir,1,63.0,176.0,QAT,43834,13,https://digitalhub.fifa.com/transform/e769273c-4116-4cd8-91e3-97abcdaa5817/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1993-01-01,29.97,Qatar,Defender
386347,Akram Afif,3,65.0,176.0,QAT,43834,11,https://digitalhub.fifa.com/transform/b6c9c4bb-43a7-48c9-8e5b-3998ac460c39/Qatar-Portraits-FIFA-World-Cup-Qatar-2022,1996-11-18,26.09,Qatar,Striker
402966,Gerson Torres,2,70.0,176.0,CRC,43901,13,https://digitalhub.fifa.com/transform/8a285086-54b7-4c1b-93bd-2ea3d75fdfa3/1442776697,1997-08-28,25.31,Costa Rica,Midfielder
358848,Filip Djuricic,3,72.0,176.0,SRB,1902465,21,https://digitalhub.fifa.com/transform/0885b6e4-05ca-4c8c-839a-d5b1546e96ec/1443090299,1992-01-30,30.89,Serbia,Striker
404351,Jonas Hofmann,2,67.0,176.0,GER,43948,18,https://digitalhub.fifa.com/transform/86a9357f-07c7-402c-b93f-4c40fe033ec5/1442303962,1992-07-14,30.43,Germany,Midfielder
433195,Nuno Mendes,1,70.0,176.0,POR,43963,19,https://digitalhub.fifa.com/transform/481d8bde-2a68-4eff-89f5-7891c1863947/1442847954,2002-06-19,20.5,Portugal,Defender
433872,Raphinha,3,64.0,176.0,BRA,43924,11,https://digitalhub.fifa.com/transform/896f5ae1-98f6-47df-a717-85320040f605/1443022143,1996-12-14,26.02,Brazil,Striker
419506,Kevin Alvarez,1,70.0,176.0,MEX,43911,26,https://digitalhub.fifa.com/transform/ec064316-4789-4ec2-8fa5-348c977e32d3/1442571236,1999-01-15,23.93,Mexico,Defender
386332,Erick Gutierrez,2,70.0,176.0,MEX,43911,14,https://digitalhub.fifa.com/transform/55d090eb-9d0c-402c-9350-ae02f6629552/1442569937,1995-06-15,27.52,Mexico,Midfielder
405742,Vinicius Jr,3,63.0,176.0,BRA,43924,20,https://digitalhub.fifa.com/transform/f7e48956-e85e-403d-b728-2b2f3a6419ec/1443025821,2000-07-12,22.44,Brazil,Striker
452040,Anass Zaroury,2,68.0,176.0,MAR,43872,10,https://digitalhub.fifa.com/transform/c3f43b99-70ce-4612-a1dc-dcbc02aaed58/1442764041,2000-11-07,22.12,Morocco,Midfielder
448153,Noa Lang,3,70.0,176.0,NED,43960,12,https://digitalhub.fifa.com/transform/eff87de3-4666-4d86-bc29-c99d29a7a24f/1442169512,1999-06-17,23.51,Netherlands,Striker
309316,Mario Goetze,2,64.0,176.0,GER,43948,11,https://digitalhub.fifa.com/transform/f816d2a9-5071-4c24-b5bc-2d04f707eb43/1442303760,1992-06-03,30.55,Germany,Midfielder
430628,Alexis Mac Allister,2,72.0,176.0,ARG,43922,20,https://digitalhub.fifa.com/transform/587f8ff4-72a1-4499-bf71-c38bbc87c9ec/1442742544,1998-12-24,23.99,Argentina,Midfielder
430170,Abdulelah Almalki,2,68.0,176.0,KSA,43835,8,https://digitalhub.fifa.com/transform/2b4b377b-5dd9-462f-af09-a23f9df270bb/1442483822,1994-10-11,28.19,Saudi Arabia,Midfielder
441259,Liam Millar,2,74.0,176.0,CAN,43899,23,https://digitalhub.fifa.com/transform/70ffa6c2-3b44-414d-b276-ce4e92f4868a/1442846654,1999-09-27,23.23,Canada,Midfielder
441293,Carlos Martinez,1,67.0,176.0,CRC,43901,16,https://digitalhub.fifa.com/transform/9ff05114-20f1-43a0-9ba7-7ce7f20bd6bb/1442776713,1999-03-30,23.73,Costa Rica,Defender
395321,Junya Ito,2,66.0,176.0,JPN,43819,14,https://digitalhub.fifa.com/transform/3e6064ca-0641-4a9c-a5c4-913f45d206dc/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1993-03-09,29.78,Japan,Midfielder
395475,Serge Gnabry,3,75.0,176.0,GER,43948,10,https://digitalhub.fifa.com/transform/77f92a1e-e521-4bae-830c-0961aade8fb0/1442303743,1995-07-14,27.44,Germany,Striker
401444,Youri Tielemans,2,72.0,176.0,BEL,43935,8,https://digitalhub.fifa.com/transform/dfd9f9ed-1536-4dac-b7b5-6bd889ebf379/1442831162,1997-05-07,25.62,Belgium,Midfielder
433428,Yahya Attiat-Allah,1,68.0,176.0,MAR,43872,25,https://digitalhub.fifa.com/transform/40df5201-cc2f-4f00-9a96-9c5906656be9/Morocco-Portraits-FIFA-World-Cup-Qatar-2022,1995-03-02,27.8,Morocco,Defender
323698,Vincent Aboubakar,3,75.0,176.0,CMR,43849,10,https://digitalhub.fifa.com/transform/0fb327ff-be98-417d-ad8d-4f9c34bc6493/1443093024,1992-01-22,30.91,Cameroon,Striker
403327,Sami Alnaji,2,66.0,176.0,KSA,43835,16,https://digitalhub.fifa.com/transform/f7cd01eb-3dab-457f-ad3e-a5e031f6d445/1442480515,1997-02-07,25.86,Saudi Arabia,Midfielder
433362,Ali Abdi,1,78.0,177.0,TUN,43888,24,https://digitalhub.fifa.com/transform/aca4bfac-4e2d-4d27-8f40-7ed4dc751325/1442514025,1993-12-20,29.0,Tunisia,Defender
307803,Kim Jinsu,1,67.0,177.0,KOR,43822,3,https://digitalhub.fifa.com/transform/356b13a3-35d1-4b8d-84ee-5f0c84abbc2b/1442189371,1992-06-13,30.52,Korea Republic,Defender
395083,Hwang Heechan,2,77.0,177.0,KOR,43822,11,https://digitalhub.fifa.com/transform/237cb1a7-30f2-4dc2-9ede-f43cfb05af9c/1442189179,1996-01-26,26.9,Korea Republic,Midfielder
433378,Hannibal Mejbri,2,73.0,177.0,TUN,43888,8,https://digitalhub.fifa.com/transform/946fdd8f-e514-4762-a414-4db377ab2f9e/1442513963,2003-01-21,19.91,Tunisia,Midfielder
441342,Abdul Fatawu Issahaku,2,73.0,177.0,GHA,43860,7,https://digitalhub.fifa.com/transform/a1170cda-d5bd-4aed-8431-689b64d2cecc/1443098323,2004-03-08,18.78,Ghana,Midfielder
448506,Abolfazl Jalali,1,71.0,177.0,IRN,43817,25,https://digitalhub.fifa.com/transform/ce92f83a-69eb-4d84-bf5b-9123cd57b031/1441897098,1998-06-26,24.48,IR Iran,Defender
433800,Hidemasa Morita,2,74.0,177.0,JPN,43819,13,https://digitalhub.fifa.com/transform/3098e878-ab1e-4c8e-8322-77fd1a0b4ac0/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1995-05-10,27.61,Japan,Midfielder
386413,Joshua Kimmich,2,74.0,177.0,GER,43948,6,https://digitalhub.fifa.com/transform/f92301b1-aebb-4dfd-8160-8c88e6867550/1442303808,1995-02-08,27.86,Germany,Midfielder
339474,Abdullah Otayf,2,68.0,177.0,KSA,43835,14,https://digitalhub.fifa.com/transform/40ee6d77-9778-486b-a7c2-bff7f49c562d/1442482992,1992-08-03,30.38,Saudi Arabia,Midfielder
441310,Abde Ezzalzouli,3,73.0,177.0,MAR,43872,16,https://digitalhub.fifa.com/transform/6b36588e-97af-4154-9347-c8ec11c7d5f9/Morocco-Portraits-FIFA-World-Cup-Qatar-2022,2001-12-17,21.01,Morocco,Striker
356535,Kim Taehwan,1,72.0,177.0,KOR,43822,23,https://digitalhub.fifa.com/transform/360cf14c-ce9f-4b1b-a171-c7560ab0040d/1442189201,1989-07-24,33.41,Korea Republic,Defender
339987,Mateo Kovacic,2,78.0,177.0,CRO,43938,8,https://digitalhub.fifa.com/transform/f1171d95-ce45-406c-9b58-672ab7f12a99/1442835025,1994-05-06,28.62,Croatia,Midfielder
370436,Piotr Zielinski,2,64.0,177.0,POL,43962,20,https://digitalhub.fifa.com/transform/83f9cc79-d1f2-4930-8eea-48f806f0ed3f/1442525266,1994-05-20,28.59,Poland,Midfielder
436598,Yunus Musah,2,79.0,177.0,USA,43921,6,https://digitalhub.fifa.com/transform/03b3237a-ffdd-4b7b-8945-4f4b6bb4ecfc/1441721484,2002-11-29,20.06,USA,Midfielder
336472,Andrej Kramaric,3,73.0,177.0,CRO,43938,9,https://digitalhub.fifa.com/transform/a1b0faa7-d634-4440-b8d2-124883fca434/1442834913,1991-06-19,31.5,Croatia,Striker
368866,Jordan Veretout,2,73.0,177.0,FRA,43946,15,https://digitalhub.fifa.com/transform/e7734a70-a425-400f-add1-df47fe7cec02/1442233735,1993-03-01,29.8,France,Midfielder
436621,Wajdi Kechrida,1,76.0,177.0,TUN,43888,21,https://digitalhub.fifa.com/transform/2372798c-d8af-4cf1-9b41-dcd3be0b0960/1442514045,1995-11-05,27.12,Tunisia,Defender
389485,Exequiel Palacios,2,72.0,177.0,ARG,43922,14,https://digitalhub.fifa.com/transform/79db6a3d-02a5-470e-9b36-7828d5b2d02c/1442742805,1998-10-05,24.21,Argentina,Midfielder
419055,Brenden Aaronson,3,70.0,177.0,USA,43921,11,https://digitalhub.fifa.com/transform/134ec80f-a492-4f93-8993-1bcd9bf4cf6e/1441723033,2000-10-22,22.16,USA,Striker
395084,Hwang Inbeom,2,67.0,177.0,KOR,43822,6,https://digitalhub.fifa.com/transform/2454fd5c-2630-4a40-acf5-855fbf209510/1442189240,1996-09-20,26.25,Korea Republic,Midfielder
331871,Kellyn Perry-Acosta,2,69.0,177.0,USA,43921,23,https://digitalhub.fifa.com/transform/3a4dde02-8f71-46c3-95e1-5940df4dae82/1441721412,1995-07-24,27.41,USA,Midfielder
329912,Hong Chul,1,71.0,177.0,KOR,43822,14,https://digitalhub.fifa.com/transform/4cbab529-9351-4e59-8c09-9bedea6e9d24/1442189214,1990-09-17,32.26,Korea Republic,Defender
368652,Giorgian De Arrascaeta,2,71.0,177.0,URU,43930,10,https://digitalhub.fifa.com/transform/29d16cfe-87de-4565-a8fc-6b67898ea5c2/Uruguay-Portraits-FIFA-World-Cup-Qatar-2022,1994-06-01,28.55,Uruguay,Midfielder
392905,Paulo Dybala,3,73.0,177.0,ARG,43922,21,https://digitalhub.fifa.com/transform/ca25a965-d216-44dc-b256-cc708605d2fc/1442740796,1993-11-15,29.1,Argentina,Striker
373400,Enner Valencia,3,74.0,177.0,ECU,43927,13,https://digitalhub.fifa.com/transform/e9817141-9985-4b8a-818e-3a06260d7a8c/1442153993,1989-11-04,33.13,Ecuador,Striker
390247,Luca De La Torre,2,70.0,178.0,USA,43921,14,https://digitalhub.fifa.com/transform/23e4879b-af63-45bf-bcdc-6c741dcf8401/1441723161,1998-05-23,24.58,USA,Midfielder
448181,Lovro Majer,2,76.0,178.0,CRO,43938,7,https://digitalhub.fifa.com/transform/0675b5e4-433c-4f61-8853-b1f02445515a/1442833911,1998-01-17,24.92,Croatia,Midfielder
448252,Enzo Fernandez,2,77.0,178.0,ARG,43922,24,https://digitalhub.fifa.com/transform/15281e95-c206-4287-a572-c52d523e188c/1442743507,2001-01-17,21.92,Argentina,Midfielder
419008,Jose Cifuentes,2,80.0,178.0,ECU,43927,5,https://digitalhub.fifa.com/transform/961c1a40-a931-4e14-b057-1e8382aa4e5a/1442157398,1999-03-12,23.78,Ecuador,Midfielder
441390,Olivier Mbaizo,1,70.0,178.0,CMR,43849,17,https://digitalhub.fifa.com/transform/493ec844-d957-4236-8627-9993567f5303/1443092956,1997-08-15,25.35,Cameroon,Defender
403319,Nasser Aldawsari,2,67.0,178.0,KSA,43835,24,https://digitalhub.fifa.com/transform/1e276d88-4880-4e44-8172-1fc403292e13/1442480681,1998-12-19,24.0,Saudi Arabia,Midfielder
411414,Son Junho,2,73.0,178.0,KOR,43822,13,https://digitalhub.fifa.com/transform/a0602dbf-b907-48f6-b027-8db04743c279/1442189161,1992-05-12,30.61,Korea Republic,Midfielder
423630,Ansu Fati,3,70.0,178.0,ESP,43969,25,https://digitalhub.fifa.com/transform/c18616da-8431-4a85-b6ce-d706b85e8095/1442552066,2002-10-31,20.14,Spain,Striker
418781,Cheikh Dieng,3,78.0,178.0,SEN,43879,20,https://digitalhub.fifa.com/transform/606204b1-5998-40f0-bfb8-f2ac5196b953/1442261832,2000-03-23,22.74,Senegal,Striker
402925,Nahuel Molina,1,76.0,178.0,ARG,43922,26,https://digitalhub.fifa.com/transform/0c723ec4-6132-42de-8b21-a70ad7a1c4c1/1442742632,1998-04-06,24.71,Argentina,Defender
441237,Jeremy Sarmiento,2,74.0,178.0,ECU,43927,16,https://digitalhub.fifa.com/transform/59b0fcdc-5cbf-4e78-8221-a2a28e651702/1442153740,2002-06-16,20.51,Ecuador,Midfielder
405546,Hugo Guillamon,1,75.0,178.0,ESP,43969,15,https://digitalhub.fifa.com/transform/e35f29a4-1613-4259-9671-af391c2329a2/1442550948,2000-01-31,22.89,Spain,Defender
407175,Nouhou Tolo,1,79.0,178.0,CMR,43849,25,https://digitalhub.fifa.com/transform/fbd130fc-dd7c-4384-b736-cff1f0efe7ac/1443092701,1997-06-23,25.49,Cameroon,Defender
398680,Ousmane Dembele,3,70.0,178.0,FRA,43946,11,https://digitalhub.fifa.com/transform/79f04110-e6f0-46b8-932c-5b2c18ebbb86/1442233954,1997-05-15,25.6,France,Striker
389867,Kylian Mbappe,3,81.0,178.0,FRA,43946,10,https://digitalhub.fifa.com/transform/702110ad-db19-4216-a36b-9a2903f3c77d/1442234453,1998-12-20,24.0,France,Striker
418773,Moussa Ndiaye,1,65.0,178.0,SEN,43879,10,https://digitalhub.fifa.com/transform/7adfbd4f-9659-4efb-ba9b-ec564dd73b3c/1443611101,2002-06-18,20.51,Senegal,Defender
430446,Keanu Baccus,2,67.0,178.0,AUS,43976,26,https://digitalhub.fifa.com/transform/acb6b0d9-626b-414d-a679-7696cd6e9ec2/Australia-Portraits-FIFA-World-Cup-Qatar-2022,1998-06-07,24.54,Australia,Midfielder
395318,Wataru Endo,2,76.0,178.0,JPN,43819,6,https://digitalhub.fifa.com/transform/d1f64b72-4fcf-44b4-8f7a-33abe45f3993/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1993-02-09,29.86,Japan,Midfielder
419162,Youssouf Fofana,1,82.0,178.0,FRA,43946,13,https://digitalhub.fifa.com/transform/071fd94c-4233-4483-be24-31832fc7b11c/1442233324,1999-01-10,23.94,France,Defender
430414,Kaoru Mitoma,2,72.0,178.0,JPN,43819,9,https://digitalhub.fifa.com/transform/c329c2a8-50c7-4460-89a3-2a349c12abe7/1442484179,1997-05-20,25.59,Japan,Midfielder
430597,Gabriel Martinelli,3,74.0,178.0,BRA,43924,26,https://digitalhub.fifa.com/transform/708e64be-d322-44ed-b1de-1c305e7da442/1443021960,2001-06-18,21.51,Brazil,Striker
409191,Nikola Vlasic,2,72.0,178.0,CRO,43938,13,https://digitalhub.fifa.com/transform/200ab89f-97ed-4476-b44c-f26e4daf0716/1442834984,1997-10-04,25.21,Croatia,Midfielder
441122,Miki Yamane,1,72.0,178.0,JPN,43819,2,https://digitalhub.fifa.com/transform/ee9cb8e9-1acf-48bc-b56e-60f018170d0f/Japan-Portraits-FIFA-World-Cup-Qatar-2022,1993-12-22,28.99,Japan,Defender
428885,Moises Caicedo,2,76.0,178.0,ECU,43927,23,https://digitalhub.fifa.com/transform/00fd3d24-b26c-48ac-a4b0-11127bb6b99b/1442158632,2001-11-02,21.13,Ecuador,Midfielder
430707,Jules Kounde,1,82.0,178.0,FRA,43946,5,https://digitalhub.fifa.com/transform/0338d400-db7e-401a-ac2d-ff4dfecd6594/1442233625,1998-11-12,24.1,France,Defender
336098,Memphis Depay,3,78.0,178.0,NED,43960,10,https://digitalhub.fifa.com/transform/73919bf5-ebe2-48d4-bf20-95eb836d44d8/1442170870,1994-02-13,28.85,Netherlands,Striker
448022,Jason Cummings,3,68.0,178.0,AUS,43976,25,https://digitalhub.fifa.com/transform/84466127-5974-490c-8d16-cf3213afd35b/Australia-Portraits-FIFA-World-Cup-Qatar-2022,1995-08-01,27.39,Australia,Striker
433635,Stephen Eustaquio,2,68.0,178.0,CAN,43899,7,https://digitalhub.fifa.com/transform/cf5a1a06-79af-4224-b2e1-cf26af0c7441/1442846614,1996-12-21,26.0,Canada,Midfielder
299617,Aaron Ramsey,2,70.0,178.0,WAL,43974,10,https://digitalhub.fifa.com/transform/bc4d38db-13a7-49ee-b4f7-c58a75b8ca55/1441998552,1990-12-26,31.98,Wales,Midfielder
433214,Kalvin Phillips,2,72.0,178.0,ENG,43942,14,https://digitalhub.fifa.com/transform/479860c7-e9a3-4292-ad21-70ea1ce655da/1441945358,1995-12-02,27.05,England,Midfielder
306504,Kieran Trippier,1,72.0,178.0,ENG,43942,12,https://digitalhub.fifa.com/transform/cb9f33c7-8779-4060-9040-5244dbc3c981/1441945154,1990-09-19,32.25,England,Defender
430428,Thomas Deng,1,73.0,178.0,AUS,43976,20,https://digitalhub.fifa.com/transform/838fed92-1a5f-43da-8d17-89c965ec382b/Australia-Portraits-FIFA-World-Cup-Qatar-2022,1997-03-20,25.75,Australia,Defender
441333,Gideon Mensah,1,64.0,178.0,GHA,43860,14,https://digitalhub.fifa.com/transform/148f8a33-9b3b-4792-881c-11cdcf62e17c/1443098389,1998-07-18,24.42,Ghana,Defender
390537,Milad Mohammadi,1,70.0,178.0,IRN,43817,5,https://digitalhub.fifa.com/transform/8f7a051e-5a3b-4acc-bea1-a43b0584fb17/1441897280,1993-09-29,29.22,IR Iran,Defender
448196,Bukayo Saka,3,65.0,178.0,ENG,43942,17,https://digitalhub.fifa.com/transform/c88c6fcf-5705-4264-9552-938ef7eaa022/1441944591,2001-09-05,21.29,England,Striker
356750,Kyle Walker,1,83.0,178.0,ENG,43942,2,https://digitalhub.fifa.com/transform/1a8e1f12-3a31-42b4-8bd2-96f315861583/1441945119,1990-05-28,32.56,England,Defender
358116,Denis Odoi,1,76.0,178.0,GHA,43860,3,https://digitalhub.fifa.com/transform/9323d84f-b26f-4764-81ce-7fcda605ea9f/1443097732,1988-05-27,34.57,Ghana,Defender
266800,Angel Di Maria,3,75.0,178.0,ARG,43922,11,https://digitalhub.fifa.com/transform/1ced2af1-6b06-4896-ba4b-111c9de737e9/1442742357,1988-02-14,34.85,Argentina,Striker
270948,Cesar Azpilicueta,1,78.0,178.0,ESP,43969,2,https://digitalhub.fifa.com/transform/2a40ece5-6fa5-423e-81e4-b8f404480d7c/1442552014,1989-08-28,33.31,Spain,Defender
288961,Ehsan Haji Safi,1,81.0,178.0,IRN,43817,3,https://digitalhub.fifa.com/transform/3b9dc2e6-99a7-4b89-8db9-f74b820ae7c4/1441895976,1990-02-25,32.82,IR Iran,Defender
267829,Martin Caceres,1,75.0,178.0,URU,43930,22,https://digitalhub.fifa.com/transform/7264d53d-261e-4a6b-8982-d4ee6fd128d0/Uruguay-Portraits-FIFA-World-Cup-Qatar-2022,1987-04-07,35.7,Uruguay,Defender
404321,Riley Mcgree,2,74.0,178.0,AUS,43976,14,https://digitalhub.fifa.com/transform/90c30982-feae-473d-afea-ab71ebac13fc/Australia-Portraits-FIFA-World-Cup-Qatar-2022,1998-11-02,24.13,Australia,Midfielder
307529,Joel Campbell,3,79.0,178.0,CRC,43901,12,https://digitalhub.fifa.com/transform/1a13a3e9-58a3-4d46-bba2-f10e5e2b1ed1/1442777459,1992-06-26,30.48,Costa Rica,Striker
448051,Luis Chavez,2,75.0,178.0,MEX,43911,24,https://digitalhub.fifa.com/transform/b2bb90ea-b2d0-43e4-b0c0-f0aee5e55eb0/1442571210,1996-01-15,26.93,Mexico,Midfielder
402215,Christian Bassogog,3,58.0,178.0,CMR,43849,11,https://digitalhub.fifa.com/transform/455f54f5-80f0-495c-bb03-5a4fdf188706/1443092549,1995-10-18,27.17,Cameroon,Striker
419020,Gonzalo Plata,2,73.0,178.0,ECU,43927,19,https://digitalhub.fifa.com/transform/ce5dbf75-83be-4165-b855-4d31b1e310b0/1442153965,2000-11-01,22.13,Ecuador,Midfielder
448492,Youssoufa Moukoko,3,72.0,179.0,GER,43948,26,https://digitalhub.fifa.com/transform/35376ae6-3e53-4ded-bb6f-74781cf6fd2c/1442303673,2004-11-20,18.08,Germany,Striker
307541,Yeltsin Tejeda,2,73.0,179.0,CRC,43901,17,https://digitalhub.fifa.com/transform/e9d8010e-ef51-4b6b-b624-553d30055776/1442776873,1992-03-17,30.76,Costa Rica,Midfielder
313416,Pablo Sarabia,3,77.0,179.0,ESP,43969,22,https://digitalhub.fifa.com/transform/e93bb879-a521-4d0e-9201-1260c25895f0/1442551078,1992-05-11,30.61,Spain,Striker
448158,Jurrien Timber,1,79.0,179.0,NED,43960,2,https://digitalhub.fifa.com/transform/78a78ce0-0921-44d9-8a62-18c823bc9e72/1442169429,2001-06-17,21.51,Netherlands,Defender
384795,Vahid Amiri,2,73.0,179.0,IRN,43817,11,https://digitalhub.fifa.com/transform/e6770683-521e-4aa8-b69b-1c9a35553a7f/1441897539,1988-04-02,34.72,IR Iran,Midfielder
430444,Joel King,1,75.0,179.0,AUS,43976,24,https://digitalhub.fifa.com/transform/18c33805-29af-44fb-badb-231092075ca9/Australia-Portraits-FIFA-World-Cup-Qatar-2022,2000-10-30,22.14,Australia,Defender
448131,Ruben Vargas,3,70.0,179.0,SUI,43971,17,https://digitalhub.fifa.com/transform/a1d34b8d-3d54-4d42-92e4-02135078e64e/1441891203,1998-08-05,24.38,Switzerland,Striker
346743,Shojae Khalilzadeh,1,75.0,179.0,IRN,43817,4,https://digitalhub.fifa.com/transform/5dbf413f-069a-42d6-af68-fc2202fd793a/1441895856,1989-05-14,33.6,IR Iran,Defender
448141,Xavi Simons,2,68.0,179.0,NED,43960,25,https://digitalhub.fifa.com/transform/3256af6a-5bc1-4f81-84b7-526c4aa49f2e/1442169724,2003-04-21,19.67,Netherlands,Midfielder
