,stock_number,item,quantity,value,year
232,5120-01-241-7578,"WRENCH,TORQUE",1,136.0,2019
432,8430-01-619-3507,"BOOTS,COLD WEATHER",2,135.0,2019
34,1005-01-569-6938,"STOCK,GUN,SHOULDER",25,132.0,2017
103,1615-00-077-8758,"CAP,IDLER GEARSHAFT",2,131.0,2017
444,8465-01-538-4334,NON-BALLISTIC BODY SHIELD,29,130.0,2020
186,3770-00-240-6620,"HARNESS,DOG LEADING",15,129.0,4038
450,8465-01-587-8559,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",6,127.0,2020
449,8465-01-587-8554,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",3,127.0,2019
299,5930-01-549-7640,"SWITCH,TOGGLE",4,125.0,2019
27,1005-01-541-1772,"BIPOD,RIFLE",50,124.0,2019
9,1005-01-382-6795,"RECEIVER,CARTRIDGE",15,123.0,6055
446,8465-01-580-1316,HYDRATION SYSTEM,12,119.0,4038
213,4240-01-547-5927,SPAX,10,119.0,2020
442,8465-01-525-5531,HYDRATION SYSTEM,19,116.0,4038
71,1375-01-455-7983,"MOUNT,DEMOLITION CHARGE",3,112.0,2017
17,1005-01-454-9880,"RECEIVER,UPPER",60,110.0,4038
22,1005-01-484-8000,"SIGHT,REAR",63,110.0,4037
212,4240-01-538-8190,"GUARD,SHIN",30,108.0,2020
411,8415-01-538-6695,"TROUSERS,EXTREME COLD WEATHER",9,106.0,2019
412,8415-01-538-6706,"TROUSERS,EXTREME COLD WEATHER",2,106.0,2019
347,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",2,103.0,2019
191,3950-01-154-6794,"WINCH,DRUM,HAND OPERATED",4,103.0,2019
219,4240-01-583-5742,"SPECTACLES,INDUSTRIAL",37,101.0,4038
330,6510-01-387-9067,"BANDAGE,ELASTIC",1,101.0,2019
183,3510-DS-DRY-ER00,CLOTHES DRYER,1,100.0,2019
41,1005-DS-SWE-PART,WEAPON PARTS,10,100.0,2017
374,7105-DS-CAB-INE4,"CABINET, HOUSEHOLD",2,100.0,2019
423,8430-01-605-8638,"BOOTS,COMBAT",2,93.0,2019
422,8430-01-605-8624,"BOOTS,COMBAT",2,93.0,2019
425,8430-01-605-8855,"BOOTS,COMBAT",3,93.0,2019
424,8430-01-605-8645,"BOOTS,COMBAT",2,93.0,2019
421,8430-01-605-8415,"BOOTS,COMBAT",3,93.0,2019
428,8430-01-605-8872,"BOOTS,COMBAT",2,93.0,2019
426,8430-01-605-8862,"BOOTS,COMBAT",2,93.0,2019
427,8430-01-605-8870,"BOOTS,COMBAT",2,93.0,2019
429,8430-01-605-9197,"BOOTS,COMBAT",1,93.0,2019
149,1680-00-450-7743,"REFILL,WIPER BLADE,",4,81.0,2019
439,8465-01-524-5250,ASSAULT PACK,20,77.0,2019
130,1615-00-992-6474,"PLATE,OIL CAP,TRANS",1,76.0,2017
447,8465-01-580-8917,THERMOBAK3LOMEGA,13,76.0,2019
24,1005-01-511-7737,"CARRIER,SNIPER RIFLE",5,76.0,2019
199,4220-01-415-9817,"LIFE PRESERVER,VEST",8,76.0,2020
185,3770-00-171-1258,"LEASH,DOG",40,72.0,4038
217,4240-01-577-0610,"GLOVES,ANTI-VIBRATION",37,72.0,2019
15,1005-01-453-4225,"GUARD,HAND,GUN",23,69.0,2017
325,6230-01-571-1331,FLASHLIGHT,49,66.0,2019
415,8415-01-546-7550,"JACKET,COLD WEATHER",2,66.0,2019
74,1385-01-353-6270,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,64.0,2017
26,1005-01-522-0772,"BUFFER ASSEMBLY,RECOIL",40,63.0,4036
414,8415-01-538-6754,"JACKET,COLD WEATHER",6,62.0,2019
413,8415-01-538-6742,"JACKET,COLD WEATHER",1,62.0,2019
445,8465-01-547-2706,SLEEPING BAG,3,61.0,2019
406,8415-01-461-8356,"SHIRT,COLD WEATHER",7,60.0,2019
404,8415-01-461-8337,"SHIRT,COLD WEATHER",1,60.0,2019
405,8415-01-461-8341,"SHIRT,COLD WEATHER",4,60.0,2019
47,1240-00-763-5205,LEG TRIPOD,2,59.0,2017
337,6515-01-530-7015,"TOURNIQUET,NONPNEUMATIC",150,59.0,4038
233,5120-01-508-2350,SCREWDRIVER BIT SET AND HANDLE,1,56.0,2019
1,1005-00-921-5004,"MAGAZINE,CARTRIDGE",112,54.0,8074
409,8415-01-519-7772,GROIN PROTECTOR,4,53.0,2019
394,8345-00-151-6486,"FLAG,NATIONAL",5,51.0,2019
386,7810-DS-ATH-SPOR,ATHLETIC AND SPORTING EQUIPMENT,2,51.0,4039
145,1650-00-177-1959,"BOOT,DUST AND MOISTURE SEAL",2,50.0,2019
377,7110-DS-CAB-INE5,"CABINET, OFFICE",1,50.0,2019
341,6515-01-573-0692,CRICOTHYROTOMY SET,2,50.0,2020
402,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",2,49.0,2019
403,8415-01-394-0208,"GLOVES,LEATHER",52,48.0,6058
43,1095-01-227-1739,BAYONET AND SCABBARD,30,47.0,2019
235,5120-DS-WRE-NCH0,WRENCH,1,47.0,2019
14,1005-01-453-1635,"GUARD,HAND,GUN",23,46.0,2017
381,7210-00-282-7950,"BLANKET,BED",10,43.0,2020
332,6510-01-562-3325,"BANDAGE,GAUZE,IMPREGNATED",20,43.0,2020
440,8465-01-525-0577,FIGHTING LOAD CARRIER,2,43.0,2019
395,8345-00-656-1436,"FLAG,NATIONAL",2,42.0,2019
410,8415-01-519-7787,"GLOVES,IMPACT PROTECTIVE",1,40.0,2019
372,7025-DS-SPE-AKE3,"SPEAKERS, COMPUTER, SET",15,40.0,4038
211,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",50,40.0,2019
398,8405-01-547-2559,"LINER,WET WEATHER PONCHO",25,39.0,2019
11,1005-01-442-0160,FORWARD ASSIST ASSEMBLY,15,38.0,2020
25,1005-01-520-5992,"MAGAZINE,CARTRIDGE",50,36.0,2019
436,8465-01-491-7513,"STRAPS,SHOULDER,FRAME",6,35.0,2019
327,6260-01-195-9752,"LIGHT,CHEMILUMINESCENT",1,34.0,2019
435,8465-01-491-7450,SYSTEM HYDRATION,16,33.0,2019
109,1615-00-690-7294,"ADAPTER ASSEMBLY,FI",3,32.0,4034
400,8415-01-227-9546,"DRAWERS,COLD WEATHER",60,31.0,4038
36,1005-01-617-2594,"MAGAZINE,CARTRIDGE",30,31.0,2017
252,5340-00-633-0856,"BOOT,DUST AND MOISTURE SEAL",2,30.0,2019
448,8465-01-586-1851,"POUCH,BATTERY",4,30.0,2019
37,1005-01-630-9508,"MAGAZINE,CARTRIDGE",70,27.0,4036
256,5340-01-614-4110,"STRAP,WEBBING",5,26.0,2020
110,1615-00-690-7602,CAP ASSY,2,25.0,2017
215,4240-01-570-0319,"STRAP CUTTER,RESCUE HOOK",9,24.0,2019
389,8140-00-960-1699,"CHEST,AMMUNITION",20,22.0,4038
335,6515-01-461-5798,"TOURNIQUET,NONPNEUMATIC",13,22.0,2019
6,1005-01-134-3633,COMPENSATOR,25,21.0,6051
300,5930-01-549-7649,"SWITCH,ROTARY",2,19.0,2019
383,7510-00-074-5160,"TAPE,PRESSURE SENSITIVE ADHESIVE",75,19.0,2019
307,5995-01-507-6946,CABLE ASSY JUMPER,2,17.0,2019
434,8465-01-465-2096,"BLADDER,HYDRATION SYSTEM",25,16.0,2019
340,6515-01-552-1481,"CANNULA,NASAL,OXYGEN",1,16.0,2019
333,6510-01-573-0300,"DRESSING,CHEST SEAL WOUND",35,16.0,2020
331,6510-01-492-2275,"BANDAGE KIT,ELASTIC",225,16.0,4040
220,4240-01-629-2605,"GOGGLES,INDUSTRIAL",25,15.0,2019
322,6230-01-465-3084,FLASHLIGHT,15,15.0,2019
401,8415-01-227-9550,"UNDERSHIRT,COLD WEATHER",30,14.0,2019
31,1005-01-561-7200,"MAGAZINE,CARTRIDGE",100,14.0,2020
2,1005-00-933-8089,"SUPPRESSOR,FLASH",6,14.0,2019
32,1005-01-563-0151,"ADAPTER RAIL,WEAPON MOUNTED",22,14.0,2018
0,1005-00-056-2237,"MAGAZINE,CARTRIDGE",20,12.0,2019
433,8465-00-001-6471,"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",6,12.0,2019
8,1005-01-233-8636,"STOCK,GUN,SHOULDER",45,11.0,2017
461,9320-00-501-7537,"TAPE,ADHESIVE,RUBBER",10,11.0,2019
342,6515-01-599-6735,"POUCH,TOURNIQUET",30,10.0,2019
384,7520-01-510-5658,"MARKER,TUBE TYPE",4,9.0,2020
443,8465-01-531-3147,"INSERT,INDIVIDUAL FIRST AID KIT",10,9.0,2020
388,8140-00-828-2938,"CHEST,AMMUNITION",20,8.0,4038
19,1005-01-459-0734,"BUTTSTOCK,SUBASSEMBLY",9,5.0,2019
328,6510-00-200-3190,"BANDAGE,GAUZE",60,4.0,2019
251,5310-01-233-8625,"NUT,PLAIN,ROUND",12,4.0,2019
3,1005-00-992-7287,"RING,BOLT",11,3.0,2019
318,6145-00-581-9324,"WIRE,ELECTRICAL",2,0.0,2019
334,6515-01-056-8336,"TOURNIQUET,NONPNEUMATIC",12,0.0,2019
258,5360-00-992-6648,"SPRING,HELICAL,TORSION",12,0.0,2017
214,4240-01-567-3712,EXTRACTION TOOL,1,0.0,2019
