,stock_number,item,quantity,value,year
570,7920-00-823-9773,"TOWEL,PAPER",15,488.0,12114
281,5136-01-119-0005,"DIE AND TAP SET,THREAD CUTTING",1,488.0,2019
410,6230-01-534-9010,SPOTLIGHT,1,487.0,2019
204,4240-01-547-5927,SPAX,104,477.0,8080
528,7110-DS-OFF-URN0,OFFICE FURNITURE,1,475.0,2019
314,5640-01-566-7392,"TAPE,DUCT",150,470.0,4036
651,8415-01-545-8724,"PARKA,EXTREME COLD WEATHER",6,465.0,8079
467,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",35,460.0,6059
158,2990-01-411-3947,"MUFFLER,EXHAUST",2,459.0,4038
62,1240-01-594-3103,"SIGHT,REFLEX",25,457.0,2019
47,1240-01-485-0441,"SIGHT,HOLOGRAPHIC",2,453.0,2018
732,9515-01-516-4955,"PLATE,METAL",10,448.0,2019
59,1240-01-576-6134,"SIGHT,REFLEX",3,446.0,2017
179,3990-01-451-4203,"TIE DOWN,CARGO,VEHICLE",2,444.0,2019
534,7195-01-330-0183,"TOP,WORK TABLE",3,444.0,2019
414,6240-01-569-5865,"LAMP,LIGHT EMITTING DIODE",29,435.0,4038
269,5130-01-444-9065,"WRENCH,IMPACT,PNEUMATIC",4,435.0,2019
252,5120-01-335-8571,"CRIMPING TOOL,TERMINAL,HAND",6,430.0,2020
206,4240-01-572-4360,"EYEWASH,PORTABLE",2,413.0,2019
247,5120-00-293-1439,"VISE,MACHINISTS",3,405.0,2019
217,4510-01-198-0338,"FOUNTAIN,EYEWASH,EMERGENCY",1,401.0,2019
184,4110-DS-FRE-EZER,FREEZER,1,400.0,2019
544,7320-DS-KIT-CHEN,KITCHEN EQUIPMENT AND APPLIANCES,2,400.0,4040
224,4910-DS-PRE-SSUR,PRESSURE WASHER,2,400.0,4038
211,4240-01-659-6380,"LANYARD,SAFETY,INDUSTRIAL",20,394.0,8076
691,8460-DS-CAS-ELAP,LAPTOP CASE,14,390.0,4039
492,7021-DS-HAN-DHE0,HANDHELD DEVICE,1,390.0,2019
358,5860-01-471-2091,"BORELIGHT SYSTEM,LA",2,388.0,2019
248,5120-00-391-0101,"FLARING TOOL,TUBE,HAND",3,387.0,2019
171,3920-00-222-1028,"TRUCK,HAND",1,383.0,2020
164,3540-00-293-0377,SEALING MACHINE,3,380.0,2019
283,5140-00-319-5079,"TOOL BOX,PORTABLE",2,378.0,2019
392,6130-01-494-3879,POWER SUPPLY,12,378.0,2019
378,6110-01-568-6312,"CONTROLLER,WINCH",4,377.0,4040
455,6650-01-559-3648,BINOCULAR,21,370.0,4038
16,1005-01-454-0395,UPPER RECEIVER AND BARREL ASSEMBLY,30,361.0,2019
617,8415-01-461-8341,"SHIRT,COLD WEATHER",26,360.0,12117
602,8415-01-074-6210,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",3,360.0,4040
166,3695-01-378-3996,"SAW,CHAIN",2,352.0,2019
537,7220-01-057-1897,"MATTING,FLOOR",1,348.0,2019
312,5440-01-586-5970,"LADDER,TELE 12FT",2,342.0,2019
275,5130-01-627-6730,"POLISHER,PORTABLE,ELECTRIC",1,330.0,2019
183,4110-DS-COO-LER0,"COOLER, WATER",1,326.0,2019
51,1240-01-523-8892,"CASE,OPTICAL INSTRUMENT",10,324.0,2019
228,4933-00-930-1958,"CASE,BORESIGHT KIT",5,321.0,2018
729,8470-01-515-0351,"SHIELD,PERSONAL PROTECTIVE",46,320.0,2019
594,8340-01-628-8855,TENT,4,320.0,2020
448,6545-01-632-0167,"FIRST AID KIT,INDIVIDUAL",65,319.0,2019
447,6545-01-584-1582,"FIRST AID KIT,INDIVIDUAL",16,310.0,6057
45,1240-01-412-3128,BINOCULAR,10,306.0,2020
462,6720-01-549-3846,"CAMERA SYSTEM,DIGITAL",2,300.0,2019
588,8145-01-657-8129,"BOX,SHIPPING AND STORAGE",2,300.0,2019
394,6130-DS-INV-ERTE,POWER INVERTER,7,300.0,2019
692,8460-DS-LUG-GAGE,LUGGAGE,35,299.0,6057
305,5340-01-626-1486,PELICAN CASE,11,290.0,4038
454,6650-01-414-9425,BINOCULAR,21,288.0,2019
478,6760-DS-TRI-POD0,"TRIPOD, CAMERA",5,288.0,4038
265,5120-DS-TOR-QUEW,TORQUEWRENCH,2,288.0,2020
707,8465-01-515-1156,"STRAP,INVOLUNTARY,RESTRAINT",10,286.0,6057
610,8415-01-332-7919,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",1,279.0,2020
611,8415-01-332-7920,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",1,279.0,2020
609,8415-01-332-7917,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",1,279.0,2020
608,8415-01-332-7916,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",3,279.0,2020
607,8415-01-332-7914,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",1,279.0,2020
606,8415-01-332-7913,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",2,279.0,2020
430,6515-01-467-6692,"AIRWAY,NASOPHARYNGEAL",8,264.0,8076
735,9905-12-124-5955,"SIGN KIT,CONTAMINATION",3,262.0,2018
703,8465-01-445-6274,MODULAR SLEEP SYSTEM,1,262.0,2019
28,1005-01-562-9457,"SLING,SMALL ARMS",35,261.0,4040
250,5120-00-878-5932,"INTRENCHING TOOL,HAND",23,259.0,6058
172,3920-01-463-8450,"TRUCK,HAND",1,252.0,2019
480,6910-DS-TRA-INAI,TRAINING AIDS,2,250.0,2019
278,5130-DS-TOO-L000,"HAND TOOLS, POWER DRIVEN",5,250.0,2019
273,5130-01-547-4719,"DRILL-DRIVER,ELECTRIC,PORTABLE",3,249.0,2020
640,8415-01-538-6754,"JACKET,COLD WEATHER",27,248.0,8076
271,5130-01-455-5579,"DRILL,ELECTRIC,PORTABLE",3,245.0,2019
133,2540-01-330-6169,"COVER,FITTED,VEHICULAR BODY",1,244.0,2019
148,2590-01-530-3471,"MAINTENANCE KIT,VEHICULAR EQUIPMENT COM",1,244.0,2020
618,8415-01-461-8356,"SHIRT,COLD WEATHER",38,240.0,8078
593,8340-01-600-4809,TARPAULIN,8,237.0,6060
23,1005-01-526-3464,"SUPPRESSOR,FLASH",9,234.0,4036
270,5130-01-451-7311,"SAW,RECIPROCATING,PORTABLE,ELECTRIC",1,233.0,2019
29,1005-01-599-8636,"SLING,SMALL ARMS",30,230.0,2017
452,6650-00-670-2514,BINOCULAR,2,228.0,2018
427,6510-01-581-0553,"DRESSING,OCCLUSIVE,ADHESIVE",38,225.0,30285
20,1005-01-472-3902,"BIPOD,FOLDING",20,207.0,4034
600,8415-00-376-1710,"PARKA,EXTREME COLD WEATHER",4,204.0,4039
680,8430-01-593-6247,"BOOTS,COMBAT",7,204.0,4040
672,8430-01-516-1682,"BOOTS,COMBAT",3,203.0,4040
671,8430-01-516-1659,"BOOTS,COMBAT",6,203.0,4040
238,5110-DS-CUT-TER0,CUTTER,2,203.0,2019
497,7025-01-457-4480,DISPLAY UNIT,4,201.0,2019
487,7010-DS-ADP-ESYS,ADPE SYSTEM CONFIGURATION,4,200.0,2020
524,7110-DS-CAB-INE5,"CABINET, OFFICE",1,200.0,2020
479,6910-01-481-6842,"RIFLE,TRAINING AID",3,200.0,2018
659,8415-01-625-7693,"HELMET,FIREMANS",40,200.0,2019
717,8465-01-547-2694,SLEEPING BAG,2,198.0,4040
679,8430-01-593-6242,"BOOTS,COMBAT",4,196.0,4040
9,1005-01-146-7684,BARREL ASSEMBLY,2,191.0,2018
6,1005-00-921-5004,"MAGAZINE,CARTRIDGE",860,190.0,28253
637,8415-01-538-6742,"JACKET,COLD WEATHER",25,186.0,6057
638,8415-01-538-6747,"JACKET,COLD WEATHER",28,186.0,6057
684,8430-01-605-8635,"BOOTS,COMBAT",5,186.0,4038
424,6510-01-549-0939,"DRESSING,CHEST SEAL WOUND",2,186.0,2019
603,8415-01-074-6211,"COVERALLS,COMBAT VEHICLE CREWMEMBERS",1,180.0,2020
616,8415-01-461-8337,"SHIRT,COLD WEATHER",24,180.0,6059
453,6650-01-387-1733,BINOCULAR,3,176.0,2020
539,7240-01-337-5268,"CAN,MILITARY",20,176.0,8078
565,7910-DS-FLR-VACU,"FLOOR POLISHERS, VACUUM CLEANING EQUIP",1,175.0,2019
712,8465-01-524-7632,MEDIC SET,1,172.0,2019
474,6760-01-519-0711,"CASE,PHOTOGRAPHIC EQUIPMENT",6,172.0,2019
189,4220-01-441-4283,DIVERS SUIT,4,169.0,2019
21,1005-01-484-8000,"SIGHT,REAR",26,165.0,6054
667,8415-DS-SPC-LOTA,"CLOTHING, SPECIAL PURPOSE, DEMIL A",130,154.0,6057
517,7045-01-586-0201,"DISK,NONFLEXIBLE",59,152.0,2019
642,8415-01-538-8621,"SHIRT,COLD WEATHER",96,152.0,8077
134,2540-01-330-6170,"COVER,FITTED,VEHICULAR BODY",1,152.0,2020
209,4240-01-630-6503,"SPECTACLES,INDUSTRIAL",36,150.0,6057
573,7930-01-316-6008,"ABSORBENT MATERIAL,OIL AND WATER",1,150.0,2019
521,7105-DS-END-TAB0,END TABLE,3,150.0,2020
322,5820-DS-HAR-ADIO,"Receiver-Transmitter, Radio (Hand Radio)",30,150.0,2020
366,5965-01-572-2937,LOUDSPEAKER-MICROPHONE,6,150.0,2019
728,8470-01-472-1906,"HELMET COVER,BALLIS",20,150.0,2018
36,1095-01-522-9720,"HOLSTER,PISTOL",10,149.0,2020
552,7530-01-539-9833,"PAPER,COPYING,XEROGRAPHIC PROCESS",2,149.0,4038
388,6130-00-032-0295,"CHARGER,BATTERY",12,148.0,4040
421,6510-01-271-5685,"BANDAGE,CAST,IMPREGNATED",2,148.0,4038
131,2530-01-394-8332,"CHAMBER,AIR BRAKE",1,146.0,2020
554,7810-DS-ATH-SPOR,ATHLETIC AND SPORTING EQUIPMENT,7,145.0,4038
52,1240-01-540-2890,ACOG KIT,20,144.0,2018
27,1005-01-561-7200,"MAGAZINE,CARTRIDGE",507,136.0,20182
516,7045-01-557-4591,"CASE,COMPUTER",1,136.0,2017
566,7910-DS-SHO-PVAC,SHOP VACUUM,1,133.0,2019
401,6220-01-549-4174,LIGHT SPECIAL PURPO,28,132.0,2019
654,8415-01-546-6721,"JACKET,COLD WEATHER",4,131.0,4038
701,8465-01-398-0687,SLEEPING BAG,2,131.0,4040
656,8415-01-546-7444,"JACKET,COLD WEATHER",6,131.0,4038
657,8415-01-546-7536,"JACKET,COLD WEATHER",3,131.0,4038
19,1005-01-465-0401,"HANDLE,GUN CARRYING",25,131.0,2017
655,8415-01-546-6722,"JACKET,COLD WEATHER",2,131.0,4038
472,6760-01-341-1978,CAMERA ASSEMBLY,10,130.0,2019
126,2510-01-330-6174,"DOOR,VEHICULAR",2,129.0,2019
127,2510-01-450-5479,"DOOR,VEHICULAR",2,125.0,2019
128,2510-01-450-5482,"DOOR,VEHICULAR",1,125.0,2019
533,7125-DS-RAC-K002,"RACK, COMMERCIAL STORAGE",3,125.0,2020
634,8415-01-538-6312,"PARKA,EXTREME COLD WEATHER",2,124.0,2020
641,8415-01-538-6768,"JACKET,COLD WEATHER",27,124.0,4038
635,8415-01-538-6315,"PARKA,EXTREME COLD WEATHER",2,124.0,2020
630,8415-01-538-6278,"PARKA,EXTREME COLD WEATHER",2,124.0,2019
25,1005-01-534-8696,"MOUNT,SIGHT,SMALL ARMS",1,122.0,2017
646,8415-01-541-8093,"SHIRT,COLD WEATHER",2,120.0,4040
390,6130-01-371-8220,POWER SUPPLY,3,119.0,2019
675,8430-01-540-3996,"BOOTS,HOT WEATHER",2,119.0,2019
37,1095-01-530-0833,"KNIFE,COMBAT",6,118.0,2019
650,8415-01-545-8642,"PARKA,EXTREME COLD WEATHER",2,116.0,2019
400,6220-01-093-4439,"STOP LIGHT-TAILLIGHT,VEHICULAR",2,116.0,4038
307,5340-DS-LOC-K000,"LOCK, COMMERCIAL",10,116.0,2020
18,1005-01-461-2656,"PINTLE,MOUNT",1,115.0,2019
15,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",5,114.0,2019
54,1240-01-540-3763,TELESCOPE SUBASSEMBLY,10,108.0,2018
511,7025-DS-SPE-AKE3,"SPEAKERS, COMPUTER, SET",40,107.0,4038
677,8430-01-593-6057,"BOOTS,COMBAT",1,102.0,2020
674,8430-01-516-1708,"BOOTS,COMBAT",10,102.0,2020
420,6510-01-135-4267,"DRESSING,OCCLUSIVE,ADHESIVE",10,102.0,4038
678,8430-01-593-6238,"BOOTS,COMBAT",1,102.0,2020
601,8415-00-376-1734,"PARKA,EXTREME COLD WEATHER",3,102.0,2019
670,8430-01-516-1646,"BOOTS,COMBAT",1,102.0,2020
681,8430-01-593-6263,"BOOTS,COMBAT",1,102.0,2020
673,8430-01-516-1699,"BOOTS,COMBAT",2,102.0,2019
523,7110-DS-BOO-KCA1,BOOKCASE,2,100.0,2019
520,7105-DS-COT-0000,COT,15,100.0,2019
308,5340-DS-PLA-TE00,"PLATE, COMMERCIAL",1,100.0,2019
139,2540-DS-CHO-CK00,VEHICLE CHOCK,13,100.0,2020
726,8465-01-621-9414,HANDCUFFS,8,100.0,2019
555,7820-DS-GAM-E000,"GAMES, TOYS, WHEELED, GOODS",4,100.0,2019
55,1240-01-550-7751,"RANGE FINDER,LASER",1,100.0,2019
237,5110-00-596-9162,"CUTTER,BOLT",4,100.0,4038
589,8145-DS-CAS-E004,SHIPPING CASE,2,100.0,2020
506,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,40,100.0,2019
577,8110-DS-DRM-TMEX,"EMPTY DRUM, METAL, TRIPLE RINSED",5,100.0,2020
475,6760-DS-FLA-SH00,"FLASH, CAMERA",9,100.0,2020
519,7105-01-458-8222,"FRAME,PICTURE",1,99.0,2019
274,5130-01-599-4979,"SAW,RECIPROCATING,PORTABLE,ELECTRIC",1,99.0,2019
676,8430-01-593-6015,"BOOTS,COMBAT",2,98.0,2019
163,3439-01-111-7048,SOLDERING GUN KIT,6,98.0,2019
253,5120-01-366-8775,"WRENCH,BOX AND OPEN END,COMBINATION",7,97.0,2019
682,8430-01-605-8629,"BOOTS,COMBAT",2,93.0,2019
683,8430-01-605-8630,"BOOTS,COMBAT",2,93.0,2019
547,7520-00-272-9684,"STENCIL SET,MARKING",3,93.0,2019
685,8430-01-605-8643,"BOOTS,COMBAT",3,93.0,2019
686,8430-01-605-8852,"BOOTS,COMBAT",3,93.0,2019
687,8430-01-605-8858,"BOOTS,COMBAT",2,93.0,2019
669,8430-01-502-9118,"BOOTS,SAFETY,MEN'S",1,91.0,2019
251,5120-01-013-1676,"SLIDE HAMMER,GROUND ROD",2,90.0,2019
190,4220-01-543-2953,"RING BUOY,LIFESAVING",10,88.0,2019
405,6230-00-901-9755,"LIGHT,EXTENSION",23,87.0,2019
507,7025-DS-KEY-BOA3,KEYBOARD,92,85.0,8077
518,7105-00-935-0422,"COT,FOLDING",4,85.0,2019
260,5120-01-590-1816,"WRENCH,BOX AND OPEN END,COMBINATION",1,85.0,2019
710,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,13,83.0,2019
257,5120-01-428-5045,NUTDRIVER SET,2,81.0,2019
592,8340-01-600-4807,TARPAULIN,2,79.0,2020
181,4020-01-317-8183,"ROPE,FIBROUS",1,79.0,2019
393,6130-01-573-5338,POWER SUPPLY,4,79.0,2020
249,5120-00-840-3358,"CLAMP,C",6,78.0,2019
725,8465-01-604-6541,"BAG,DUFFEL",30,78.0,4040
14,1005-01-452-3527,"ADAPTER RAIL,WEAPON MOUNTED,M4",10,78.0,2019
428,6515-01-129-5437,"AIRWAY,NASOPHARYNGEAL",2,77.0,4038
706,8465-01-513-4083,"PACK,ASSAULT,MOLLE",1,75.0,2019
596,8405-00-889-3683,"LINER,WET WEATHER PONCHO",184,74.0,4040
439,6530-01-492-4079,"LITTER,NONRIGID,POLELESS",25,74.0,2019
409,6230-01-523-4709,FLASHLIGHT,60,74.0,2019
569,7920-00-543-6492,"TOWEL,PAPER",1,73.0,2019
22,1005-01-520-5992,"MAGAZINE,CARTRIDGE",40,72.0,4038
668,8430-00-135-2715,"BOOTS,CLIMBERS",8,72.0,2019
371,5995-01-623-9746,"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRICAL",30,71.0,2017
259,5120-01-590-1743,"WRENCH,BOX AND OPEN END,COMBINATION",2,71.0,2019
233,5110-00-188-2524,"CUTTER,BOLT",3,71.0,2019
698,8465-01-117-8699,"BAG,DUFFEL",78,70.0,6058
653,8415-01-546-6713,"JACKET,COLD WEATHER",2,66.0,2019
411,6230-01-571-1331,FLASHLIGHT,65,66.0,2019
396,6150-01-362-7191,"POWER STRIP,ELECTRICAL OUTLET",5,66.0,2020
724,8465-01-600-7830,"PACK,ASSAULT",2,65.0,2019
429,6515-01-467-6691,"AIRWAY,NASOPHARYNGEAL",13,64.0,2019
223,4910-01-322-4799,"CREEPER,MECHANICS",6,64.0,2019
66,1385-01-353-6270,"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",1,64.0,2018
551,7530-01-334-7817,"PAPER,COPYING,XEROGRAPHIC PROCESS",1,64.0,2019
199,4240-01-504-5727,"GOGGLES,INDUSTRIAL",30,63.0,2020
245,5120-00-249-1076,"HANDLE,SOCKET WRENCH",4,63.0,2020
443,6545-01-525-9847,"MODULE,TRAUMA",157,62.0,4038
636,8415-01-538-6739,"JACKET,COLD WEATHER",3,62.0,2019
639,8415-01-538-6752,"JACKET,COLD WEATHER",6,62.0,2019
619,8415-01-465-4656,"JACKET,PHYSICAL FIT",20,60.0,2019
615,8415-01-461-8336,"SHIRT,COLD WEATHER",5,60.0,2019
432,6515-01-530-7015,"TOURNIQUET,NONPNEUMATIC",200,59.0,4038
496,7025-01-386-9538,"KEYBOARD,DATA ENTRY",2,59.0,2019
442,6545-01-433-8399,"FIRST AID KIT,UTILITY",10,59.0,4038
613,8415-01-458-8703,"PAD,KNEE",26,59.0,6057
645,8415-01-538-8750,"DRAWERS,COLD WEATHER",45,58.0,4038
13,1005-01-422-3770,"BOLT,BREECH",27,55.0,2019
695,8465-00-433-2073,"CLIPBOARD,PILOTS",7,55.0,2019
203,4240-01-525-5085,"SPECTACLE KIT,INTERCHANGABLE COMPONENT EYESHIELD",50,54.0,2020
574,8105-01-217-7595,"BAG,PLASTIC",5,54.0,2019
624,8415-01-519-7771,GROIN PROTECTOR,4,53.0,2019
625,8415-01-519-7772,GROIN PROTECTOR,4,53.0,2019
714,8465-01-531-3647,"POUCH,INDIVIDUAL FIRST AID KIT",299,52.0,8076
597,8415-00-223-7628,"PARKA,SNOW CAMOUFLAGE",3,52.0,2020
34,1095-00-392-4102,"KNIFE,COMBAT,WITH SHEATH",8,51.0,2019
700,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",12,51.0,2019
207,4240-01-583-5742,"SPECTACLES,INDUSTRIAL",52,51.0,2019
543,7290-DS-HOU-SEAP,MISCELLANEOUS HOUSEHOLD FURNISHINGS,10,51.0,6057
239,5110-DS-HAN-DTNP,"HAND TOOLS, EDGED, NONPOWERED",1,50.0,2020
727,8465-DS-IND-EQU0,INDIVIDUAL EQUIPMENT,25,50.0,2020
513,7035-DS-STA-NDAR,"STAND, COMPUTER",20,50.0,2019
501,7025-01-658-1534,DISPLAY UNIT,5,50.0,2019
191,4220-DS-MAR-LIFD,MARINE LIFESAVING AND DIVING EQUIPMENT,22,50.0,2019
256,5120-01-423-4797,SCREWDRIVER BIT SET AND HANDLE,1,50.0,2019
510,7025-DS-SPE-AKE2,"SPEAKER, COMPUTER",14,50.0,4038
195,4240-01-231-0152,"CARRYING,POUCH",49,49.0,2019
30,1005-01-604-0646,"GRIP,RIFLE",22,48.0,2020
419,6510-00-926-8882,"ADHESIVE TAPE,SURGICAL",23,48.0,6057
426,6510-01-573-0300,"DRESSING,CHEST SEAL WOUND",10,47.0,6057
505,7025-DS-EXT-ERNA,"HARD DRIVE, EXTERNAL",5,45.0,2019
720,8465-01-581-5668,CHESTRIG,25,44.0,2019
721,8465-01-591-7521,"LINER,WATERPROOF",12,44.0,2020
737,9930-01-331-6244,"POUCH,HUMAN REMAINS",5,44.0,2019
362,5930-00-134-5036,"SWITCH,ROTARY",2,43.0,2017
425,6510-01-562-3325,"BANDAGE,GAUZE,IMPREGNATED",1,43.0,2019
535,7210-00-282-7950,"BLANKET,BED",5,43.0,2019
261,5120-01-648-4278,"WRENCH,BOX AND OPEN END,COMBINATION",8,43.0,2019
538,7240-00-559-7364,FUNNEL,1,42.0,2020
282,5140-00-315-2747,"TOOL BOX,PORTABLE",1,42.0,2019
431,6515-01-521-7976,"TOURNIQUET,NONPNEUMATIC",7,41.0,2019
12,1005-01-382-6795,"RECEIVER,CARTRIDGE",10,41.0,2018
210,4240-01-630-8327,"SPECTACLES,INDUSTRIAL",4,41.0,2019
24,1005-01-533-4093,"SLING,WEAPON,M249 M",11,40.0,2019
198,4240-01-430-1983,"FACESHIELD,PROTECTIVE",3,40.0,2019
652,8415-01-546-0166,"SHIRT,COLD WEATHER",50,39.0,2019
643,8415-01-538-8711,"SHIRT,COLD WEATHER",25,38.0,2019
694,8465-00-242-7860,HANDCUFFS,49,38.0,6057
218,4510-01-640-9613,SHOWER HEAD,3,38.0,2019
718,8465-01-580-0689,TACTICAL ASSAULT PANEL,5,37.0,2019
628,8415-01-530-2350,"PAD,KNEE",55,36.0,4039
365,5965-01-531-7758,"SPEAKER,GALAXY 250W",8,35.0,2019
236,5110-00-293-2336,"AX,SINGLE BIT",4,35.0,2019
57,1240-01-556-3367,"MOUNT,SIGHT",10,35.0,2018
254,5120-01-399-9689,"SOCKET,SOCKET WRENCH",2,34.0,2020
614,8415-01-458-8761,"PAD,ELBOW,CAMOUFLAG",31,34.0,6057
149,2590-01-556-3223,HIGHWAY SAFETY KIT,15,33.0,2017
622,8415-01-503-0766,"SHIRT,COLD WEATHER",7,33.0,2019
304,5340-01-598-7496,"LOCK,OFFICE MACHINE",6,32.0,2020
31,1005-01-617-2594,"MAGAZINE,CARTRIDGE",200,31.0,2019
240,5120-00-181-6747,"CROWFOOT ATTACHMENT,SOCKET WRENCH",5,31.0,2019
234,5110-00-224-7055,"CUTTER,BOLT",4,30.0,2019
306,5340-DS-CLA-MP01,"CLAMP, COMMERCIAL",2,30.0,2019
303,5340-01-575-0854,"STRAP,WEBBING",4,29.0,2019
262,5120-01-652-1462,"SOCKET,SOCKET WRENCH",2,29.0,2020
227,4930-01-491-4675,"LUBRICATING GUN,HAND",6,29.0,2019
644,8415-01-538-8745,"DRAWERS,COLD WEATHER",15,29.0,2019
663,8415-01-644-4844,"GLOVES,MENS AND WOMENS",42,28.0,2019
722,8465-01-599-7047,KNEE AND ELBOW PAD SYSTEM,15,28.0,2019
662,8415-01-644-4843,"GLOVES,MENS AND WOMENS",30,28.0,2019
661,8415-01-644-4838,"GLOVES,MEN'S AND WOMEN'S",8,28.0,2019
699,8465-01-328-8268,"GOGGLES,SUN,WIND AND DUST",19,27.0,2020
605,8415-01-228-1355,"SHIRT,COLD WEATHER",5,27.0,2019
205,4240-01-568-3219,"STRAP CUTTER,COMBAT",25,26.0,2019
416,6350-01-321-7642,"HORN,SIGNAL",6,26.0,2019
623,8415-01-504-3086,DUTY BELT,1,26.0,2019
449,6620-01-194-6586,"TRANSMITTER,ENGINE TEMPERATURE",12,26.0,2020
527,7110-DS-LAM-P003,"LAMP, OFFICE",2,26.0,2019
423,6510-01-540-6484,"DRESSING,COMPRESSION",160,26.0,6057
5,1005-00-890-2609,"BIPOD,RIFLE",6,25.0,2020
246,5120-00-251-4489,"HAMMER,HAND",2,25.0,2019
647,8415-01-541-8891,"GLOVES,COMBAT",2,24.0,2020
244,5120-00-236-2261,"CROWFOOT ATTACHMENT,SOCKET WRENCH",5,24.0,2019
584,8140-00-960-1699,"CHEST,AMMUNITION",65,22.0,4039
26,1005-01-553-8053,"COVER,RAIL,SMALL ARMS",20,22.0,2017
413,6240-01-532-4180,"KIT,LIGHT TACTICAL",4,22.0,2020
690,8440-01-161-7122,"GLOVES,MENS AND WOMENS",50,21.0,2019
689,8440-01-161-7121,"GLOVES,MENS AND WOMENS",200,21.0,2020
315,5680-DS-MIS-CCO1,MISCELLANEOUS CONSTRUCTION MATERIALS,7,20.0,2019
255,5120-01-399-9756,"ADAPTER,SOCKET WRENCH",4,20.0,2020
719,8465-01-581-5571,"PADS,TACTICAL PROTECTIVE,ASSAULT",24,20.0,2020
575,8105-DS-BAG-0001,BAGS AND SACKS,18,20.0,2019
665,8415-DS-ELB-WPAD,Elbow Pads,20,20.0,2019
666,8415-DS-KNE-EPDA,KNEE PADS,18,20.0,2019
599,8415-00-268-7871,"GLOVES,MENS AND WOMENS",50,20.0,2020
370,5975-DS-ELE-HARD,ELECTRICAL HARDWARE AND SUPPLIES,3,20.0,2020
612,8415-01-458-8699,"PAD,KNEE",2,20.0,2019
627,8415-01-530-2161,"ELBOW,PADS",70,19.0,4038
302,5340-00-980-9277,"STRAP,WEBBING",7,19.0,2020
716,8465-01-547-2670,"STUFF,SACK",8,19.0,2020
197,4240-01-399-3349,CARRIER ASSEMBLY,15,19.0,2019
705,8465-01-502-6622,"CASE,HANDCUFFS",28,18.0,2019
264,5120-DS-SCR-EWDR,SCREWDRIVER,16,18.0,4038
629,8415-01-530-2351,"PAD,KNEE",50,18.0,2019
713,8465-01-524-8847,"SLING,3 POINT COMBAT ASSAULT SYSTEM",10,17.0,2019
571,7920-01-004-7847,"CLOTH,CLEANING",4,17.0,2019
702,8465-01-398-5428,"STUFF SACK,COMPRESS",6,16.0,2020
598,8415-00-266-8677,"GLOVES,RUBBER,INDUSTRIAL",100,16.0,2019
433,6515-01-552-1481,"CANNULA,NASAL,OXYGEN",1,16.0,2019
604,8415-01-227-9546,"DRAWERS,COLD WEATHER",45,15.0,2019
664,8415-DS-BDU-KNEE,BDU KNEEPAD,10,15.0,2019
715,8465-01-547-2656,"STUFF,SACK",4,14.0,2020
576,8110-01-327-6340,"DRUM,SHIPPING AND STORAGE",4,14.0,2019
723,8465-01-599-7086,"ELBOW,PAD",34,14.0,2020
434,6515-01-598-9737,"SCISSORS,BANDAGE",200,13.0,4038
0,1005-00-056-2237,"MAGAZINE,CARTRIDGE",20,12.0,2017
1,1005-00-118-6192,"FIRING ATTACHMENT,BLANK AMMUNITION",26,12.0,4036
540,7240-01-502-4390,"CAN,MILITARY",10,12.0,2020
7,1005-00-992-7283,"KEY,BOLT CARRIER",4,11.0,2018
372,5995-01-625-1999,"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRICAL",50,11.0,2017
696,8465-00-530-3692,"BAG,BARRACKS",9,11.0,2020
711,8465-01-524-7309,BANDOLEER AMMUNITION POUCHES,20,11.0,2019
536,7210-00-935-6665,"BLANKET,SURVIVAL",28,11.0,2019
541,7240-DS-TRA-SHCA,TRASH CAN,2,10.0,2019
560,7830-DS-DUM-BBEL,DUMBELL,23,10.0,2019
572,7920-DS-BRO-OMBR,"BROOMS, BRUSHES, MOPS, SPONGES",8,10.0,2020
159,3230-01-189-5046,"BLADE,CIRCULAR SAW,WOODCUTTING",3,10.0,2019
404,6230-00-264-8261,FLASHLIGHT,20,10.0,2019
626,8415-01-530-2148,"ELBOW,PAD",30,10.0,2019
435,6515-01-599-6735,"POUCH,TOURNIQUET",30,10.0,2019
548,7520-01-390-7870,"MARKER,TUBE TYPE",32,10.0,2019
194,4240-01-016-6707,"GOGGLES,PLATE,WELDERS",25,9.0,2019
11,1005-01-361-8208,"FIRING ATTACHMENT,BLANK AMMUNITION",10,8.0,2017
242,5120-00-184-8383,"CROWFOOT ATTACHMENT,SOCKET WRENCH",2,8.0,2019
549,7520-01-450-4341,"TRAY,DESK",18,8.0,2019
