,stock_number,item,quantity,value,year
425,6760-01-519-0726,"CASE,PHOTOGRAPHIC EQUIPMENT",2,278.0,2020
271,5855-01-589-9339,"ILLUMINATOR,INTEGRATED,SMALL ARMS",2,275.0,2019
464,8120-01-533-1734,"CYLINDER,COMPRESSED GAS,AIR TECHNICAL",37,273.0,2018
605,8415-DS-MIT-TENS,"Mittens, cold weather",2,266.0,2020
725,8465-01-640-8203,"CARRIER,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",2,264.0,2019
32,1005-01-604-1526,"BIPOD,RIFLE",5,263.0,2018
669,8465-01-547-2644,"COVER,BIVY",7,258.0,4038
420,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",14,250.0,2020
165,5220-00-912-3409,"GAGE,BARREL EROSION",1,249.0,2020
145,4240-01-630-8327,"SPECTACLES,INDUSTRIAL",127,247.0,12117
9,1005-01-382-6795,"RECEIVER,CARTRIDGE",109,246.0,12108
596,8415-01-577-1949,"LINER,EXTREME COLD WEATHER PARKA",2,245.0,2019
673,8465-01-547-2706,SLEEPING BAG,24,244.0,8079
117,4220-01-535-7768,"LIFE PRESERVER,VEST",1,242.0,2019
510,8415-01-461-8356,"SHIRT,COLD WEATHER",16,240.0,8077
509,8415-01-461-8341,"SHIRT,COLD WEATHER",14,240.0,8078
508,8415-01-461-8337,"SHIRT,COLD WEATHER",18,240.0,8078
695,8465-01-580-1556,"FIELD PACK,LARGE,SET",2,233.0,2020
571,8415-01-545-9542,"PARKA,EXTREME COLD WEATHER",3,232.0,4039
569,8415-01-545-8661,"PARKA,EXTREME COLD WEATHER",3,232.0,4039
468,8145-01-196-3731,"SHIPPING AND STORAGE CONTAINER,SMALL ARM",2,232.0,2019
657,8465-01-524-5250,ASSAULT PACK,62,231.0,6059
696,8465-01-580-1560,RUCKSACK LARGE FIELD PACK,5,231.0,6060
260,5855-01-566-6772,"MOUNT,VIEWER",85,230.0,8076
406,6650-00-530-0959,BINOCULAR,1,229.0,2019
124,4240-01-525-3095,"SPECTACLES,INDUSTRIAL",2,229.0,4038
350,6515-01-333-7743,"RESUSCITATOR-INHALATOR-ASPIRATOR,PORTABLE",1,229.0,2020
15,1005-01-452-6771,"ADAPTER RAIL,WEAPON MOUNTED,M5",40,229.0,4035
364,6515-01-527-8068,"HEADLAMP,MEDICAL,NVG GREEN LENS",28,225.0,8078
474,8405-00-889-3683,"LINER,WET WEATHER PONCHO",48,222.0,12119
705,8465-01-589-3883,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",1,220.0,2019
323,6230-01-630-2690,"LIGHT,MARKER,DISTRESS",17,220.0,2019
607,8430-00-655-5563,"BOOTS,EXTREME COLD WEATHER",6,217.0,2019
131,4240-01-538-8190,"GUARD,SHIN",41,216.0,4038
515,8415-01-472-6915,"OVERALLS,COLD WEATHER",16,215.0,10097
536,8415-01-538-6709,"TROUSERS,EXTREME COLD WEATHER",2,212.0,4040
575,8415-01-545-9958,"TROUSERS,EXTREME COLD WEATHER",2,212.0,4040
578,8415-01-546-0117,"TROUSERS,EXTREME COLD WEATHER",12,212.0,4038
577,8415-01-546-0040,"TROUSERS,EXTREME COLD WEATHER",13,212.0,4039
574,8415-01-545-9955,"TROUSERS,EXTREME COLD WEATHER",3,212.0,4040
379,6515-01-666-4459,"MASK,SURGICAL",2,211.0,2019
639,8465-01-393-6515,"MAT,SLEEPING,SELF-INFLATING",59,204.0,8079
481,8415-00-376-1672,"PARKA,EXTREME COLD WEATHER",16,204.0,4039
609,8430-01-516-1708,"BOOTS,COMBAT",10,203.0,4040
141,4240-01-583-5742,"SPECTACLES,INDUSTRIAL",78,203.0,8078
429,6910-01-481-6842,"RIFLE,TRAINING AID",15,200.0,2020
154,5130-DS-DRI-LL02,"DRILL, POWER",1,200.0,2020
438,7021-DS-LAP-TOP2,LAPTOP COMPUTER,1,200.0,2020
5,1005-01-146-7684,BARREL ASSEMBLY,3,191.0,2020
641,8465-01-398-0685,SLEEPING BAG,13,189.0,8077
300,5980-01-597-4522,LIGHT EMITTING DIODE,7,188.0,2019
122,4240-01-504-5727,"GOGGLES,INDUSTRIAL",55,188.0,6059
41,1080-01-542-5328,"CASE,CARRYING,CAMOUFLAGE",40,186.0,2020
166,5220-01-075-5004,"GAGE,PLUG,PLAIN CYLINDRICAL",1,183.0,2020
173,5820-01-518-4487,"RECEIVER-TRANSMITTER,RADIO",5,179.0,2019
381,6515-DS-MED-SUPC,MEDICAL SUPPLIES,12,179.0,2019
33,1005-01-604-6216,"MOUNT,TRIPOD,RIFLE",2,178.0,2018
152,5120-00-878-5932,"INTRENCHING TOOL,HAND",20,173.0,4038
55,1240-01-530-3069,"CASE,OPTICAL INSTRUMENT",3,171.0,2020
444,7105-00-935-0422,"COT,FOLDING",21,171.0,4040
348,6515-01-289-1967,"CUFF KIT,SPHYGMOMANOMETER",1,164.0,2019
18,1005-01-454-9880,"RECEIVER,UPPER",16,164.0,6056
11,1005-01-441-1619,"CARRIER ASSEMBLY,KEY AND BOLT",7,163.0,4040
361,6515-01-518-3518,"THERMOMETER,CLINICAL,HUMAN",1,161.0,2020
151,5120-00-640-6364,"WRENCH,TORQUE",1,160.0,2020
228,5855-01-523-4058,"BATTERY COMPARTMENT,NIGHT VISION VIEWER",6,159.0,2019
201,5855-01-444-1233,"BATTERY COMPARTMENT,NIGHT VISION VIEWER",15,159.0,2018
478,8405-01-547-2559,"LINER,WET WEATHER PONCHO",70,158.0,8080
715,8465-01-604-6541,"BAG,DUFFEL",98,157.0,8077
292,5940-01-501-3312,"ADAPTER,BATTERY TERMINAL",2,156.0,2019
497,8415-01-043-8384,"COVERALLS,FLYERS",1,156.0,2020
684,8465-01-575-0630,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",29,156.0,6057
728,8465-01-641-8924,TACTICAL ASSAULT PANEL,17,155.0,8078
710,8465-01-593-8664,"PACK,RUCKSACK",9,154.0,4039
614,8430-01-563-7172,"BOOTS,COLD WEATHER",1,149.0,2019
611,8430-01-563-6897,"BOOTS,COLD WEATHER",4,148.0,2019
618,8430-01-563-7668,"BOOTS,COLD WEATHER",2,148.0,2019
612,8430-01-563-6911,"BOOTS,COLD WEATHER",1,148.0,2019
613,8430-01-563-7118,"BOOTS,COLD WEATHER",1,148.0,2019
615,8430-01-563-7199,"BOOTS,COLD WEATHER",5,148.0,2019
616,8430-01-563-7575,"BOOTS,COLD WEATHER",2,148.0,2019
619,8430-01-563-7680,"BOOTS,COLD WEATHER",4,148.0,2019
617,8430-01-563-7641,"BOOTS,COLD WEATHER",1,148.0,2019
347,6515-01-110-4797,"STAPLER,SURGICAL",5,146.0,2019
562,8415-01-542-7648,"JACKET,EXTREME COLD WEATHER",6,144.0,2019
563,8415-01-542-7651,"JACKET,EXTREME COLD WEATHER",4,144.0,2019
564,8415-01-542-8581,"TROUSERS,COLD WEATHER",6,144.0,2019
599,8415-01-592-7308,"GLOVE SHELLS,COLD WEATHER",20,143.0,2019
600,8415-01-592-9034,"GLOVE SHELLS,COLD WEATHER",1,143.0,2019
349,6515-01-289-1978,"CUFF KIT,SPHYGMOMANOMETER",1,139.0,2019
712,8465-01-598-5198,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARRYING",1,138.0,2019
422,6760-01-491-2706,"CASE,PHOTOGRAPHIC EQUIPMENT",4,137.0,2020
144,4240-01-630-7802,"SPECTACLES,INDUSTRIAL",3,136.0,6058
342,6510-01-581-0553,"DRESSING,OCCLUSIVE,ADHESIVE",146,135.0,18172
200,5855-01-442-6412,"HOUSING,IMAGE INTENSIFIER,NIGHT VISION",6,135.0,2018
585,8415-01-546-7550,"JACKET,COLD WEATHER",4,131.0,4039
518,8415-01-472-6918,"OVERALLS,COLD WEATHER",4,129.0,6059
359,6515-01-515-0197,"GLOVE,PATIENT EXAMINING",17,128.0,10098
334,6510-01-502-6938,"BANDAGE,HEMORRHAGE CONTROL",80,126.0,2019
457,7730-DS-REC-EIV2,"RECEIVER, HOME STEREO",1,125.0,2020
25,1005-01-541-1772,"BIPOD,RIFLE",20,124.0,2017
182,5855-01-246-8266,HEADSET ASSEMBLY,21,123.0,2020
112,4020-01-565-0647,"Fiber Rope, Cordage, and Twine",61,120.0,4038
702,8465-01-580-2743,GRENADIER SET,26,120.0,4040
502,8415-01-433-5385,"WARMER,HAND",10,120.0,2020
507,8415-01-461-8336,"SHIRT,COLD WEATHER",2,120.0,4039
694,8465-01-580-1316,HYDRATION SYSTEM,3,119.0,4038
368,6515-01-532-8056,HYPOTHERMIA MANAGEMENT KIT,10,117.0,2020
572,8415-01-545-9579,"PARKA,EXTREME COLD WEATHER",1,116.0,2019
551,8415-01-538-8621,"SHIRT,COLD WEATHER",9,114.0,6058
687,8465-01-580-0689,TACTICAL ASSAULT PANEL,36,111.0,6058
132,4240-01-540-5576,"GOGGLES,INDUSTRIAL",10,110.0,4039
148,4910-01-298-5479,"INFLATOR-GAGE,PNEUMATIC TIRE",3,109.0,2019
373,6515-01-578-9524,"BAG,CARRYING,OXYGEN TANK",4,108.0,2020
443,7105-00-052-8690,"FRAME,PICTURE",20,106.0,4040
733,8465-01-641-9671,"CARRIER,HYDRATION SYSTEM",95,105.0,6059
64,1240-01-574-4384,SIGHT UNIT,1,103.0,2017
404,6545-01-584-1582,"FIRST AID KIT,INDIVIDUAL",10,103.0,2019
482,8415-00-376-1710,"PARKA,EXTREME COLD WEATHER",1,102.0,2020
480,8415-00-376-1668,"PARKA,EXTREME COLD WEATHER",10,102.0,2019
622,8430-01-593-6247,"BOOTS,COMBAT",1,102.0,2019
610,8430-01-516-1727,"BOOTS,COMBAT",1,102.0,2020
621,8430-01-593-6078,"BOOTS,COMBAT",1,102.0,2020
555,8415-01-539-8058,"GLOVES,MENS AND WOMENS",21,100.0,4040
439,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,2,100.0,2020
6,1005-01-204-4376,"MAGAZINE,CARTRIDGE",17,99.0,2018
503,8415-01-446-9247,"GLOVES,FLYERS",2,99.0,4040
282,5855-01-610-8704,"MOUNT,VIEWER",5,99.0,2019
357,6515-01-500-3443,"BAG,MEDICAL",6,98.0,2020
421,6760-01-491-2211,"CASE,PHOTOGRAPHIC EQUIPMENT",1,98.0,2020
620,8430-01-593-6051,"BOOTS,COMBAT",1,98.0,2019
643,8465-01-398-5428,"STUFF SACK,COMPRESS",68,97.0,12116
143,4240-01-630-7493,"SPECTACLES,INDUSTRIAL",2,96.0,4040
13,1005-01-445-6804,"CLEANING KIT,GUN",1,96.0,2020
24,1005-01-522-0772,"BUFFER ASSEMBLY,RECOIL",15,95.0,6054
737,8470-01-515-0352,"SHIELD,PERSONAL PROTECTIVE",22,95.0,2019
4,1005-01-134-3701,"RECEIVER,UPPER",20,95.0,2020
16,1005-01-453-3783,"CLEANING KIT,GUN",1,94.0,2020
170,5340-01-530-1744,"STRAP,WEBBING",1,94.0,2020
623,8430-01-605-8637,"BOOTS,COMBAT",1,93.0,2020
624,8430-01-605-8852,"BOOTS,COMBAT",3,93.0,2020
408,6650-01-328-5134,"FILTER,LIGHT,INTERFERENCE",1,93.0,2019
653,8465-01-516-8433,"CARRIER,BREACHER TOOL",5,92.0,4039
415,6660-01-507-2650,ANEMOMETER,3,90.0,2019
739,9930-01-331-6244,"POUCH,HUMAN REMAINS",118,89.0,4038
709,8465-01-591-7521,"LINER,WATERPROOF",44,89.0,4038
666,8465-01-529-1512,"VEST,RHOD,REC,GN",10,88.0,2019
565,8415-01-545-7960,"DRAWERS,COLD WEATHER",7,88.0,6058
338,6510-01-540-6484,"DRESSING,COMPRESSION",208,87.0,20191
516,8415-01-472-6916,"OVERALLS,COLD WEATHER",5,86.0,4039
513,8415-01-472-6912,"OVERALLS,COLD WEATHER",15,86.0,4039
321,6230-01-613-4312,FLASHLIGHT,25,84.0,2019
658,8465-01-524-5285,RUCKSACK LARGE FIELD PACK,13,83.0,2020
123,4240-01-516-5361,"SPECTACLE,COMBO PACK,UVEX",2,81.0,4039
471,8340-01-600-4807,TARPAULIN,42,79.0,2020
126,4240-01-527-4018,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,LARGE",8,79.0,4040
727,8465-01-641-6358,FIELD PACK,5,79.0,2020
580,8415-01-546-0370,"SHIRT,COLD WEATHER",9,78.0,4039
142,4240-01-599-4970,STRAP CUTTER COMBAT,6,78.0,4038
134,4240-01-543-9618,"HOOK KNIFE,RESCUE",23,77.0,6058
388,6530-01-492-4079,"LITTER,NONRIGID,POLELESS",50,74.0,2019
597,8415-01-577-5111,UNDERSHIRT FLAME RESISTANT,11,74.0,2020
168,5340-01-446-8588,"BRACKET,MOUNTING",90,73.0,4040
135,4240-01-547-5933,"RESCUE HOOK,SURVIVAL",7,73.0,4039
138,4240-01-570-0319,"STRAP CUTTER,RESCUE HOOK",65,73.0,6060
633,8465-01-049-0888,SLEEPING BAG,2,72.0,2020
680,8465-01-573-3374,"BAG,DROP LEG",5,72.0,2020
735,8465-DS-HOL-STER,INDIVIDUAL HOLSTER,10,72.0,2019
121,4240-01-504-0994,"SPECTACLES,INDUSTRIAL",1,71.0,2019
42,1095-00-017-9701,BAYONET-KNIFE,10,71.0,2019
608,8430-01-514-5157,"BOOTS,COMBAT",2,69.0,2019
629,8440-DS-MHO-SIER,"HOISERY AND CLOTHING ACCESSORIES, MENS",92,68.0,4040
675,8465-01-557-1565,"BAG,INDIVIDUAL EQUIPMENT,CARRIER",25,68.0,4038
2,1005-00-921-5004,"MAGAZINE,CARTRIDGE",735,68.0,10096
45,1095-01-515-9877,"AXE,SURVIVAL",42,67.0,2019
120,4240-01-504-0052,"GOGGLES,INDUSTRIAL",2,67.0,2019
598,8415-01-580-1358,"JACKET,COLD WEATHER",1,67.0,2020
581,8415-01-546-6721,"JACKET,COLD WEATHER",1,66.0,2019
320,6230-01-603-7205,FLASHLIGHT,25,66.0,2019
586,8415-01-546-7662,"JACKET,COLD WEATHER",2,66.0,2019
583,8415-01-546-7504,"JACKET,COLD WEATHER",6,66.0,2019
713,8465-01-600-7830,"PACK,ASSAULT",5,65.0,2020
485,8415-00-782-2889,"LINER,COLD WEATHER COAT",14,64.0,6058
486,8415-00-782-2890,"LINER,COLD WEATHER COAT",4,64.0,6058
392,6530-01-619-1954,"STRAP,LITTER",40,64.0,4039
678,8465-01-559-1712,"STRAP,THIGH MOUNT",23,63.0,2019
386,6530-01-472-6786,BAG AND TAPES,2,62.0,2020
335,6510-01-522-5204,"BANDAGE,ADHESIVE",14,62.0,2019
538,8415-01-538-6739,"JACKET,COLD WEATHER",3,62.0,2019
26,1005-01-541-8971,"SIGHT,FRONT",14,62.0,2017
150,5110-01-394-6252,"MULTI-TOOL,FOLDING,POCKET",1,62.0,2019
448,7210-00-266-9736,INSECT NET PROTECTOR,13,61.0,4039
681,8465-01-574-0798,"BAG,AMMUNITION",26,61.0,2019
648,8465-01-515-7594,"PACK,ASSAULT,MOLLE",1,60.0,2019
140,4240-01-583-5158,"SPECTACLES,INDUSTRIAL",1,59.0,2019
665,8465-01-525-5531,HYDRATION SYSTEM,10,58.0,2019
670,8465-01-547-2656,"STUFF,SACK",50,58.0,8077
671,8465-01-547-2670,"STUFF,SACK",31,58.0,6058
50,1095-01-550-3883,"HOLSTER,PISTOL",37,57.0,2019
473,8345-00-214-9123,FLAGSTAFF,6,56.0,2019
58,1240-01-536-9662,"KIT,PATTERN GENERAT",10,56.0,2018
313,6230-01-531-7037,FLASHLIGHT,75,56.0,2019
706,8465-01-590-1369,SHOULDERSTRAP,4,55.0,6060
601,8415-01-601-8150,"GLOVES,COMBAT",4,55.0,4040
652,8465-01-516-8384,"POCKET,AMMUNITION MAGAZINE",100,54.0,2019
28,1005-01-561-7200,"MAGAZINE,CARTRIDGE",486,54.0,8078
125,4240-01-525-5085,"SPECTACLE KIT,INTERCHANGABLE COMPONENT EYESHIELD",2,54.0,2020
346,6515-00-935-7138,"SCISSORS,BANDAGE",122,53.0,10095
8,1005-01-233-8531,"EXTENSION,LOWER",5,52.0,2018
472,8345-00-151-6486,"FLAG,NATIONAL",5,51.0,2019
137,4240-01-568-3219,"STRAP CUTTER,COMBAT",5,51.0,4040
441,7025-DS-KEY-BOA3,KEYBOARD,1,50.0,2020
557,8415-01-539-8172,"GLOVES,MEN'S AND WOMEN'S",20,50.0,2020
400,6545-01-537-0686,"BAG,TC3,COMBAT CASUALTY CARE",1,50.0,2020
504,8415-01-446-9256,"GLOVES,FLYERS",2,50.0,2020
445,7105-DS-STO-OL00,STOOL,23,50.0,4040
559,8415-01-539-8179,"GLOVES,MENS AND WOMENS",20,50.0,2020
558,8415-01-539-8176,"GLOVES,MENS AND WOMENS",20,50.0,2020
560,8415-01-539-8181,"GLOVES,MENS AND WOMENS",2,50.0,2020
556,8415-01-539-8064,"GLOVES,MEN'S AND WOMEN'S",13,50.0,2020
360,6515-01-515-0200,"GLOVE,PATIENT EXAMINING",7,49.0,4039
492,8415-00-935-0574,"TROUSERS,SNOW CAMOUFLAGE",5,49.0,2019
554,8415-01-539-8053,"GLOVES,MEN'S AND WOMEN'S",20,49.0,2020
43,1095-00-073-9238,BAYONET-KNIFE,29,49.0,2019
293,5965-01-444-1216,"ADAPTER,HEADSET",30,48.0,4037
453,7360-01-380-4695,FLATWARE SET,5,47.0,2020
331,6510-01-354-9509,"BANDAGE,ELASTIC",1,47.0,2019
434,6920-01-455-3432,"MASK,FIELD,PAINTBAL",16,47.0,2020
341,6510-01-573-0300,"DRESSING,CHEST SEAL WOUND",61,47.0,6057
456,7530-01-544-9473,VARIETY KIT,25,46.0,2019
650,8465-01-516-8380,"BAG,E AND R",30,45.0,2019
488,8415-00-782-6716,"MITTEN SET,EXTREME COLD WEATHER",15,44.0,2019
169,5340-01-509-1467,"BRACKET,LEVER",20,44.0,2019
512,8415-01-472-6911,"OVERALLS,COLD WEATHER",1,43.0,2020
449,7210-00-282-7950,"BLANKET,BED",50,43.0,2019
517,8415-01-472-6917,"OVERALLS,COLD WEATHER",1,43.0,2020
484,8415-00-782-2888,"LINER,COLD WEATHER COAT",8,43.0,4038
366,6515-01-530-0782,"PACK,IV,COMBAT",5,43.0,2020
514,8415-01-472-6914,"OVERALLS,COLD WEATHER",1,43.0,2020
549,8415-01-538-8486,"DRAWERS,COLD WEATHER",8,43.0,6058
511,8415-01-472-6909,"OVERALLS,COLD WEATHER",1,43.0,2019
413,6650-01-562-0075,"CARRYING CASE,MOLLE",40,42.0,2019
489,8415-00-782-6717,"MITTEN SET,EXTREME COLD WEATHER",35,42.0,2019
734,8465-01-641-9698,"BLADDER,HYDRATION SYSTEM",92,41.0,4040
491,8415-00-926-1527,"MITTEN SHELLS,COLD WEATHER",2,41.0,4040
699,8465-01-580-1664,ENHANCED FRAME SHOULDER STRAPS,1,40.0,2020
113,4020-01-599-6890,LARIAT,28,40.0,2020
119,4240-01-430-1983,"FACESHIELD,PROTECTIVE",12,40.0,2019
579,8415-01-546-0369,"SHIRT,COLD WEATHER",11,39.0,2019
708,8465-01-590-1377,WAISTBELT,6,39.0,6060
553,8415-01-538-8711,"SHIRT,COLD WEATHER",23,38.0,2019
384,6530-01-398-3968,"TAG,MASS CASUALTY INCIDENT",4,38.0,2020
550,8415-01-538-8614,"SHIRT,COLD WEATHER",8,38.0,2019
552,8415-01-538-8701,"SHIRT,COLD WEATHER",1,38.0,2019
12,1005-01-442-0160,FORWARD ASSIST ASSEMBLY,4,38.0,2020
477,8405-01-545-8153,"LINER,WET WEATHER PONCHO",5,37.0,2019
375,6515-01-593-8773,"CUFF,SPHYGMOMANOMETER",6,37.0,2019
130,4240-01-529-8322,"CANISTER,CHEMICAL-BIOLOGICAL MASK",75,36.0,2019
475,8405-01-496-9816,SWEATER,1,36.0,2020
546,8415-01-538-7795,"UNDERSHIRT,COLD WEATHER",2,36.0,4038
545,8415-01-538-7787,"UNDERSHIRT,COLD WEATHER",32,36.0,4040
701,8465-01-580-2618,SAW GUNNER SET,4,35.0,2020
662,8465-01-524-7694,"BAG,AMMUNITION",7,35.0,2020
594,8415-01-576-9715,BELT RIGGERS FR,3,34.0,6059
663,8465-01-524-8362,"CARRIER,HYDRATION",13,34.0,2019
424,6760-01-503-9105,"CASE,PHOTOGRAPHIC EQUIPMENT",5,34.0,4038
522,8415-01-503-0762,"SHIRT,COLD WEATHER",15,33.0,2019
523,8415-01-503-0763,"SHIRT,COLD WEATHER",25,33.0,2019
0,1005-00-017-9546,"HANDLE ASSEMBLY,CHARGING",6,32.0,4040
521,8415-01-503-0761,"SHIRT,COLD WEATHER",5,32.0,2019
330,6510-00-926-8882,"ADHESIVE TAPE,SURGICAL",2,32.0,4038
465,8140-00-739-0233,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",10,32.0,2020
656,8465-01-521-3530,"POUCH,MEDICAL,FSBE",100,31.0,2019
374,6515-01-587-9943,"TOURNIQUET,NONPNEUMATIC",150,31.0,2019
683,8465-01-574-8768,"PATCH POCKET,UTILITY",72,31.0,2019
631,8465-00-165-6838,"CUP,WATER CANTEEN",60,30.0,4040
651,8465-01-516-8383,"CARRIER,CHEMICAL-BIOLOGICAL MASK",25,30.0,2019
367,6515-01-530-7015,"TOURNIQUET,NONPNEUMATIC",100,30.0,2019
519,8415-01-481-3434,"MITTEN SHELLS,SNOW CAMOUFLAGE",8,30.0,4040
382,6530-00-837-7472,"CUP,SPECIMEN",2,29.0,2020
567,8415-01-545-7966,"DRAWERS,COLD WEATHER",3,29.0,2019
566,8415-01-545-7965,"DRAWERS,COLD WEATHER",6,29.0,2019
376,6515-01-599-6735,"POUCH,TOURNIQUET",79,29.0,6058
655,8465-01-519-6440,"FRAME,PACK,MOLLE",1,28.0,2020
499,8415-01-227-9549,"UNDERSHIRT,COLD WEATHER",22,28.0,4040
344,6510-01-606-7097,"DRESSING,CHEST SEAL WOUND",4,28.0,2019
500,8415-01-227-9550,"UNDERSHIRT,COLD WEATHER",48,28.0,4039
659,8465-01-524-7232,MOLDED WAIST BELT,6,28.0,2020
637,8465-01-322-1965,"BELT,INDIVIDUAL EQUIPMENT",25,28.0,4039
35,1005-01-630-9508,"MAGAZINE,CARTRIDGE",236,27.0,4037
171,5365-01-580-2755,"RING,DEE",20,27.0,2019
649,8465-01-516-7976,"POCKET,GP MEDIUM",75,27.0,2019
602,8415-01-601-8151,"GLOVES,COMBAT",6,27.0,2020
603,8415-01-601-8152,"GLOVES,COMBAT",1,27.0,2020
198,5855-01-438-4588,"TRANSMITTER,INFRARED",49,27.0,2019
698,8465-01-580-1575,MOLDED WAIST BELT,3,26.0,2020
668,8465-01-531-3647,"POUCH,INDIVIDUAL FIRST AID KIT",32,26.0,4040
707,8465-01-590-1372,FRAME,1,25.0,2020
496,8415-01-040-1453,"GLOVES,FLYERS'",1,24.0,2020
632,8465-00-530-3692,"BAG,BARRACKS",73,23.0,4038
1,1005-00-056-2237,"MAGAZINE,CARTRIDGE",113,23.0,4037
520,8415-01-482-8690,"GLOVES,FLYERS'",20,23.0,2019
595,8415-01-576-9729,BELT RIGGERS FR,8,23.0,4039
661,8465-01-524-7309,BANDOLEER AMMUNITION POUCHES,6,23.0,4040
505,8415-01-461-4924,"GLOVES,FLYERS'",5,23.0,2019
634,8465-01-109-3369,"MAT,SLEEPING",51,23.0,6059
506,8415-01-461-4942,"GLOVES,FLYERS'",20,23.0,2019
700,8465-01-580-1680,"CARRIER,PISTOL HOLSTER",10,22.0,2019
689,8465-01-580-0967,"POUCH,M4 THREE MAGAZINE",45,22.0,2020
306,6135-01-333-6101,"BATTERY,NONRECHARGEABLE",50,22.0,2019
717,8465-01-615-5141,"BELT,INDIVIDUAL EQUIPMENT",11,22.0,2019
646,8465-01-513-4058,"POUCH,MAGAZINE,MOLLE",8,22.0,4040
450,7240-00-089-3827,"CAN,MILITARY",5,21.0,2020
23,1005-01-511-9963,"DRAG BAG,SNIPER RIFLE",12,21.0,2019
525,8415-01-526-8790,"HOOD,COLD WEATHER",23,21.0,4040
483,8415-00-782-2887,"LINER,COLD WEATHER COAT",1,21.0,2019
587,8415-01-547-6789,"UNDERSHIRT,COLD WEATHER",1,20.0,2019
490,8415-00-926-1526,"MITTEN SHELLS,COLD WEATHER",1,20.0,2020
589,8415-01-547-6815,"UNDERSHIRT,COLD WEATHER",8,20.0,2019
588,8415-01-547-6800,"UNDERSHIRT,COLD WEATHER",1,20.0,2019
703,8465-01-581-5571,"PADS,TACTICAL PROTECTIVE,ASSAULT",4,20.0,2020
183,5855-01-246-8271,"WINDOW,SACRIFICIAL",94,20.0,10092
692,8465-01-580-1303,"CARRIER,INTRENCHING TOOL",7,20.0,2020
362,6515-01-521-7511,"GLOVES,TACTICAL EXAM",50,19.0,2019
326,6240-01-532-4209,"CASE,LAMP",26,19.0,2019
731,8465-01-641-9389,"POCKET,AMMUNITION MAGAZINE",10,19.0,2019
493,8415-00-935-3130,"INSECT NET,HEAD",26,18.0,2019
327,6260-01-178-5560,"LIGHT,CHEMILUMINESCENT",7,18.0,2019
544,8415-01-538-7786,"UNDERSHIRT,COLD WEATHER",1,18.0,2019
186,5855-01-361-8987,"LIGHT,INFRARED TRANSMITTER",42,17.0,2020
487,8415-00-782-2989,"BAG,FLYERS HELMET",40,17.0,2020
187,5855-01-380-5100,"RING,RETAINING,OPTICAL ELEMENT",1,17.0,2018
590,8415-01-547-8747,"DRAWERS,COLD WEATHER",1,17.0,2019
591,8415-01-547-8749,"DRAWERS,COLD WEATHER",3,17.0,2019
310,6220-01-523-4540,"CAP,TIP-OFF FLASHLT",30,17.0,2020
677,8465-01-558-5130,"POUCH,DUMP",20,17.0,2019
333,6510-01-492-2275,"BANDAGE KIT,ELASTIC",30,16.0,4038
430,6910-01-536-2763,"BANDAGE,TRAINING SAMPLE",35,16.0,2020
494,8415-01-035-0847,"PARKA,INSECT REPELL",20,16.0,2019
495,8415-01-035-0848,"PARKA,INSECT REPELL",20,16.0,2019
352,6515-01-461-8950,"GLOVE,PATIENT EXAMINING",1,16.0,2020
332,6510-01-460-0849,"BANDAGE KIT,ELASTIC",232,15.0,4039
660,8465-01-524-7263,WAIST PACK,4,15.0,2020
442,7025-DS-OPT-ICAL,OPTICAL MOUSE,1,15.0,2020
369,6515-01-549-6448,"PLUG,EAR",139,14.0,2019
336,6510-01-532-6656,"BANDAGE KIT,ELASTIC,ABDOMINAL WOUND",8,14.0,2019
636,8465-01-118-8173,"CANTEEN,WATER",36,14.0,2019
351,6515-01-452-4435,"SUPPORT,CERVICAL",9,14.0,2020
730,8465-01-641-9377,"CARRIER,GRENADE",24,14.0,6060
635,8465-01-115-0026,"CANTEEN,WATER",60,14.0,4040
691,8465-01-580-1300,WAIST PACK,2,14.0,2019
455,7510-00-266-5016,"TAPE,PRESSURE SENSITIVE ADHESIVE",2,14.0,2020
498,8415-01-227-9548,"UNDERSHIRT,COLD WEATHER",17,14.0,2020
626,8440-00-823-7520,"SCARF,NECKWEAR,MENS",52,14.0,4040
355,6515-01-494-1951,"SPLINT,UNIVERSAL",25,14.0,2019
20,1005-01-459-0734,"BUTTSTOCK,SUBASSEMBLY",81,14.0,6056
547,8415-01-538-8472,"DRAWERS,COLD WEATHER",2,14.0,2020
548,8415-01-538-8477,"DRAWERS,COLD WEATHER",1,14.0,2019
638,8465-01-322-1966,"BELT,INDIVIDUAL EQUIPMENT",18,14.0,2019
736,8465-DS-POU-CH00,INDIVIDUAL POUCH,42,13.0,2020
370,6515-01-549-6453,"PLUG,EAR",90,13.0,2019
371,6515-01-549-6457,"PLUG,EAR",20,12.0,2019
697,8465-01-580-1563,SUSTAINMENT POUCH,1,12.0,2020
467,8140-00-960-1699,"CHEST,AMMUNITION",10,11.0,2019
