,stock_number,item,quantity,value,year
252,6515-01-494-1951,"SPLINT,UNIVERSAL",11,27.0,4038
358,8415-01-601-8150,"GLOVES,COMBAT",3,27.0,2019
343,8415-01-074-9431,"GLOVES,COMBAT",5,25.0,2020
27,1005-01-604-1214,"ADAPTER RAIL,WEAPON MOUNTED",50,25.0,2017
128,3950-DS-HOI-ST00,"WINCHES, HOISTS, CRANES, AND DERRICKS",1,25.0,2019
344,8415-01-074-9432,"GLOVES,COMBAT",4,25.0,2020
151,4240-01-570-0319,"STRAP CUTTER,RESCUE HOOK",43,24.0,2019
370,8465-01-117-8699,"BAG,DUFFEL",20,23.0,2019
19,1005-01-541-1771,"SLING,SMALL ARMS",20,23.0,2019
14,1005-01-511-9963,"DRAG BAG,SNIPER RIFLE",20,21.0,2019
361,8415-01-605-0217,"HOOD,HEAT PROTECTIVE",40,21.0,2019
310,7240-00-089-3827,"CAN,MILITARY",40,21.0,2019
170,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",5,20.0,2019
314,7510-01-580-6224,"TAPE,PRESSURE SENSITIVE ADHESIVE",5,20.0,2019
309,7125-DS-LOC-KER2,"LOCKER, STORAGE",2,20.0,2019
304,7025-DS-SPE-AKE2,"SPEAKER, COMPUTER",229,20.0,4038
415,9905-00-148-9546,"REFLECTOR SET,HIGHWAY WARNING,TRIANGULAR",13,18.0,2019
354,8415-01-530-2351,"PAD,KNEE",10,18.0,2019
178,5855-01-152-0506,"BATTERY COMPARTMENT,NIGHT VISION VIEWER",4,17.0,2017
250,6510-01-573-0300,"DRESSING,CHEST SEAL WOUND",10,16.0,2019
242,6510-00-926-8882,"ADHESIVE TAPE,SURGICAL",2,16.0,2019
1,1005-00-628-9048,"MAGAZINE,CARTRIDGE",60,16.0,2019
149,4240-01-529-9992,"EYE SALINE,EYEWASH",36,16.0,2019
245,6510-01-492-2275,"BANDAGE KIT,ELASTIC",228,16.0,4038
402,8465-01-558-5122,"POUCH,SINGLE MAGAZINE",50,15.0,2019
348,8415-01-465-7364,"T-SHIRT,ATHLETES",50,15.0,4040
253,6515-01-521-7501,"GLOVES,TACTICAL EXAM",40,15.0,2019
377,8465-01-491-7446,"POUCH,RADIO,MOLLE",19,13.0,2019
397,8465-01-531-3647,"POUCH,INDIVIDUAL FIRST AID KIT",25,13.0,2019
386,8465-01-524-7309,BANDOLEER AMMUNITION POUCHES,16,11.0,2019
329,8140-00-960-1699,"CHEST,AMMUNITION",25,11.0,2020
396,8465-01-530-8389,"POUCH,DAYN,FLARE,GN",45,10.0,2019
411,8465-01-600-7941,"POUCH,SUSTAINMENT",20,10.0,2019
155,4240-DS-MAS-KFIL,MASK FILTERS,30,10.0,2019
353,8415-01-530-2161,"ELBOW,PADS",9,10.0,2019
263,6515-01-599-6735,"POUCH,TOURNIQUET",50,10.0,2019
248,6510-01-540-6484,"DRESSING,COMPRESSION",50,9.0,2020
316,7530-01-645-8091,"FOLDER SET,FILE",4,9.0,2019
249,6510-01-571-9729,COMPRESS AND BANDAGE,53,9.0,2019
241,6510-00-201-1755,"BANDAGE,MUSLIN",93,8.0,8077
381,8465-01-516-8374,"POCKET,FLASH BANG",20,8.0,2019
374,8465-01-416-4631,"SPECTACLES,BALLISTI",100,7.0,2019
243,6510-00-935-5821,"BANDAGE,ELASTIC",2,6.0,2019
394,8465-01-525-0606,"POUCH,M4 TWO MAG",50,5.0,2019
340,8405-DS-OUT-MENS,"OUTERWEAR, MEN'S",20,5.0,2020
387,8465-01-524-7324,"POUCH,FLASH BANG GRENADE",50,5.0,2019
414,8465-DS-POU-CH00,INDIVIDUAL POUCH,2,5.0,2019
375,8465-01-465-2092,"POUCH,MAGAZINE",2,5.0,2019
339,8405-01-524-2671,"CAP,SYNTHETIC FLEECE",30,5.0,2020
390,8465-01-524-7625,"POCKET,EXPLOSIVES",6,4.0,2019
398,8465-01-532-2332,"POCKET,AMMUNITION MAGAZINE",3,4.0,2019
328,8140-00-828-2938,"CHEST,AMMUNITION",10,4.0,2019
260,6515-01-575-2772,CARD CASUALTY RESPONSE DOCUMENTATION TOOL,100,4.0,2019
0,1005-00-403-0964,"SWIVEL,SLING,SMALL ARMS",35,3.0,2019
407,8465-01-580-2610,"POCKET,AMMUNITION MAGAZINE",2,2.0,2019
246,6510-01-503-2117,"BANDAGE,GAUZE",100,2.0,2019
366,8440-01-508-3360,SOCKS,5,2.0,2019
388,8465-01-524-7361,"POCKET,AMMUNITION MAGAZINE",15,2.0,2019
284,6910-01-538-6497,"MANNEQUIN,RESCUE,ADULT",1,0.0,2020
207,5895-01-518-8819,"HEADSET,HN,DUAL,COM",1,0.0,2019
332,8145-01-540-4446,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",12,0.0,2019
45,1240-01-471-4969,"TELESCOPE,STRAIGHT",1,0.0,2019
285,6910-01-577-7066,"TRAINING AID,SMALL ARMS WEAPON",4,0.0,2019
