id,url,user_name,user_displayname,user_verified,user_description,user_followersCount,user_location,date,time,content,replyCount,retweetCount,likeCount,quoteCount,sourceLabel,retweetedTweet
1259332001619820546,https://twitter.com/RaRa2010/status/1259332001619820546,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,20:58:41,"@TimRunsHisMouth This isn’t just the case for flyover country.  I live in CA and hospitals are empty and my city has cases that are .03% of the pop.  Outside of nursing homes, deaths are VERY low per capita.  This has turned into a POLITICAL game and away from a HEALTH issue.

#RecallGavinNewsom",0,0,0,0,Twitter Web App,
1259328960925593600,https://twitter.com/RaRa2010/status/1259328960925593600,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,20:46:36,@RoxieCorleone @CoCoHealth I don’t know but am open to suggestions.  I’m not one to protest but this is ridiculous.  The health director is probably unionized and can’t ever be fired.,0,0,0,0,Twitter Web App,
1259284284013047808,https://twitter.com/RaRa2010/status/1259284284013047808,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,17:49:04,"@ronlin @skarlamangla @phila_lex This is so irrelevant in the scheme of things.  Publish better news.   
-nursing home fiasco
-mental health 
-increase in suicides
-family businesses shuttering 
-cities going bankrupt
-the scary unknown of an economy we have NEVER seen
#RecallGavinNewsom",2,0,0,0,Twitter Web App,
1259282109543268354,https://twitter.com/RaRa2010/status/1259282109543268354,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,17:40:25,"@CAgovernor How about @GavinNewsom protects the people who are dying from this and gives CA back their freedom?

#protectthevulnerable
#RecallGavinNewsom 
#newsomout

https://t.co/2rXYj6OiT0",0,0,1,0,Twitter Web App,
1259281653626593281,https://twitter.com/RaRa2010/status/1259281653626593281,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,17:38:37,"@iancrew @CoCoHealth Here’s the dashboard 
20 people in hospital - 44 was peak.  &gt;60% of fatalities were over 80.  No fatalities &lt;50

There will not be a surge. This is ridiculous.

https://t.co/z2nyLgx1IE",0,1,2,0,Twitter Web App,
1259281172388917250,https://twitter.com/RaRa2010/status/1259281172388917250,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,17:36:42,"@CoCoHealth 1- cases/hospitalizations decreasing - YES 
2-hospital capacity - YES #hospitalsareempty
3-increase testing - &lt;5% of people are testing positive because THERE ARE NO SICK people
4-test and trace - see 3
5-30 day supply of PPE- have a few weeks supply - see 3
THIS IS INFURIATING",1,0,2,0,Twitter Web App,
1259277910533238784,https://twitter.com/RaRa2010/status/1259277910533238784,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,17:23:44,"@Sirc788 @CAgovernor About 50% of the CA deaths are in nursing homes.  We can focus on those who this disease primarily affects - the vulnerable.  Mental health in CA is at an all time low...  #sip for all was unnecessary 
#RecallGavinNewsom #newsomout #ProtectTheVulnerable 
https://t.co/2rXYj6OiT0",0,0,0,0,Twitter Web App,
1259276989728342016,https://twitter.com/RaRa2010/status/1259276989728342016,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,17:20:05,"This whole thread is extremely informational and also depressing.  How mishandled this all was...  

#protectthevulnerable https://t.co/7Skz7uXVsS",0,0,0,0,Twitter Web App,
1259202738946109442,https://twitter.com/RaRa2010/status/1259202738946109442,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,12:25:02,"@LondonBreed How about we #protectthevulnerable in nursing homes first?  

https://t.co/2rXYj6OiT0",0,0,5,0,Twitter Web App,
1259165150491185152,https://twitter.com/RaRa2010/status/1259165150491185152,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-09,09:55:40,"@GavinNewsom destroyed the CA economy and freedom and many lives by implementing #sip for all but he did NOT #protectthevulnerable and now 1000s have died prematurely.  How CA citizens do not understand this is baffling!

#recallnewsom

https://t.co/2rXYj6OiT0",0,0,0,0,Twitter Web App,
1259003093418565633,https://twitter.com/RaRa2010/status/1259003093418565633,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,23:11:43,"@Andrew_Moy @LondonBreed SF is spending $40-$80k a day on hotel rooms not being used...

https://t.co/RVkHZvW10x",0,0,0,0,Twitter Web App,
1258964614835888128,https://twitter.com/RaRa2010/status/1258964614835888128,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,20:38:49,"@palewire @Erika_D_Smith When will Gavin stop mandating nursing homes take covid19 patients?

#ProtectTheVulnerable #Reopenca 

https://t.co/hrk3Y8K99U",0,0,0,0,Twitter Web App,
1258964222404259840,https://twitter.com/RaRa2010/status/1258964222404259840,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,20:37:15,"@stephaniesits @inkakiev @ReporterClaudia @KNX1070 I’ve had a family member lost to #covid19 due to an employee in a nursing home not wearing protective gear.  The govt should be protecting the vulnerable and Gavin should stop mandating nursing homes take covid19 patients 
https://t.co/hrk3Y8K99U

#Reopenca #ProtectTheVulnerable",1,0,0,0,Twitter Web App,
1258959639674146816,https://twitter.com/RaRa2010/status/1258959639674146816,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,20:19:03,Sf is spending 30k a day for empty hotel rooms... https://t.co/kNtdsp52ca,0,0,0,0,Twitter Web App,
1258958669753925632,https://twitter.com/RaRa2010/status/1258958669753925632,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,20:15:11,@chinobox @elonmusk @GavinNewsom 2- https://t.co/DO8NkW43iI,0,0,0,0,Twitter Web App,
1258958497015709696,https://twitter.com/RaRa2010/status/1258958497015709696,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,20:14:30,"@chinobox @elonmusk @GavinNewsom 1-As a reminder, 99%+ people recover from this so a case isn’t a bad thing especially when most are mild. Also Gavin is mandating nursing homes take covid-19 patients thus why so many nursing home deaths -  putting covid with whom it kills the most https://t.co/n6nEG097e5",1,0,0,0,Twitter Web App,
1258954075627876353,https://twitter.com/RaRa2010/status/1258954075627876353,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,19:56:56,@yourmexicanson @LondonBreed Only if you’re homeless living in a paid by the city hotel room,0,0,2,0,Twitter Web App,
1258953537301573632,https://twitter.com/RaRa2010/status/1258953537301573632,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,19:54:48,"@LondonBreed HOSPITALS are EMPTY 

Please explain your data and logic?  What “data” do you need to reopen?",1,0,1,0,Twitter Web App,
1258880435993468928,https://twitter.com/RaRa2010/status/1258880435993468928,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,15:04:19,@hedontgotgame @Erika_D_Smith Yes I agree.  The leadership also said to SIP but Gavin went extreme...,0,0,0,0,Twitter Web App,
1258877572965781505,https://twitter.com/RaRa2010/status/1258877572965781505,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,14:52:56,"@hedontgotgame @Erika_D_Smith He didn’t choose people over money - he just had a poor strategy. He focused on SIP for all rather than focusing on the vulnerable.  One could argue there would be less deaths with a “focus vulnerable strategy”.

CA has NEGATIVE funds. It’s scary...

https://t.co/yNWtE3Folr",1,0,0,0,Twitter Web App,
1258866351591972864,https://twitter.com/RaRa2010/status/1258866351591972864,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,14:08:21,@hedontgotgame @Erika_D_Smith Partially yes but Gavin has gone far extreme resulting in a greater deficit.  His requirements for reopening to stage 3 are unreasonable considering 99%+ people fully recover from the virus and hospitals are empty and we know who to protect- the vulnerable,1,0,0,0,Twitter Web App,
1258827806781259776,https://twitter.com/RaRa2010/status/1258827806781259776,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,11:35:11,"@LondonBreed You aren’t even allowing small businesses to have CURBSIDE pickup but you are allowing METH to be distributed to HOMELESS in HOTELS provided by the city.  Is this an issue of HEALTH?

The hypocrisy is dumbfounding",2,3,34,1,Twitter Web App,
1258815393574993921,https://twitter.com/RaRa2010/status/1258815393574993921,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,10:45:52,@divaesq @stevescott13 @Ikki_Tomokawa @LondonBreed @billmaher @DrDavidKatz And no one is saying let’s go back to normal. We are talking about CURBSIDE delivery!,1,0,0,0,Twitter Web App,
1258812657781489666,https://twitter.com/RaRa2010/status/1258812657781489666,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,10:34:59,"@divaesq @stevescott13 @Ikki_Tomokawa @LondonBreed @billmaher @DrDavidKatz That model had a WIDE range of numbers which keep changing and is a model - models are never 100% accurate 

We know who to protect for #covid19 - the vulnerable

What is incredibly scary is we have NEVER seen the economic devastation that is occurring...",0,0,0,0,Twitter Web App,
1258810886866665473,https://twitter.com/RaRa2010/status/1258810886866665473,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,10:27:57,"@165ely @jcamacho510 @CoCoHealth @CCCounty @billmaher @DrDavidKatz Also not sure if you’ve seen the @CCCounty dashboard...

Currently on average less than 5% of people are even testing positive

https://t.co/z2nyLgx1IE",1,0,0,0,Twitter Web App,
1258784973688979456,https://twitter.com/RaRa2010/status/1258784973688979456,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,08:44:59,"@CAPublicHealth @CCCounty @CoCoHealth you need to reopen.  Your methodology based on data and science is unreasonable.  I hope you have already mandated pay cuts and furloughed govt employees.  The County and citys deficits are disturbing and concerning.

#reopenthebayarea",0,0,8,0,Twitter Web App,
1258781470312640513,https://twitter.com/RaRa2010/status/1258781470312640513,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,08:31:04,"@divaesq @stevescott13 @Ikki_Tomokawa @LondonBreed @billmaher @DrDavidKatz If you could provide data to back up your claim, that would be great.  A million people are not dying and that is scare tactics the media provided by inaccurate models. Also recommend watching the @DrDavidKatz interview

https://t.co/UKkSPTthfc",1,0,0,0,Twitter Web App,
1258780797307195393,https://twitter.com/RaRa2010/status/1258780797307195393,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-08,08:28:23,"@djconnel @LondonBreed Testing has just recently ramped up so thus the increase in cases.  The death rate for covid is MUCH lower than previously expected.  Estimates are now &lt;.5% and predominately with one group - protect vulnerable = low deaths. This interview is  informative 
https://t.co/UKkSPTthfc",0,0,0,0,Twitter Web App,
1258645289524555777,https://twitter.com/RaRa2010/status/1258645289524555777,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,23:29:56,@elonmusk @GavinNewsom It’s a trick!  His stage 3 reopening guidelines are absolutely insane.  Gavin and wildfires are the 2 things I hate about this state!,1,0,1,0,Twitter Web App,
1258644392107073538,https://twitter.com/RaRa2010/status/1258644392107073538,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,23:26:22,@LegitMatt This is CRAZY!!!,0,0,0,0,Twitter Web App,
1258644098010890248,https://twitter.com/RaRa2010/status/1258644098010890248,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,23:25:12,"@CAgovernor Stage 2 is fine but please explain what is necessary for Stage 3.  Gavins expectations are unrealistic.  No deaths for 14 days?  If he kept #covid19 out of nursing homes, maybe this could
Happen!

Businesses will LEAVE CA making the deficit even worse.",1,1,1,0,Twitter Web App,
1258643020632616960,https://twitter.com/RaRa2010/status/1258643020632616960,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,23:20:55,Please read thread...   this is SCARY.  Businesses will LEAVE California.  California is in the biggest deficit EVER.  How does this work? https://t.co/kvccVCnbPh,0,0,0,0,Twitter Web App,
1258558612974129154,https://twitter.com/RaRa2010/status/1258558612974129154,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,17:45:30,"@stevescott13 @Ikki_Tomokawa @LondonBreed Where were we 2 months ago? Hospitals have been empty to the point of layoffs. We’ve also realized the death rate is significantly lower than originally expected.
Highly recommend this @billmaher interview with @DrDavidKatz .  Super informative 
https://t.co/UKkSPTthfc",1,0,3,0,Twitter Web App,
1258529220650622976,https://twitter.com/RaRa2010/status/1258529220650622976,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,15:48:43,"@CAPublicHealth And give them drugs while at the hotel...
https://t.co/8A4h1zvxze",0,1,1,0,Twitter Web App,
1258528855213568001,https://twitter.com/RaRa2010/status/1258528855213568001,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,15:47:16,"@iripix @LondonBreed Curious the numbers of homeless who have died from this.  You don’t hear about that so assuming it’s... 0?  

So we will just give them drugs and pay for the hotel...

https://t.co/8A4h1zvxze",1,0,1,0,Twitter Web App,
1258528322343985154,https://twitter.com/RaRa2010/status/1258528322343985154,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,15:45:09,@Ikki_Tomokawa @LondonBreed Do you know the data on how many people this happens to?l based on all those who contract the virus?,1,0,1,0,Twitter Web App,
1258528055535919104,https://twitter.com/RaRa2010/status/1258528055535919104,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,15:44:05,@jcamacho510 @165ely @CoCoHealth @CCCounty @billmaher @DrDavidKatz It’s also encourage you to watch the @billmaher interview.  It’s very informative.  We are only delaying the inevitable by being home - eventually people need to be exposed and you can’t wait for a vaccine that may never come. Protecting vulnerable is still crucial.,0,0,0,0,Twitter Web App,
1258510446614601729,https://twitter.com/RaRa2010/status/1258510446614601729,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,14:34:07,@LondonBreed Can you please explain why the delay?  Shouldn’t stage 2 be able to occur tomorrow?  Deaths are low and hospitals are empty.,4,1,27,0,Twitter Web App,
1258510213444849665,https://twitter.com/RaRa2010/status/1258510213444849665,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,14:33:11,"@165ely @jcamacho510 @CoCoHealth @CCCounty I’d encourage you to watch that @billmaher video with @DrDavidKatz .  It’s very educational.  

South Korea did #TestAndTrace weeks after finding out about covid.  We are now in May and it’s been here since at least Jan.  

Also stage 2 is very reasonable and cautious.",3,0,0,0,Twitter Web App,
1258493602004520960,https://twitter.com/RaRa2010/status/1258493602004520960,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,13:27:11,"@CCCounty @CoCoHealth Please also supply the current finance DEFICIT and how cities will be able to afford basics like police departments, etc.

#reopencautiously",0,0,0,0,Twitter Web App,
1258493162923806720,https://twitter.com/RaRa2010/status/1258493162923806720,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,13:25:26,"@jcamacho510 @165ely @CoCoHealth @CCCounty Antibodytesting is much different than test and trace.  Covid19 have been in the Bay Area since at least Jan.  Possible many people have already contracted it.

Also @CCCounty is now doing testing even if you have no symptoms.  Seems like they are OK on testing.",1,0,0,0,Twitter Web App,
1258460999591424000,https://twitter.com/RaRa2010/status/1258460999591424000,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,11:17:38,"@165ely @CoCoHealth @CCCounty We don’t know the real curve and won’t until there is mass #antibodytesting.  Hospitals are empty. Many CC county deaths were nursing home related.

Also we are pass the point of track and trace.  This is a great watch:
https://t.co/UKkSPTthfc",1,0,0,0,Twitter Web App,
1258458819685789697,https://twitter.com/RaRa2010/status/1258458819685789697,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,11:08:58,"@Erika_D_Smith Also, the headline is incorrect.  It wasn’t the Coronavirus that triggered this.  It was Gavin’s reaction...",1,2,2,0,Twitter Web App,
1258457859257282561,https://twitter.com/RaRa2010/status/1258457859257282561,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,11:05:09,"@sapienist @eggpro1975 @johnmyers @GavinNewsom Also possibly we would have LESS deaths had we protected those in nursing homes and the elderly rather than asking everyone to SIP

https://t.co/yNWtE3Folr",1,0,2,0,Twitter Web App,
1258456476747624448,https://twitter.com/RaRa2010/status/1258456476747624448,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,10:59:39,Is this for real? https://t.co/ucGZXKEeUQ,0,0,0,0,Twitter Web App,
1258456352755597314,https://twitter.com/RaRa2010/status/1258456352755597314,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,10:59:10,@CoCoHealth And only 19 people in hospital with #covid19. What is the status on Stage 2 reopening @CCCounty ?,2,0,0,0,Twitter Web App,
1258434750525534213,https://twitter.com/RaRa2010/status/1258434750525534213,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,09:33:19,@Erika_D_Smith Gavin -  please negotiate with unions.  The terms and pay are not reasonable for this century.,0,0,0,0,Twitter Web App,
1258432861478121472,https://twitter.com/RaRa2010/status/1258432861478121472,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,09:25:49,Now this is what I’m really scared of... https://t.co/NQmGZYipJy,0,0,2,0,Twitter Web App,
1258432674365976576,https://twitter.com/RaRa2010/status/1258432674365976576,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-07,09:25:04,@johnmyers @GavinNewsom Would be a GREAT time to negotiate with teacher unions.  Their terms are ancient and unreasonable for this century.,0,0,1,0,Twitter Web App,
1258237381062168576,https://twitter.com/RaRa2010/status/1258237381062168576,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-06,20:29:03,@cryptodemon4 @LondonBreed Agreed! I’m guessing deaths are 0 or close to it...,0,0,0,0,Twitter Web App,
1258157099269287936,https://twitter.com/RaRa2010/status/1258157099269287936,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-06,15:10:02,@CoCoHealth Can you provide the deaths in @CCCounty related to nursing homes?,0,0,0,0,Twitter Web App,
1258139792392388608,https://twitter.com/RaRa2010/status/1258139792392388608,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-06,14:01:16,@CCCounty @ContraCostaEHSD @WDBCCC LA County even reopening https://t.co/tFHdga0SSq,0,0,0,0,Twitter Web App,
1258139435666825216,https://twitter.com/RaRa2010/status/1258139435666825216,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-06,13:59:51,@CCCounty @ContraCostaEHSD @WDBCCC Please provide an update on stage 2 REOPENING per CA guidelines.  Hospitalizations are at 20 down from peak of 44.  Cities and businesses are in HUGE financial trouble. We must reopen ASAP.,0,0,0,0,Twitter Web App,
1258121409181577217,https://twitter.com/RaRa2010/status/1258121409181577217,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-06,12:48:13,@LondonBreed Can you provide info on how many homeless have been affected by #Covid_19 ?  Cases and deaths?,0,0,1,0,Twitter Web App,
1258078076774150146,https://twitter.com/RaRa2010/status/1258078076774150146,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-06,09:56:02,@CoCoHealth What about an update on OPENING some businesses on Friday per state guidelines?  Hospitalizations down to 20 from peak of 44.  Increased testing sites.  One of the lowest death rates per capita in state.  Laws in place to protect the vulnerable in homes.  @CCCounty seems ready!,0,0,2,0,Twitter Web App,
1257864094884827140,https://twitter.com/RaRa2010/status/1257864094884827140,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-05,19:45:44,"This should be FRONT PAGE
“Even as senior care centers ...— with...deaths accounting for nearly 40 percent of all COVID-19...across California — the state is calling on assisted living facilities to house infected patients in exchange for money”
https://t.co/hrk3Y8K99U
@latimes",0,0,0,0,Twitter Web App,
1257862304982429697,https://twitter.com/RaRa2010/status/1257862304982429697,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-05,19:38:38,@MarisaKendall @EastBayTimes @GavinNewsom @mercnews Also how many homeless have died of #covid19? Do we have those numbers (if any!?)?,0,0,0,0,Twitter Web App,
1257858994355359745,https://twitter.com/RaRa2010/status/1257858994355359745,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-05,19:25:28,"@CoCoHealth Please explain what indicator we need to reopen? Hospitalizations are at 20 down from a peak of 44.  Of the 29 (of 1.2M) who have died, all are over 50 and &gt;50% are over 80.  @CCCounty is testing daily.  Hospitals are at 40% capacity.  Cities and businesses are in financial ruin.",0,0,4,0,Twitter Web App,
1257801172200550400,https://twitter.com/RaRa2010/status/1257801172200550400,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-05,15:35:42,@latimes So what was the point of closing them?  Seems like more of a disciplinary action than for health safety.,0,1,2,0,Twitter Web App,
1257800865185845250,https://twitter.com/RaRa2010/status/1257800865185845250,RaRa2010,FactsAndDataPlease,False,"Data driven - Well informed - Knowledge is contagious

Wanting ✌️, health and happiness for all

Covid theme = Be Cautious But DON’T FREAK OUT",37,California,2020-05-05,15:34:29,@latimes We won’t know the real numbers until we have mass #antibodytesting. It’s possible parts of California are already close to herd immunity!,0,0,0,0,Twitter Web App,
