street_url,street_name,neighborhood,description,map_url
https://lastreetnames.com/street/fishburn-avenue/,Fishburn Avenue,Bell,"Banker John Eugene “J.E.” Fishburn (1859-1929) was a director of the Laguna Land and Water Co., which foundedMaywoodin 1919. Fishburn grew up in a farming family outside of Joliet, IL and graduated from the University of Michigan Law School. He relocated to San Diego in 1887 to establish his banking career and settled in Los Angeles ten years later. In 1900, Fishburn married fellow Illinoisan Gertrude Toles (1864-1946). He was VP of National Bank of California at that time; he was promoted to its president in 1906. He would later run Merchants National Bank and was vice chairman of Bank of America when he died. A wealthy and influential Angeleno, Fishburn lived with his family in a WestAdamsmansion across from George I.Cochran. Fishburn Avenue was first named in 1916 but the actual development of Maywood had to wait until the end of World War I and all of its uncertainties. The street’s little satellite in City Terrace was named in 1923 by different developers.",https://lastreetnames.com/wp-content/uploads/2022/10/fishburn-avenue-map.png
https://lastreetnames.com/street/fisk-lane/,Fisk Lane,Redondo Beach,"Many north Redondo streets were laid out in 1906 by William H.Carlson, who named them after famous Gilded Age businessmen. Given this this context, Fisk Lane surely honors James “Jim” Fisk Jr. (1835-1872), although his legacy was pretty much trash in 1906. After profiting off the Civil War, the unscrupulous Vermonter moved to New York and became a stockbroker in 1865. Along with his partner Jay Gould – Redondo’s portion ofArtesia Blvd.was initially called Gould Lane – Fisk attempted to corner the gold market in 1869, which resulted in crashing said market and sparking a nationwide financial crisis: the original “Black Friday”. The two swindlers somehow evaded prosecution, but Fisk couldn’t evade the bullets of Edward Stokes, his rival for the affections of divorcée Josie Mansfield. It’s been written that Mansfield and Stokes had attempted to blackmail Fisk – and when he wouldn’t cave in, an enraged Stokes murdered him.",https://lastreetnames.com/wp-content/uploads/2024/02/fisk-lane-map.png
https://lastreetnames.com/street/fiske-street/,Fiske Street,Pacific Palisades,"Presumably named for Willbur Fisk (1792-1839), the Vermont-born Methodist minister who served as Wesleyan University’s first president from 1831 until his death. The rationale for my theory, in spite of the obvious spelling disparity, is that PacificPalisadesfounder Charles H. Scott, a Methodist pastor himself, named the mostly alphabetical streets – there’s no “J” street, for some reason – in this neighborhood for notable Methodists (except forCareyandKagawa), especially those with a scholarly bent. Since no one named Fiske comes close to matching Willbur Fisk’s significance in the Methodist Church, he is probably the true namesake of Fiske Street. So why the misspelling? Your guess is as good as mine.",https://lastreetnames.com/wp-content/uploads/2022/05/fiske-street-map.png
https://lastreetnames.com/street/gable-drive/,Gable Drive,Encino,"It’s been claimed that Gable Drive, introduced in 1947 on Elwain Steinkamp’s Encino Heights tract, honors movie star Clark Gable (1901-1960). Although the Ohio-born actor was one of Encino’s most famous residents, he actually lived three miles away from this street, so either Steinkamp was just having fun or “Gable” refers to something or someone else entirely. At any rate, newlyweds Clark Gable and Carole Lombard came to Encino in 1939 and bought a 20 acre ranch, upon which they built their mansion “The House of Two Gables”. Lombard died in a plane crash less than three years later; Gable remarried and stayed at the ranch for the rest of his life. After his widow Kay Spreckels Gable sold off the property in 1972, it was subdivided into the Clark Gable Ranch Estates (later just Clark Gable Estates). The street on which “The House of Two Gables” sits was renamedTara Drive, after theGone with the Windplantation.",https://lastreetnames.com/wp-content/uploads/2022/04/gable-drive-map.png
https://lastreetnames.com/street/gabriel-garcia-marquez-street/,Gabriel Garcia Marquez Street,Boyle Heights,"Through the years, Boyle Heights’sClarence Streethas often been associated with gang activity. After ten-year-old Stephanie Raygoza was killed during a drive-by shooting in October 2000, this neighborhood, preparing to upgrade its old Aliso Village housing projects into the more sophisticated Pueblo del Sol community, hoped to distance itself from its dark past. So in 2003, the City of L.A. allowed part of Clarence to be renamed in honor of Colombian writer Gabriel García Márquez (1927-2014), the Nobel Prize-winning author ofOne Hundred Years of Solitude,Love in the Time of Cholera, and other classics. García Márquez had recently published his memoirLiving to Tell the Tale, but it’s not clear whether that influenced the naming of this street.",https://lastreetnames.com/wp-content/uploads/2022/05/gabriel-garcia-marquez-street-map.png
https://lastreetnames.com/street/gaffey-street/,Gaffey Street,San Pedro,"San Pedro’s main drag is named for John Tracy Gaffey (c. 1858-1935). Born in Galway, Ireland, Gaffey and his family immigrated to Santa Cruz, CA when he was little. On an 1882 trip to Los Angeles, he met his future wife ArcadiaBandini(the younger). He moved down that year and became a sort of renaissance man: newspaper editor, government employee, political operator, and, inevitably, real estate speculator. He and Bandini married in 1887; a few years later, they learned that she and her sisterDoloreshad inherited 340 acres ofSepúlvedafamily land in San Pedro, so they eventually settled here to develop and sell the property. (Gaffey Street was named in 1904; it was originally two streets called Otis and Helena.) Gaffey’s biggest claim to fame was his role in L.A.’s 1909 annexation of San Pedro and Wilmington, both crucial port towns.",https://lastreetnames.com/wp-content/uploads/2022/07/gaffey-street-map.png
https://lastreetnames.com/street/gage-avenue/,Gage Avenue,Bell,"Named for CA Governor Henry Tifft Gage (1852-1924), who owned a home on this street. Gage was a New York-born, Michigan-raised lawyer who set up practice in Los Angeles in 1877 and soon gained his most significant client: the Southern Pacific Railroad. In 1880, he married Francisca “Fannie” Victoria Rains (1863-1951), a descendant of theLugofamily, who had owned the 29,000 acre Rancho San Antonio here for generations. Three years later, the couple took over the old Lugo hacienda. Gage was appointed assistant city attorney in 1881, then got into politics. In 1898, with a campaign engineered by the Southern Pacific, he was elected governor, but his tenure was marred by his bizarre denial of the bubonic plague(!) epidemic in San Francisco and he did not run for reelection. Gage Road, named by 1925 and running east ofGarfield, marked the beginnings of this thoroughfare. Gage Avenue itself was named in 1930, taking over much ofHyde Park Boulevardand 63rd Street and erasing Baker, Irvington, and Merrill avenues. (Residents’ protests fell on deaf ears.) As for the Gage/Lugo hacienda, parts of which date to 1810, it still stands at 7000 Gage Ave. in Bell Gardens – although it’ssurrounded by a trailer park.",https://lastreetnames.com/wp-content/uploads/2022/07/gage-avenue-map-1.png
https://lastreetnames.com/street/gage-avenue-east-la/,Gage Avenue,City Terrace,"This is the north-south Gage Avenue. Two and a half miles away is the east-westGage Avenue. Separate streets, named for the same person, decades apart. Confused? It’s understandable. This Gage Ave. started out as GageStreetin 1896, if not earlier. Its namesake: Henry Tifft Gage (1852-1924), a powerful L.A. city attorney who would soon be elected governor of California. (For more on him, see that otherGage Ave.) Gage was close to fellow attorney Henry T.Hazard(1844-1921), who subdivided this neighborhood in the 1880s and named this street for his old friend. (“Frenemies” might be a better word for the two: in one 1891 incident, while fighting over $5, Gage shoved Hazard – then mayor of Los Angeles – through a plate glass window.) Gage Street became Gage Avenue in 1937 by bureaucratic decree.",https://lastreetnames.com/wp-content/uploads/2022/07/gage-avenue-map.png
https://lastreetnames.com/street/gailxy-avenue/,Gailxy Avenue,Santa Clarita,"How and why would someone mangle the spelling of “galaxy” so flagrantly? I can’t give you the definitive etymology of Gailxy Avenue, but I can tell you that it was spelled that way on this housing tract’s original 1966 map. The most likely explanation is that it’s a punny if clumsy tribute to someone named Gail. Deane Brothers was the firm behind the tract, and its VP Clarence R. Graham Jr. did have a daughter named Gayle – but if the street is for her, then why not spell it “Gaylexy”? Another theory is that Deane Bros. auctioned off a “name that street” prize for charity and the winning bidder submitted “Gailxy”, either to honor their own Gail or to be annoying. That sounds more plausible to me, although I’ve found no record of such an auction.",https://lastreetnames.com/wp-content/uploads/2024/02/gailxy-avenue-map-1.png
https://lastreetnames.com/street/galaxy-way/,Galaxy Way,Century City,"Century City has several stellar streets. In 1956, when 20th Century Fox decided to convert its backlot into a development called20thCentury City, Edmond Herrscher, nephew-in-law of Fox president Spyros Skouras, conceived of a main concourse calledAvenue of the Stars. Herrscher meant movie stars, but once aluminum giant Alcoa took full ownership of the development in 1963, they defined “stars” in Space Age terms, and named Century City’s smaller streets accordingly.",https://lastreetnames.com/wp-content/uploads/2022/05/galaxy-way-map.png
https://lastreetnames.com/street/galloway-street/,Galloway Street,Pacific Palisades,"Named for Charles Betts Galloway (1849-1909), a Methodist bishop from Mississippi. Galloway was, at the time, the youngest man to be elected bishop in his church. (He was 36.) He cofounded Millsaps College in Jackson, Mississippi and was also the namesake of Galloway College in Arkansas, now part of Hendrix College. This neighborhood has mostly alphabetical streets (except for “J”) that are mostly named for notable Methodists, as PacificPalisadesfounder Charles H. Scott was a Methodist pastor himself.",https://lastreetnames.com/wp-content/uploads/2022/05/galloway-street-map.png
https://lastreetnames.com/street/ganahl-street/,Ganahl Street,Boyle Heights,"Named for Christian Ganahl (1835-1922), an Austrian-born wood merchant whose Ganahl Lumber stores still operate in Southern California today. Ganahl immigrated to America in 1854 and first settled in St. Louis, where he prospered in both the timber and leather trades. Along with his family and business partner John J. Schallert (1854-1895), Ganahl came to Los Angeles in 1884 to take over the John Bryson Lumber Company atFirstandAlameda. Ganahl, Schallert, Charles W.Atwood, and James W. Browning then purchased a chunk of land from WalterMathews, CharlesFickett, and LeviBreedin 1887 and opened it as the Ganahl tract later that year. (They subdivided the land into residential lots; there were no lumber yards here.) Ganahl Street was born on that 1887 tract, but its original stretch betweenWabashand Brooklyn (nowCesar Chavez) became part of Fickett Street in 1926.",https://lastreetnames.com/wp-content/uploads/2022/07/ganahl-street-map.png
https://lastreetnames.com/street/gardner-street/,Gardner Street,Fairfax,"Dr. Alan Gardner (1856-1931), physician and pillar of early Hollywood, was born Henry Hesketh Gardner in Michigan. He received his M.D. at Montreal’s McGill University in 1878; five years later, he had relocated to San Francisco. Dr. Gardner changed his first name to Alan in 1887 via a court order – he stated only that he wanted his father’s name – then moved to Santa Barbara and promptly married Ada Kruger (1868-1945), a Truckee girl. The couple came to the new settlement of Hollywood in 1893 and purchased this land west of town from Eugene “Don Eugenio” and Amparo Plummer, of Plummer Park fame. Ampara Avenue – a riff on Mrs. Plummer’s name – was rechristened Gardner Street in 1905. The childfree Gardners lived on their eponymous street for the rest of their lives.",https://lastreetnames.com/wp-content/uploads/2022/07/gardner-street-map.png
https://lastreetnames.com/street/garey-avenue/,Garey Avenue,Claremont,"Thomas Andrew Garey (1830-1909) was a renowned citrus grower and cofounder of Pomona. Born in Cincinnati and raised in Hagerstown, MD, Garey went to Albuquerque in 1850 and married Louisa Josephine Smith (1830-1917), his partner in life and business. They moved to Los Angeles two years later and set up a long-running nursery specializing in fruit and nut trees. (They also tried to raise silk worms.) Among his many feats, you can thank Thomas Garey for naming the popular Eureka lemon in 1878. He was also first president of theLos Angeles Immigration and Land Co-operative Association, the group of farmers and investors that established the towns ofPomonaandArtesiain 1875 – then went bust. A tiny 1888 settlement near Santa Maria also took Garey’s name. Pomona’sLocust Streetwas originally called Louisa Street; you can read more about Mrs. Garey there.",https://lastreetnames.com/wp-content/uploads/2022/07/garey-avenue-map.png
https://lastreetnames.com/street/garey-street/,Garey Street,DTLA,"Almost certainly named for nurseryman Thomas Andrew Garey (1830-1909), as he and his family were literally the only Gareys in town when the street was named (c. 1877). This street later absorbed the former Amelia and Messer streets. For more on Thomas Garey, seeGarey Avenuein Pomona, the city he cofounded.",https://lastreetnames.com/wp-content/uploads/2022/07/garey-street-map.png
https://lastreetnames.com/street/garfield-avenue/,Garfield Avenue,Alhambra,"Named for James A. Garfield (1831-1881), 20th president of the United States, who had served less than five months in office when he was shot by a political fanatic at a Washington D.C. train station. (Garfield was really killed by his doctors, thanks to their surgical bungling and germ-ridden hands.) Now over 18 miles long, Garfield Avenue began rather humbly inAlhambra, reportedly named in March 1881 to coincide with James Garfield’s inauguration. (The first mention I found of the street was in August 1882.) Its naming is credited to Captain F. Edward Gray (1844-1928), a Civil War veteran from Massachusetts who bought a 30 acre ranch in Alhambra and became a horticulturalist. Like Garfield, Capt. Gray was an ardent Republican.",https://lastreetnames.com/wp-content/uploads/2022/05/garfield-avenue-map.png
https://lastreetnames.com/street/garland-avenue/,Garland Avenue,Westlake,"This minor street honors a major Angeleno. William May Garland (1866-1948) was a Mainer who came to L.A. in 1890 after some years in Boston, Florida, and Chicago. Initially hired as an auditor for a streetcar company, in 1893 he turned to real estate, partnering briefly with Boyle Workman (son of William H.Workman) then going solo in 1894. Success came quickly: as GaylordWilshire‘s exclusive agent, he sold a choice Wilshire Blvd. property toL.A. Timespublisher Harrison GrayOtisin 1897. Called “the Bivouac”, it would one day be home to the Otis College of Art and Design. Also in 1897, the former Holmes Street was renamed Garland Avenue on one of Garland’s tracts. Garland married Blanche Hinman (1870-1958) the following year and they would have two sons. Apart from his prodigious triumphs in real estate, Garland’s biggest contribution to Los Angeles was securing the 1932 SummerOlympicsfor the city, which he had almost singlehandedly pushed for since 1920. Naturally, he was named president of the 10thOlympiadcommittee.",https://lastreetnames.com/wp-content/uploads/2022/09/garland-avenue-map.png
https://lastreetnames.com/street/garthwaite-avenue/,Garthwaite Avenue,Leimert Park,"Walter H.Leimertnamed this street in 1927 while laying out Leimert Park. Its namesake: banker William Woodroffe “W.W.” Garthwaite (1852-1946), who never lived in Los Angeles but had known Leimert for many years. Garthwaite was a New Yorker who relocated to Oakland in 1882 and became an executive at the Oakland Bank of Savings, where a young Leimert worked as a clerk in 1901, shortly before getting into real estate. In 1912, Garthwaite was on the board of directors of the brand new Hotel Oakland (a historic landmark now repurposed as senior apartments), which counted Leimert among its investors. It’s not clear if Garthwaite returned the favor by investing in Leimert Park, but he did co-own Leimert’sCity Terracetract. Heartbroken by the death of his son John in 1946, W.W. Garthwaite passed six weeks later at 94.",https://lastreetnames.com/wp-content/uploads/2022/05/garthwaite-avenue-map.png
https://lastreetnames.com/street/garvanza-avenue/,Garvanza Avenue,Highland Park,"This street is a souvenir of the old town of Garvanza, founded by Ralph Rogers in 1885 and annexed by the City of Los Angeles in 1899. (Garvanza was one of five separate communities that combined as Greater Highland Park in 1922.) The name is indeed derived from the garbanzo bean, a.k.a. the chickpea, which supposedly grew wild in the area. InEine Blume aus dem Goldenen Lande(“A Flower from the Golden Land”), an 1878 travel memoir by Austria’s Archduke Ludwig Salvator, the author mentioned a “Cienegadel Garvanzo” here; back then, the garbanzo bean was still a new concept to gringos, and so was its spelling. The street itself was known as Emerald Street until 1900. (Ruby Streetstill exists one block north.) It was then called Eagle Rock Avenue until around 1923.",https://lastreetnames.com/wp-content/uploads/2022/05/garvanza-avenue-map.png
https://lastreetnames.com/street/garvey-avenue/,Garvey Avenue,Alhambra,"Named for San Gabriel Valley pioneer Richard “Dick” Garvey (1838-1930). An Irish lad who came to the U.S. alone at the age of 12, Garvey spent some years in Savannah and Cleveland, then trekked out to Los Angeles in 1858. There he was appointed U.S. Army mail carrier, leading mule trains 320 miles across the desert between L.A. and Fort Mohave, AZ. Garvey befriended various miners during this period, above all LuckyBaldwin, which led to his own profitable mining investments. In 1879, as Baldwin’s trustee, Garvey took over some 5,000 acres of the SGV’s RanchoPotrero Grandeand Rancho de FelipeLugoand grew grain and raised livestock. He was a confirmed bachelor before his sudden marriage to 20-year-old Tessie B. Mooney in 1884; sadly, less than two years later, she and their second son Peter died in childbirth. (First son Richard Jr. perished in a 1948 car crash in Tijuana.) Garvey, who never married again, subdivided his holdings here in 1892; Garvey Ave. was named at least a year before that.",https://lastreetnames.com/wp-content/uploads/2022/07/garvey-avenue-map.png
https://lastreetnames.com/street/gateway-boulevard/,Gateway Boulevard,West L.A.,"Gateway to what? Why, the Pacific Ocean, of course. At least that was the idea set forth in 1924 by county regional planning commissioner Hugh Pomeroy, who wanted Gateway a.k.a. Pacific Gateway Boulevard to go fromPicoto a planned extension ofRose, forming a diagonal shortcut between Sawtelle and Venice. (Keep in mind that much of West L.A. hadn’t been developed yet.) Rose was never extended according to Pomeroy’s plan, so in 1926, Venice boosters hoped to extend California Avenue to meet Gateway. They failed too. During all this time, Gateway dead-ended atGranvillewhileOcean Park Boulevardstopped atCentinela. It wasn’t until 1938 – fourteen years after Gateway was first laid out – that the 0.3 mile gap between the two streets was finally closed.",https://lastreetnames.com/wp-content/uploads/2022/04/gateway-boulevard-map.png
https://lastreetnames.com/street/gay-street/,Gay Street,Cypress Park,"Although they’re ten miles apart, Cypress Park’s Gay Street and Inglewood’s Gay Street were both named in October 1920 by the same trio of landowners: Leslie Freeman Gay (1845-1930), his wife Cora (née Seamans, 1851-1939), and his unwed sister Clementine a.k.a. “Clemmie” (1859-1940). Leslie and Clemmie were born and raised in Jackson Township, IL, a farming community 50 miles outside of Chicago. Their parents Freeman and Augusta Gay hailed from Maine and were first cousins, which wasn’t too scandalous in those days. Leslie and another sister (Elsie) first came to Los Angeles in 1874, looking for work; Leslie eventually found success as a produce dealer. He briefly returned to Illinois in 1881 to marry Cora and the rest of the Gays joined them in L.A. the following year. Most settled onIdell Street, a block away from Cypress Park’s Gay Street.",https://lastreetnames.com/wp-content/uploads/2023/08/gay-street-map.png
https://lastreetnames.com/street/gay-street-inglewood/,Gay Street,Inglewood,"Although they’re ten miles apart, Cypress Park’s Gay Street and Inglewood’s Gay Street were both named in October 1920 by the same trio of landowners: Leslie Freeman Gay (1845-1930), his wife Cora (née Seamans, 1851-1939), and his unwed sister Clementine a.k.a. “Clemmie” (1859-1940). Leslie and Clemmie were born and raised in Jackson Township, IL, a farming community 50 miles outside of Chicago. Their parents Freeman and Augusta Gay hailed from Maine and were first cousins, which wasn’t too scandalous in those days. Leslie and another sister (Elsie) first came to Los Angeles in 1874, looking for work; Leslie eventually found success as a produce dealer. He briefly returned to Illinois in 1881 to marry Cora and the rest of the Gays joined them in L.A. the following year. Most settled onIdell Street, a block away from Cypress Park’s Gay Street.",https://lastreetnames.com/wp-content/uploads/2023/08/gay-street-map-1.png
https://lastreetnames.com/street/hacienda-place/,Hacienda Place,West Hollywood,"This one-block lane was born with the nameAlfred Street, which you can now find just south of here. It was renamed in 1922 for Hacienda Park, a 140 acre tract that had existed here since 1906. The original Hacienda Park was set up by British-born realtor Charles AlmonSumner(1846-1928) on land owned by Alfred (hence Alfred Street) and Annie Rush and Jacob and DorotheaMiller. It was expanded by 64 acres and reopened by another Brit, John A. Evans (c. 1882-1959), in 1923. Evans allegedly swindled his investors in some manner and was indicted for grand theft in 1930, but the charges were dropped. Lost street name trivia: a couple named Herbert and Georgia Newcomb also bought land here in 1906; the nearby stretch ofLa Cienega(north ofHolloway) was known as Newcomb Street until the late 1920s.",https://lastreetnames.com/wp-content/uploads/2022/05/hacienda-place-map.png
https://lastreetnames.com/street/hadley-street/,Hadley Street,Whittier,"Named in 1887 for Washington Hadley (1817-1911), who didn’t so much cofound Whittier that year as bankroll it. A lifelong Quaker, Hadley was born in Greensboro, NC but moved to Indiana c. 1831 with his widowed mother. There he married native Hoosier Naomi Henley (1819-1901) in 1839 while managing a general store. Eventually he got into banking, and in 1865 he took his family to Lawrence, KS, whereupon he established the National Bank of Lawrence and appointed himself its president. Four years later, he was elected mayor of Lawrence. With the Hadleys’ daughter Meda marrying a son of A.H.Pickeringin 1872 and another daughter, Laurie, marrying ElwoodNewlinin 1878, Whittier’s town fathers were as much family as “Friends“. The Hadleys finally settled in Whittier full-time in 1892 and Washington incorporated the Bank of Whittier in 1895. In the final years of his life, he married his second wife Rebecca and organized the Whittier Savings Bank, serving as its president until his death. He was celebrated as the oldest banker in the world at that time. Whittier’sWashington Ave.might also be named for him.",https://lastreetnames.com/wp-content/uploads/2024/01/hadley-street-map.png
https://lastreetnames.com/street/haines-canyon-avenue/,Haines Canyon Avenue,Sunland-Tujunga,"Who put the Haines in Haines Canyon? The answer is a mystery within a mystery. The first mention I found of the canyon was in an 1886San Francisco Chroniclearticle about “water grabbers” in Los Angeles County. One D.J. Haines was listed as its owner; I believe this was Daniel Jenkins Haines (1843-?). Born on Cape Cod, Haines either came to the San Jose area with his family in 1861 or fought in the Civil War and arrived later. Voter registration records showed him in Santa Clara County in 1866 and in Los Angeles in 1879. An 1885 land assessment record had him owning 160 acres – presumably in this area, but it’s not clear. The only public attention Haines received was when he was a witness at the 1894 trial over a daring train robbery near theRoscoedepot. He was identified as a wood hauler who was camping nearby when the crime occurred; this jibes with local historian Mike Lawler’s theory that Haines Canyon was named for “one of those early woodcutters” who harvested the Douglas fir trees that once grew here “and then moved on.” Moved on indeed: in 1898, a year after Haines’s brother Nathaniel fell to his death at his winery south of San Jose, another brother, Prince Albert(!) Haines, placed ads in newspapers seeking his whereabouts, as he was entitled to a third of Nathaniel’s $50,000 estate. Yet it seems Daniel J. Haines simply vanished, never to turn up again.",https://lastreetnames.com/wp-content/uploads/2024/03/haines-canyon-avenue-map.png
https://lastreetnames.com/street/halldale-avenue/,Halldale Avenue,Gardena,"The “Hall” in Halldale is Charles Victor Hall (1854-1933). Born in San Francisco, Hall came to L.A. in 1860 with his mother Eliza (1816-1887) and sister Mary (1842-1915); it’s unclear what happened to dad. Eliza and Mary were awarded acreage atWesternandJeffersonunder the 1862 Homestead Act and the Halls kept it until Eliza’s death, after which Charles subdivided it as the C.V. Hall tract – birthplace of Halldale,Hobart, andDaltonavenues. Charles Hall was a natural huckster: at 19, he spent months on the east coast, marketing California to would-be transplants, then published his own periodicalHall’s Land Journaluntil 1878. He married Josephine Dalton that year, then got into real estate and oil, which made him fabulously rich. But Charles had a wandering eye, and the Halls divorced in 1913 after he went to Paris and fell in love with a Belgian flower seller named Maria Suetans (1893-1978). Judge all you want – Maria and Charles remained together until his death.",https://lastreetnames.com/wp-content/uploads/2022/07/halldale-avenue-map.png
https://lastreetnames.com/street/halliburton-road/,Halliburton Road,Hacienda Heights,"When you see “Halliburton”, you might think of the controversial oil services corporation and its onetime CEO, former U.S. Vice President Dick Cheney. Is Halliburton Road named for the company and/or its founder Erle P. Halliburton (1892-1957)? I found no reason why it should be, yet there are no likelier namesakes. The street, originally called Puente Road, was renamed in December 1959 by the County Regional Planning Commission – no reason given. Erle Halliburton, who founded his namesake company in Oklahoma in 1919, had died an Angeleno, spending his final years in poshBel-Air, but neither he nor his company appeared to have had any interests in the Hacienda Heights area. It’s an unsolved mystery.",https://lastreetnames.com/wp-content/uploads/2022/08/halliburton-road-map.png
https://lastreetnames.com/street/halm-avenue/,Halm Avenue,Beverlywood,"Named for Karl (1879-1923) and Emma (1879-1950) Halm, who initially laid out Halm Avenue in Culver City in 1920. (Ironically, that first stretch was absorbed intoSherbourne Drivein 1939, probably to avoid confusion with Culver’sHelms Avenue.) Karl Halm was born and raised in Göppingen, Germany. He immigrated to Seguin, TX in 1899 to be a German Methodist minister and was soon joined by his parentsJacobandCarolineand his four siblings. In 1901, he married Emma Nagel, a Seguin local; they would have three children. Karl then had a stint as a photojournalist, capturing images of the Mexican Revolution in 1911. The Halms decamped for Los Angeles soon afterwards, where Karl’s devotion to the Fatherland led him to cofound several local German organizations – and during the first year of World War I, “Professor Halm” gave lectures to Teutonic expats in California and Texas that proclaimed both Germany’s righteousness and its assured victory. Those lectures ceased after a German U-Boat sank the British passenger shipLusitaniaon May 7th, 1915, but he continued to speak out against American support of Allied forces – at least until the U.S. entered the war in 1917, at which point he and Emma kept their heads down and quietly launched a wooden coat hanger company. It was a great success.",https://lastreetnames.com/wp-content/uploads/2023/08/halm-avenue-map.png
https://lastreetnames.com/street/hamel-drive-road/,Hamel Drive/Road,Beverly Grove,"(Mis)named for Henry Hammel (c. 1833-1890), a German immigrant who was in L.A. by 1856, when he took over downtown’s Bella Union Hotel. He later partnered with fellow Teuton Andrew H.Denker(1840-1892), his brother-in-law, on the United States Hotel. (Their uncle-by-marriage LouisMesmersublet it to them.) Hammel also served on the Los Angeles City Council – so why does he have a street in Beverly Hills? Because in 1883, he and Denker purchased RanchoRodeode las Aguas: the future BH. Here they grew numerous vegetables (not just lima beans, as claimed) while dreaming of transforming the vast rancho into a town called “Morocco”. Alas, both died before they could realize that dream, and in January 1906 their heirs sold the land to a syndicate led byBurtonGreen, who would rechristen it Beverly Hills by September. Hamel Road/Drive was named in 1922 as a nod to Hammel’s place in local history – but where did that second “m” go? I guess someone either forgot how to spell his name or purposely misspelled it to avoid postal conflicts withHammel Street, itself misnamed.",https://lastreetnames.com/wp-content/uploads/2022/07/hamel-road-map.png
https://lastreetnames.com/street/hamlin-street/,Hamlin Street,San Fernando Valley,"Hamlin Street, named in 1917, very likely honors Homer Hamlin (1864-1920), who had just ended his record-setting 11-year term as city engineer of Los Angeles. (He was dismissed after criticizing the Board of Public Works for not listening to him when they screwed up the paving ofMalabar Street.) Hamlin, a native Minnesotan, was a mostly self-taught civil engineer. Instrumental in sewer building, water resource management, and street paving, he also influenced the City of L.A. in purchasing the so-called “Shoestring Addition” – that absurdly narrow strip of land that connects Greater L.A. to San Pedro and Wilmington – so that the City could annex the two port towns in 1909. Hamlin died from a cerebral hemorrhage while on a business trip to Washington, D.C. He left behind a widow, a son, and a daughter.",https://lastreetnames.com/wp-content/uploads/2022/05/hamlin-street-map.png
https://lastreetnames.com/street/hammel-street/,Hammel Street,East L.A.,"Misnamed for James and Martha Hammell on land they owned in East L.A. (Curiously, the original 1905 tract map spelled the couple’s surname correctly, even as it established the “Hammel Street” misspelling.) James Hammell (1828-1912) was an Ohioan who in 1850 walked – walked! – to California alongside a wagon train, seduced by the Gold Rush at Sutter’s Mill. He mined enough gold to go back east and marry Indiana native Martha May (1838-1909); their honeymoon was spent on a ship back to San Francisco. James eventually gave up mining for real estate and the couple moved to Santa Barbara in 1868. Of the two Hammell kids born there, Hattie died in infancy while Delbert lived until 1947. In 1876, James opened a stagecoach hotel on his Ventura County farmland. Although he sold the property after two years, the hotel still stands as the Stagecoach Inn Museum in Newbury Park. The Hammells settled in L.A. in 1882 and James operated a successful realty business. He retired in 1893 and 21-year-old newlywed Delbert took over the firm.",https://lastreetnames.com/wp-content/uploads/2023/02/hammel-street-map.png
https://lastreetnames.com/street/hammond-street/,Hammond Street,West Hollywood,"Named in 1902 for Milton Ephriam Hammond (1866-1957), treasurer of the Los Angeles-Pacific Railroad, whose rail yards were then located just a few blocks southeast of here. The New York-born Hammond spent some of his formative years in Silver Cliff, CO, where his father Thomas was in mining. After some time in Phoenix, he moved to L.A. in 1891 to work as an auditor and was soon associated with Moses H.Sherman‘s business enterprises (like the L.A.P.R.R.), along with Eli P.Clarkand William D.Larrabee. He later worked as an accountant for a hospital and an insurance company. Judging by old society columns, the Hammonds – M.E., his wife Marguerite (1871-1951), and their kids Ruth, Helen, Thomas, and Marcia – liked to entertain and travel. They lived on 36th Street near USC.",https://lastreetnames.com/wp-content/uploads/2022/04/hammond-street-map.png
https://lastreetnames.com/street/hampton-avenue/,Hampton Avenue,Monterey Park,"Named in 1906 on theRamonaAcres tract, owned by an investment group of no consequence but sold by realtor Willis George Emerson (1856-1918). A writer as well as a huckster (seeEmerson Avenue/Placefor the dirt), Emerson named most if not all the streets on the tract.McPherrin Ave.honors his friend Paul H. McPherrin andHuntington Ave.is a nod to local legend Henry E.Huntington, while Hampton, Hilliard, and Avondale avenues most likely take their names from Emerson’s own novels.Buell Hampton, his Kansas-set love story, was published in 1902; aside from the titular character, the villain of the book was a Dr. Lenox Avondale. Emerson then wroteThe Builders(1906), which introduced the father-daughter duo of Ben and Ruth Hilliard. Unfortunately, I haven’t been able to source the namesakes – literary or otherwise – for the tract’s Hunt (now Lincoln), Nicholson, Garcelon, or Baltimore avenues.",https://lastreetnames.com/wp-content/uploads/2023/03/hampton-avenue-map.png
