uid,name,address,city,state,zip,phone,latitude,longitude,beer,liquor,wineshop,regions,store_number
1429860783,Trader Joe's Oakland - Lakeshore ,3250 Lakeshore Ave,Oakland,CA,94610,510-238-9076,37.8097414,-122.2442512,Yes,Yes,,NoCal/EastBay,203
1429860783,Trader Joe's Lafayette ,3649 Mt Diablo Blvd,Lafayette,CA,94549,925-299-9344,37.8902393,-122.126966,Yes,Yes,,NoCal/EastBay,115
1429860783,Trader Joe's Oakland - Rockridge ,5727 College Ave,Oakland,CA,94618,510-923-9428,37.8455601,-122.2528065,Yes,Yes,,NoCal/EastBay,231
1429860783,Trader Joe's Concord ,1150 Concord Ave,Concord,CA,94520,925-689-2990,37.9792245,-122.0564004,Yes,Yes,,NoCal/EastBay,60
1429860783,Trader Joe's Daly City ,417 Westlake Center,Daly City,CA,94015,650-755-3825,37.7000041,-122.482237,Yes,Yes,,NoCal/SF,74
1429860783,Trader Joe's Emeryville ,5700 Christie Ave,Emeryville,CA,94608,510-658-8091,37.8369813,-122.2942301,Yes,Yes,,NoCal/EastBay,72
1429860783,Trader Joe's San Francisco - 9th St ,555 9th St,San Francisco,CA,94103,415-863-1292,37.7711099,-122.4073786,Yes,Yes,,NoCal/SF,78
1429860783,Trader Joe's San Francisco - Stonestown ,265 Winston Dr,San Francisco,CA,94132,415-665-1835,37.7266474,-122.4763117,Yes,Yes,,NoCal/SF,236
1429860783,Trader Joe's Berkeley ,1885 University Ave,Berkeley,CA,94703,510-204-9074,37.871926,-122.273313,Yes,Yes,,NoCal/EastBay,186
1429860783,Trader Joe's San Francisco - Pacific Place ,10 4th Street,San Francisco,CA,94103,415-536-7801,37.7853327,-122.4056674,Yes,Yes,,NoCal/SF,225
1429860783,Trader Joe's San Francisco ,555 Fulton St,San Francisco,CA,94102,,37.7781581,-122.4261091,Yes,Yes,,NoCal/SF,226
1429860783,Trader Joe's San Francisco - Nob Hill ,1095 Hyde St,San Francisco,CA,94109,415-292-7665,37.7906451,-122.4179937,Yes,Yes,,NoCal/SF,200
1429860783,Trader Joe's San Francisco - North Beach ,401 Bay St,San Francisco,CA,94133,415-351-1013,37.8055155,-122.413738,Yes,Yes,,NoCal/SF,19
1429860783,Trader Joe's San Francisco ,3 Masonic Ave,San Francisco,CA,94118,415-346-9964,37.7833698,-122.4478739,Yes,Yes,,NoCal/SF,100
1429860783,Trader Joe's El Cerrito ,225 El Cerrito Plaza,El Cerrito,CA,94530,510-524-7609,37.8989101,-122.299816,Yes,Yes,,NoCal/EastBay,108
1429860783,Trader Joe's Prescott ,252 N Lee Blvd,Prescott,AZ,86303,928-443-9075,34.548656,-112.405347,Yes,No,,Arizona,283
1429860783,Trader Joe's Elk Grove ,9670 Bruceville Road,Elk Grove,CA,95757,916-686-9980,38.4066009,-121.4205286,Yes,Yes,,NoCal/Sacramento,190
1429860783,Trader Joe's Surprise ,14095 W Grand Ave,Surprise,AZ,85374,623-546-1640,33.6513787,-112.3673991,Yes,No,,Arizona,92
1429860783,Trader Joe's Pinole ,2742 Pinole Valley Rd,Pinole,CA,94564,510-222-3501,37.9952651,-122.2867436,Yes,Yes,,NoCal/EastBay,230
1429860783,Trader Joe's Larkspur ,2052 Redwood Hwy,Greenbrae,CA,94904,415-945-7955,37.9378615,-122.5149604,Yes,Yes,,NoCal/EastBay,235
1429860783,Trader Joe's Folsom ,850 East Bidwell,Folsom,CA,95630,916-817-8820,38.6724426,-121.1559149,Yes,Yes,,NoCal/Sacramento,172
1429860783,Trader Joe's San Rafael ,337 3rd St,San Rafael,CA,94901,415-454-9530,37.9695393,-122.5164701,Yes,Yes,,NoCal/EastBay,61
1429860783,Trader Joe's Sacramento ,5000 Folsom Blvd,Sacramento,CA,95819,916-456-1853,38.560398,-121.444806,Yes,Yes,,NoCal/Sacramento,175
1429860783,Trader Joe's Glendale ,7720 West Bell Rd,Glendale,AZ,85308,623-776-7414,33.6393288,-112.2265726,Yes,No,,Arizona,85
1429860783,Trader Joe's Fairfield ,1350 Gateway Blvd,Fairfield,CA,94533,707-434-0144,38.2641547,-122.0522272,Yes,Yes,,NoCal/Sacramento,101
1429860783,Trader Joe's Fair Oaks ,5309 Sunrise Blvd,Fair Oaks,CA,95628,916-863-1744,38.6620665,-121.2738677,Yes,Yes,,NoCal/Sacramento,71
1429860783,Trader Joe's Sacramento ,2625 Marconi Ave,Sacramento,CA,95821,916-481-8797,38.6185969,-121.4001675,Yes,Yes,,NoCal/Sacramento,70
1429860783,Trader Joe's Carson City ,3790 US Hwy 395 S,Carson City,NV,89705,775-267-2486,39.111761,-119.776632,Yes,Yes,,NoCal/Sacramento,281
1429860783,Trader Joe's Roseville ,1117 Roseville Square,Roseville,CA,95678,916-784-9084,38.7462886,-121.274886,Yes,Yes,,NoCal/Sacramento,80
1429860783,Trader Joe's Davis ,885 Russell Blvd,Davis,CA,95616,530-757-2693,38.5467319,-121.7614861,Yes,Yes,,NoCal/Sacramento,182
1429860783,Trader Joe's Rocklin ,5116 Commons Dr. #103,Rocklin,CA,95677,916-660-9820,38.8028703,-121.209243,Yes,Yes,,NoCal/Sacramento,228
1429860783,Trader Joe's Novato ,7514 Redwood Blvd,Novato,CA,94945,415-898-9359,38.1118504,-122.5681231,Yes,Yes,,NoCal/EastBay,198
1429860783,Trader Joe's Napa ,3654 Bel Aire Plaza,Napa,CA,94558,707-256-0806,38.3227963,-122.3058353,Yes,Yes,,NoCal/EastBay,128
1429860783,Trader Joe's Phoenix - Town & Country ,4821 N 20th St,Phoenix,AZ,85016,602-912-9022,33.5071197,-112.0378101,Yes,Yes,,Arizona,90
1429860783,Trader Joe's Paradise Valley ,4726 East Shea Blvd,Phoenix,AZ,85028,602-485-7788,33.5833102,-111.9790307,Yes,No,,Arizona,282
1429860783,Trader Joe's Ahwatukee ,4025 E Chandler Blvd,Phoenix,AZ,85048,480-759-2295,33.3031252,-111.9948671,Yes,No,,Arizona,177
1429860783,Trader Joe's N Scottsdale ,7555 E Frank Lloyd Wright,Scottsdale,AZ,85260,480-367-8920,33.6358602,-111.91713,Yes,No,,Arizona,87
1429860783,Trader Joe's Scottsdale ,6202 N Scottsdale Rd,Scottsdale,AZ,85253,480-948-9886,33.5294368,-111.9275797,Yes,No,,Arizona,94
1429860783,Trader Joe's Petaluma ,169 N McDowell Blvd,Petaluma,CA,94954,707-769-2782,38.2480431,-122.6280104,Yes,Yes,,NoCal/EastBay,107
1429860783,Trader Joe's ASU ,940 E. University Drive,Tempe,AZ,85281,480-303-9974,33.4223923,-111.9250249,Yes,No,,Arizona,91
1429860783,Trader Joe's Tempe ,6460 S McClintock Dr,Tempe,AZ,85283,480-838-4142,33.3618135,-111.9122475,Yes,No,,Arizona,93
1429860783,Trader Joe's Mesa ,2050 E Baseline Rd,Mesa,AZ,85204,480-632-0951,33.3809684,-111.7870802,Yes,No,,Arizona,89
1429860783,Trader Joe's Reno ,5035 S McCarran Blvd,Reno,NV,89502,775-826-1621,39.4787891,-119.7839949,Yes,Yes,,NoCal/Sacramento,82
1429860783,Trader Joe's Gilbert ,1779 E. Williams Field Rd.,Gilbert,AZ,85295,480-857-9878,33.3060482,-111.7516358,Yes,Yes,,Arizona,285
1429860783,Trader Joe's Santa Rosa Ave ,2100 Santa Rosa Ave,Santa Rosa,CA,95407,707-535-0788,38.4175177,-122.7120491,Yes,Yes,,NoCal/EastBay,178
1429860783,Trader Joe's Santa Rosa - Cleveland Ave ,3225 Cleveland Ave,Santa Rosa,CA,95403,707-525-1406,38.4735472,-122.7323035,Yes,Yes,,NoCal/EastBay,75
1429860783,Trader Joe's Queen Creek ,21186 S. Ellsworth Loop Rd,Queen Creek,AZ,85142,480-877-7213,33.256054,-111.640263,Yes,No,,Arizona,286
1429860783,Trader Joe's Chico ,801 East Ave,Chico,CA,95926,530-343-9920,39.759334,-121.8465145,Yes,Yes,,NoCal/Sacramento,199
1429860783,Trader Joe's Oro Valley ,7912 N Oracle,Oro Valley,AZ,85704,520-797-4207,32.3505126,-110.9731792,Yes,No,,Arizona,96
1429860783,Trader Joe's Tucson - Campbell & Limberlost ,4209 N Campbell Ave,Tucson,AZ,85719,520-325-0069,32.2835033,-110.9447958,Yes,Yes,,Arizona,191
1429860783,Trader Joe's Tucson - Crossroads ,4766 E Grant Rd,Tucson,AZ,85712,520-323-4500,32.2497812,-110.8909436,Yes,No,,Arizona,88
1429860783,Trader Joe's Tucson ,1101 N Wilmot Rd,Tucson,AZ,85712,520-733-1313,32.2371687,-110.8589241,Yes,No,,Arizona,95
1429860783,Trader Joe's Redding ,845 Browning St,Redding,CA,96003,530-223-4875,40.5917021,-122.3571133,Yes,Yes,,NoCal/Sacramento,219
1429860783,Trader Joe's Orem ,440 East Park Avenue,Orem,UT,84097,801-224-1453,40.2762516,-111.6852582,Yes,No,,Mountain,352
1429860783,Trader Joe's Draper ,11477 S. State St.,Draper,UT,84020,801-571-0987,40.5428825,-111.8900473,Yes,No,,Mountain,353
1429860783,Trader Joe's Cottonwood Heights ,6989 S 1300 E,Cottonwood Heights,UT,84047,801-562-3024,40.6241078,-111.8537251,Yes,No,,Mountain,351
1429860783,Trader Joe's Salt Lake City ,634 East 400 South,Salt Lake City,UT,84102,801-359-2462,40.7596686,-111.8726019,Yes,No,,Mountain,350
1429860783,Trader Joe's Medford ,55 Rossanley Dr,Medford,OR,97501,541-608-4993,42.3434878,-122.8822438,Yes,No,,NW/Oregon,155
1429860783,Trader Joe's Meridian ,2986 N. Eagle RD.,Meridian,ID,83646,208-506-2978,43.6320993,-116.3518891,Yes,No,,NW2,361
1429860783,Trader Joe's Boise ,300 S Capitol Blvd,Boise,ID,83702,208-336-7282,43.6130276,-116.2037053,Yes,No,,NW2,360
1429860783,Trader Joe's Albuquerque ,2200 Uptown Loop NE,Albuquerque,NM,87110,505-883-3662,35.1022335,-106.5654572,Yes,Yes,,Mountain,167
1429860783,Trader Joe's Albuquerque ,8928 Holly Ave NE,Albuquerque,NM,87122,505-796-0311,35.175132,-106.5426633,Yes,Yes,,Mountain,166
1429860783,Trader Joe's Bend ,63455 N Hwy 97,Bend,OR,97701,541-312-4198,44.1011493,-121.3022456,Yes,No,,NW/Oregon,150
1429860783,Trader Joe's Santa Fe ,530 W Cordova Rd,Santa Fe,NM,87505,505-995-8145,35.6729716,-105.953372,Yes,Yes,,Mountain,165
1429860783,Trader Joe's Eugene ,85 Oakway Center,Eugene,OR,97401,541-485-1744,44.0662723,-123.0752647,Yes,No,,NW/Oregon,145
1429860783,Trader Joe's Corvallis ,1550 NW 9th St,Corvallis,OR,97330,541-753-0048,44.5822604,-123.2599744,Yes,No,,NW/Oregon,154
1429860783,Trader Joe's Salem ,4450 Commercial St SE,Salem,OR,97302,503-378-9042,44.8896067,-123.0325549,Yes,No,,NW/Oregon,153
1429860783,Trader Joe's Lake Oswego ,15391 SW Bangy Rd,Lake Oswego,OR,97035,503-639-3238,45.4138108,-122.7432923,Yes,No,,NW/Oregon,142
1429860783,Trader Joe's Tigard ,16200 SW Pacific Hwy,Tigard,OR,97224,503-443-6713,45.4036566,-122.7965719,Yes,No,,NW/Oregon,169
1429860783,Trader Joe's Clackamas ,9345 SE 82nd Ave,Clackamas,OR,97086,503-771-6300,45.4558588,-122.5807379,Yes,No,,NW/Oregon,152
1429860783,Trader Joe's Portland SE ,4715 SE Cesar Chavez Blvd,Portland,OR,97202,503-777-1601,45.4888244,-122.6235486,Yes,No,,NW/Oregon,143
1429860783,Trader Joe's Southwest Portland ,7215 SW Garden Home Road,Portland,OR,97223,503-244-4625,45.4661668,-122.7508839,Yes,No,,NW/Oregon,168
1429860783,Trader Joe's Beaverton ,11753 SW Beaverton Hillsdale Hwy,Beaverton,OR,97005,503-626-3794,45.4879718,-122.7976043,Yes,No,,NW/Oregon,141
1429860783,Trader Joe's Portland - Hollywood ,4121 NE Halsey St,Portland,OR,97232,503-284-4232,45.5347161,-122.6208153,Yes,No,,NW/Oregon,144
1429860783,Trader Joe's Portland NW ,2122 NW Glisan St,Portland,OR,97210,971-544-0788,45.5261013,-122.6951618,Yes,No,,NW/Oregon,146
1429860783,Trader Joe's Colorado Springs ,5342 N Nevada Ave,Colorado Springs,CO,80918,719-264-0123,38.9072763,-104.8172815,No,No,,Mountain,305
1429860783,Trader Joe's Colorado Springs Wine Shop ,5338 N Nevada Avenue,Colorado Springs,CO,80918,719-266-6838,38.9071557,-104.8168953,Yes,Yes,1,Mountain,315
1429860783,Trader Joe's Hillsboro ,2285 NW 185th Ave,Hillsboro,OR,97124,503-645-8321,45.5366231,-122.8696106,Yes,No,,NW/Oregon,149
1429860783,Trader Joe's Vancouver ,305 SE Chkalov Dr,Vancouver,WA,98683,360-883-9000,45.6195259,-122.5532019,Yes,Yes,,NW/Oregon,136
1429860783,Trader Joe's Littleton ,8055 West Bowles Ave,Littleton,CO,80123,720-981-4563,39.611724,-105.0888051,Yes,No,,Mountain,306
1429860783,Trader Joe's Boulder ,1906 28th St,Boulder,CO,80301,303-443-0160,40.0202684,-105.2578411,Yes,No,,Mountain,301
1429860783,Trader Joe's Greenwood Village ,"5910 S University Blvd, Suite E1",Greenwood Village,CO,80121,303-730-3848,39.6080792,-104.9584163,Yes,No,,Mountain,303
1429860783,Trader Joe's Vancouver ,14019 NE 10th Ave,Vancouver,WA,98685,,45.7234269,-122.6603844,Yes,Yes,,NW2,271
1429860783,Trader Joe's Denver ,661 Logan Street,Denver,CO,80203,303-318-7112,39.7268649,-104.9827877,Yes,No,,Mountain,302
1429860783,Trader Joe's Denver Wine Shop ,790 N Colorado Blvd,Denver,CO,80206,303-321-3245,39.729035,-104.9402933,Yes,Yes,1,Mountain,310
1429860783,Trader Joe's Denver Grocery ,750 N Colorado Blvd,Denver,CO,80206,303-321-1003,39.7288282,-104.9402543,No,No,,Mountain,300
1429860783,Trader Joe's Parker ,18374 Cottonwood Drive #150,Parker,CO,80138,720-851-0549,39.5563188,-104.7776188,Yes,No,,,309
1429860783,Trader Joe's Fort Collins ,"3500 S College Ave, Ste 110",Fort Collins,CO,80525,970-223-3560,40.5393421,-105.0752866,Yes,No,,Mountain,304
1429860783,Trader Joe's Olympia ,1530 Black Lake Blvd SW,Olympia,WA,98502,360-352-7440,47.0335349,-122.9372333,Yes,Yes,,NW/Washington,156
1429860783,Trader Joe's University Place ,3800 Bridgeport Way W,University Place,WA,98466,253-460-2672,47.2230636,-122.5381783,Yes,Yes,,NW/Washington,148
1429860783,Trader Joe's Federal Way ,1758 S 320th St,Federal Way,WA,98003,253-941-6138,47.3169255,-122.3109368,Yes,Yes,,NW/Washington,134
1429860783,Trader Joe's Spokane ,2975 East 29th Ave,Spokane,WA,99223,509-534-1077,47.6289661,-117.3666428,Yes,Yes,,NW2,159
1429860783,Trader Joe's Kent ,12966 SE Kent-Kangley Rd,Kent,WA,98030,253-639-3419,47.3595869,-122.1669396,Yes,Yes,,NW/Washington,163
1429860783,Trader Joe's Spokane N ,5520 N Division St,Spokane,WA,99208,509-487-4188,47.7088991,-117.409297,Yes,Yes,,NW2,164
1429860783,Trader Joe's Burien ,15868 1st Ave S,Burien,WA,98148,206-901-9339,47.460074,-122.3313909,Yes,Yes,,NW/Washington,133
1429860783,Trader Joe's Issaquah ,975 NW Gilman Blvd,Issaquah,WA,98027,425-557-6420,47.5439787,-122.0522419,Yes,No,,NW2,138
1429860783,Trader Joe's Sammamish ,490 228th Ave NE,Sammamish,WA,98074,425-836-0837,47.613851,-122.0338824,Yes,Yes,,NW2,160
1429860783,Trader Joe's West Seattle ,4545 Fauntleroy Way SW,Seattle,WA,98116,206-913-0013,47.5619296,-122.3810293,Yes,Yes,,NW/Washington,157
1429860783,Trader Joe's Bellevue ,416 116th Ave NE,Bellevue,WA,98004,425-454-9799,47.6137345,-122.1848204,Yes,Yes,,NW2,162
1429860783,Trader Joe's Bellevue ,15563 NE 24th St,Bellevue,WA,98007,425-641-5069,47.6307602,-122.1334288,Yes,Yes,,NW2,131
1429860783,Trader Joe's Seattle - Capitol Hill ,1700 Madison St,Seattle,WA,98122,206-322-7268,47.6160063,-122.3097028,Yes,No,,NW/Washington,130
1429860783,Trader Joe's Seattle - Queen Anne Hill ,1916 Queen Anne Ave N,Seattle,WA,98109,206-284-2546,47.6369841,-122.3566656,Yes,Yes,,NW/Washington,135
1429860783,Trader Joe's Redmond ,15932 Redmond Way,Redmond,WA,98052,425-883-1624,47.675818,-122.1279924,Yes,Yes,,NW2,140
1429860783,Trader Joe's Seattle - U District ,4555 Roosevelt Way NE,Seattle,WA,98105,206-547-6299,47.6626855,-122.3177437,Yes,No,,NW/Washington,137
1429860783,Trader Joe's Ballard ,4609 14th Ave NW,Seattle,WA,98107,206-783-0498,47.6626139,-122.3742472,Yes,Yes,,NW/Washington,147
1429860783,Trader Joe's Kirkland ,12520 Totem Lake Blvd NE,Kirkland,WA,98034,425-814-9181,47.7114517,-122.1799863,Yes,Yes,,NW2,132
1429860783,Trader Joe's Silverdale ,9991 Mickelberry Rd,Silverdale,WA,98383,360-307-7224,47.6554254,-122.6831633,Yes,Yes,,NW/Washington,158
1429860783,Trader Joe's Shoreline ,1201 N 175th St,Shoreline,WA,98133,206-542-5336,47.7549148,-122.3433056,Yes,Yes,,NW2,270
1429860783,Trader Joe's Lynnwood ,19715 Highway 99,Lynnwood,WA,98036,425-670-0623,47.8196337,-122.313765,Yes,Yes,,NW2,129
1429860783,Trader Joe's Everett ,811 SE Everett Mall Way,Everett,WA,98208,425-513-2210,47.9107208,-122.2213893,Yes,Yes,,NW2,139
1429860783,Trader Joe's Bellingham ,2410 James St,Bellingham,WA,98225,360-734-5166,48.762126,-122.4639239,Yes,Yes,,NW2,151
1429860783,Trader Joe's Oklahoma City - Nichols Hills ,6409 Avondale Dr,Nichols Hills,OK,73116,405-843-5655,35.5376946,-97.5310595,Yes,No,,Texas,461
1429860783,Trader Joe's San Antonio - Sonterra Village ,403 N Loop 1604 W,San Antonio,TX,78232,210-545-3123,29.6094541,-98.4991019,Yes,No,,Texas,455
1429860783,Trader Joe's San Antonio ,350 East Basse Road,San Antonio,TX,78209,210-826-1110,29.496703,-98.4780302,Yes,No,,Texas,451
1429860783,Trader Joe's Wichita ,1800 N. Rock Road,Wichita,KS,67206,316-634-1846,37.7163687,-97.2434102,Yes,No,,Texas,729
1429860783,Trader Joe's Fort Worth ,2701 S Hulen St,Fort Worth,TX,76109,817-922-9107,32.7119773,-97.3851284,Yes,No,,Texas,404
1429860783,Trader Joe's Southlake ,1492 E Southlake Blvd,Southlake,TX,76092,817-251-0360,32.9413307,-97.1294179,Yes,No,,Texas,406
1429860783,Trader Joe's Austin - Northwest ,9722 Great Hills Trail,Austin,TX,78759,512-241-1248,30.3955849,-97.7517712,Yes,No,,Texas,454
1429860783,Trader Joe's Austin - Rollingwood ,2805 Bee Cave Rd,Austin,TX,78746,512-306-1032,30.2701339,-97.7898114,Yes,No,,Texas,453
1429860783,Trader Joe's Austin - Seaholm ,"211 Walter Seaholm Dr, Ste 100",Austin,TX,78701,512-474-2263,30.2674966,-97.7527899,Yes,No,,Texas,452
1429860783,Trader Joe's Plano ,2400 Preston Rd,Plano,TX,75093,972-312-9538,33.029232,-96.7928213,Yes,No,,Texas,402
1429860783,Trader Joe's Dallas Far North ,14856 Preston Rd,Dallas,TX,75254,972-239-3901,32.9508704,-96.8028234,Yes,No,,Texas,407
1429860783,Trader Joe's Dallas West ,5550 W Lovers Lane,Dallas,TX,75209,214-366-0205,32.8495515,-96.8194411,Yes,No,,Texas,405
1429860783,Trader Joe's Dallas Knox ,4525 Cole Ave,Dallas,TX,75205,214-599-2155,32.822539,-96.789751,Yes,No,,Texas,400
1429860783,Trader Joe's Dallas North ,7939 Walnut Hill Lane,Dallas,TX,75230,214-346-6579,32.8805703,-96.7722808,Yes,No,,Texas,401
1429860783,Trader Joe's Dallas  -  Lower Greenville ,2001 Greenville Ave,Dallas,TX,75206,469-334-0614,32.8148346,-96.770559,Yes,No,,Texas,403
1429860783,Trader Joe's McKinney ,2851 Craig Dr Ste 100,McKinney,TX,75070,214-491-1893,33.1736968,-96.6428744,Yes,No,,Texas,408
1429860783,Trader Joe's Tulsa ,3702 S Peoria Ave,Tulsa,OK,74105,918-712-9768,36.1096067,-95.975934,Yes,No,,Texas,460
1429860783,Trader Joe's Lincoln ,3120 Pine Lake Rd,Lincoln,NE,68516,402-328-0120,40.742601,-96.674546,Yes,Yes,,Midwest,722
1429860783,Trader Joe's Omaha ,10305 Pacific St,Omaha,NE,68114,402-391-3698,41.2482854,-96.0739732,Yes,Yes,,Midwest,719
1429860783,Trader Joe's Katy ,2717 Commercial Center Blvd,Katy,TX,77494,281-392-4200,29.7403352,-95.7748374,Yes,No,,Southeast 2,429
1429860783,Trader Joe's Leawood ,4201 W 119th St,Leawood,KS,66209,913-327-7209,38.912425,-94.6357532,Yes,No,,Illinois/MW,723
1429860783,Trader Joe's Kansas City ,8600 Ward Pkwy,Kansas City,MO,64114,816-333-5322,38.9706721,-94.60684,Yes,Yes,,Illinois/MW,720
1429860783,Trader Joe's The Woodlands ,10868 Kuykendahl Road,The Woodlands,TX,77381,281-465-0254,30.1755966,-95.5353996,Yes,No,,Southeast 2,428
1429860783,Trader Joe's Houston - West ,11683 Westheimer Rd,Houston,TX,77077,281-496-2488,29.7354063,-95.5824872,Yes,No,,Southeast 2,431
1429860783,Trader Joe's Houston - S Voss Rd ,1440 South Voss Road,Houston,TX,77057,713-266-2377,29.7527195,-95.5016658,Yes,No,,Southeast 2,427
1429860783,Trader Joe's Houston - Alabama Theater ,2922 S Shepherd Drive,Houston,TX,77098,713-526-4034,29.7392113,-95.4113227,Yes,No,,Southeast 2,426
1429860783,Trader Joe's W Des Moines ,6305 Mills Civic Pkwy,West Des Moines,IA,50266,515-225-3820,41.5615576,-93.7933626,Yes,No,,Midwest,721
1429860783,Trader Joe's Little Rock ,11500 Financial Centre Pky,Little Rock,AR,72211,501-954-7659,34.7482874,-92.4018539,Yes,No,,South,756
1429860783,Trader Joe's Minnetonka ,11220 Wayzata Blvd,Minnetonka,MN,55305,952-417-9080,44.9734888,-93.4227576,Yes,Yes,,Midwest,714
1429860783,Trader Joe's Bloomington ,4270 W 78th St,Bloomington,MN,55435,952-835-8640,44.859243,-93.332769,Yes,Yes,,Midwest,724
1429860783,Trader Joe's Maple Grove ,12105 Elm Creek Blvd N,Maple Grove,MN,55369,763-315-1739,45.0921896,-93.4340902,Yes,Yes,,Midwest,713
1429860783,Trader Joe's St. Louis Park ,4500 Excelsior Blvd,St. Louis Park,MN,55416,952-285-1053,44.934592,-93.337399,Yes,Yes,,Midwest,710
1429860783,Trader Joe's Eagan ,2065 Cliff Road,Eagan,MN,55122,651-362-4841,44.7902333,-93.2128195,Yes,Yes,,Midwest,717
1429860783,Trader Joe's Minneapolis ,721 Washington Ave S,Minneapolis,MN,55415,612-339-2110,44.976464,-93.2582,Yes,Yes,,Southeast,725
1429860783,Trader Joe's St. Paul ,484 Lexington Pkwy S,St. Paul,MN,55105,651-698-3119,44.926697,-93.1458914,Yes,Yes,,Midwest,716
1429860783,Trader Joe's Shoreview ,1041 Red Fox Rd,Shoreview,MN,55126,651-765-1398,45.05799,-93.1447262,Yes,Yes,,Midwest,727
1429860783,Trader Joe's Rochester ,1200 16th St SW,Rochester,MN,55902,507-281-4411,44.0003608,-92.481255,Yes,Yes,,Midwest,718
1429860783,Trader Joe's Woodbury ,8960 Hudson Rd. Ste. 801,Woodbury,MN,55125,651-735-0269,44.945734,-92.9226673,Yes,Yes,,Midwest,715
1429860783,Trader Joe's Coralville ,920 Ponseti Way,Coralville,IA,52241,319-351-7223,41.6833223,-91.5647228,Yes,No,,Midwest,728
1429860783,Trader Joe's Chesterfield ,1679 Clarkson Rd,Chesterfield,MO,63017,636-536-7846,38.6448973,-90.5665562,Yes,Yes,,Illinois/Midwest,693
1429860783,Trader Joe's Des Peres ,13343 Manchester Rd,Des Peres,MO,63131,314-984-5051,38.601039,-90.4671556,Yes,Yes,,Illinois/Midwest,695
1429860783,Trader Joe's Creve Coeur ,11505 Olive Blvd,Creve Coeur,MO,63141,314-569-0427,38.6719545,-90.4364196,Yes,Yes,,Illinois/Midwest,694
1429860783,Trader Joe's Brentwood ,48 Brentwood Promenade Court,Brentwood,MO,63144,314-963-0253,38.6273335,-90.3412312,Yes,Yes,,Illinois/Midwest,692
1429860783,Trader Joe's Baton Rouge ,3535 Perkins Rd,Baton Rouge,LA,70808,225-382-0588,30.4224095,-91.1535964,Yes,Yes,,Southeast 2,754
1429860783,Trader Joe's Germantown ,2130 Exeter Rd.,Germantown,TN,38138,901-759-2803,35.0907799,-89.8011737,Yes,No,,Southeast,738
1429860783,Trader Joe's Metairie ,2949 Veterans Blvd,Metairie,LA,70002,504-831-0253,30.0044051,-90.1520588,Yes,Yes,,Southeast 2,755
1429860783,Trader Joe's Madison ,1810 Monroe St,Madison,WI,53711,608-257-1916,43.0649866,-89.4175436,Yes,Yes,,Midwest,712
1429860783,Trader Joe's Batavia ,1942 W Fabyan Pkwy,Batavia,IL,60510,630-879-3234,41.8638735,-88.338489,Yes,Yes,,Illinois,689
1429860783,Trader Joe's Algonquin ,1800 S Randall Rd,Algonquin,IL,60102,847-854-4886,42.1534435,-88.3398334,Yes,Yes,,Illinois,699
1429860783,Trader Joe's Naperville ,44 W Gartner Rd,Naperville,IL,60540,630-355-4389,41.7545412,-88.1405028,Yes,Yes,,Illinois,690
1429860783,Trader Joe's Glen Ellyn ,680 Roosevelt Rd,Glen Ellyn,IL,60137,630-858-5077,41.8605268,-88.0586561,Yes,Yes,,Illinois,680
1429860783,Trader Joe's Lake Zurich ,735 W Route 22,Lake Zurich,IL,60047,847-550-7827,42.1887711,-88.1090051,Yes,Yes,,Illinois,684
1429860783,Trader Joe's Schaumburg ,1426 E Golf Rd,Schaumburg,IL,60173,847-619-0095,42.0510988,-88.041887,Yes,Yes,,Illinois,705
1429860783,Trader Joe's Downers Grove ,122 Ogden Ave,Downers Grove,IL,60515,630-241-1662,41.8110584,-87.9890937,Yes,Yes,,Illinois,683
1429860783,Trader Joe's Arlington Heights ,17 W Rand Rd,Arlington Heights,IL,60004,847-506-0752,42.1129268,-87.9826671,Yes,Yes,,Illinois,687
1429860783,Trader Joe's Orland Park ,14924 S La Grange Rd,Orland Park,IL,60462,708-349-9021,41.6180449,-87.8546212,Yes,Yes,,Illinois,686
1429860783,Trader Joe's La Grange ,25 N La Grange Rd,La Grange,IL,60525,708-579-0838,41.8173165,-87.8693557,Yes,Yes,,Chicago/Midwest,685
1429860783,Trader Joe's Libertyville ,1600 S Milwaukee Ave,Libertyville,IL,60048,847-680-1739,42.255041,-87.946718,Yes,Yes,,Illinois,704
1429860783,Trader Joe's Brookfield ,12665 W. Bluemound Rd,Brookfield,WI,53005,262-784-4806,43.0356775,-88.0701501,Yes,Yes,,Midwest,726
1429860783,Trader Joe's Park Ridge ,190 N NW Highway,Park Ridge,IL,60068,847-292-1108,42.0127157,-87.8323637,Yes,Yes,,Illinois,698
1429860783,Trader Joe's Oak Park ,483 N Harlem Ave,Oak Park,IL,60301,708-386-1169,41.8902787,-87.8047896,Yes,Yes,,Chicago/Midwest,697
1429860783,Trader Joe's Glenview ,1407 Waukegan Rd,Glenview,IL,60025,847-657-7821,42.0809674,-87.7971929,Yes,Yes,,Illinois,681
1429860783,Trader Joe's Northbrook ,127 Skokie Blvd,Northbrook,IL,60062,847-480-9280,42.1502628,-87.7983116,Yes,Yes,,Illinois,682
1429860783,Trader Joe's Chicago ,3745 N Lincoln Ave,Chicago,IL,60613,773-248-4920,41.9498851,-87.6751404,Yes,Yes,,Chicago/Midwest,688
