"数据年月"	,"商品编码"	,"商品名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"注册地编码"	,"注册地名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"201701	"	,"39263000	"	,"塑料制家具、车厢或类似品的附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"766	"	,"千克	"	,"0	"	,"?	"	,"15,518	"	,
"201703	"	,"39263000	"	,"塑料制家具、车厢或类似品的附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1130	"	,"千克	"	,"0	"	,"?	"	,"31,248	"	,
"201701	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3769	"	,"千克	"	,"0	"	,"?	"	,"63,225	"	,
"201702	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20014	"	,"千克	"	,"0	"	,"?	"	,"274,253	"	,
"201703	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1745	"	,"千克	"	,"0	"	,"?	"	,"12,144	"	,
"201705	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2407	"	,"千克	"	,"0	"	,"?	"	,"13,666	"	,
"201706	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2448	"	,"千克	"	,"0	"	,"?	"	,"15,325	"	,
"201707	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3511	"	,"千克	"	,"0	"	,"?	"	,"29,073	"	,
"201708	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1160	"	,"千克	"	,"0	"	,"?	"	,"8,937	"	,
"201709	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"64	"	,"千克	"	,"0	"	,"?	"	,"696	"	,
"201710	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1377	"	,"千克	"	,"0	"	,"?	"	,"12,019	"	,
"201712	"	,"39264000	"	,"塑料制小雕塑品及其他装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1890	"	,"千克	"	,"0	"	,"?	"	,"7,623	"	,
"201712	"	,"39269010	"	,"塑料制机器及仪器用零件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3568	"	,"千克	"	,"0	"	,"?	"	,"510,663	"	,
"201701	"	,"39269090	"	,"未列名塑料制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"34903	"	,"千克	"	,"0	"	,"?	"	,"538,599	"	,
"201702	"	,"39269090	"	,"未列名塑料制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"59107	"	,"千克	"	,"0	"	,"?	"	,"1,218,387	"	,
"201703	"	,"39269090	"	,"未列名塑料制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5334	"	,"千克	"	,"0	"	,"?	"	,"164,475	"	,
"201708	"	,"39269090	"	,"未列名塑料制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"240	"	,"千克	"	,"0	"	,"?	"	,"786	"	,
"201709	"	,"39269090	"	,"未列名塑料制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3162	"	,"千克	"	,"0	"	,"?	"	,"87,360	"	,
"201712	"	,"39269090	"	,"未列名塑料制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16819	"	,"千克	"	,"0	"	,"?	"	,"477,177	"	,
"201703	"	,"40081100	"	,"硫化海绵橡胶制板、片、带	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"720	"	,"千克	"	,"0	"	,"?	"	,"19,980	"	,
"201707	"	,"40112000	"	,"客车或货运机动车辆用新的充气橡胶轮胎	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14400	"	,"千克	"	,"272	"	,"条	"	,"20,344	"	,
"201708	"	,"40112000	"	,"客车或货运机动车辆用新的充气橡胶轮胎	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"13000	"	,"千克	"	,"237	"	,"条	"	,"17,624	"	,
"201712	"	,"40159090	"	,"硫化橡胶制非医疗用衣着用品及附件（不包括手套）	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4635	"	,"千克	"	,"0	"	,"?	"	,"367,170	"	,
"201701	"	,"40161090	"	,"其他硫化海绵橡胶制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7200	"	,"千克	"	,"0	"	,"?	"	,"56,880	"	,
"201701	"	,"40169390	"	,"硫化橡胶制非机器及仪器垫片、垫圈等密封垫	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14040	"	,"千克	"	,"0	"	,"?	"	,"197,964	"	,
"201702	"	,"40169990	"	,"未列名硫化橡胶制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2439	"	,"千克	"	,"0	"	,"?	"	,"16,128	"	,
"201701	"	,"42010000	"	,"各种材料制成的鞍具及挽具,适合各种动物用	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"7457	"	,"千克	"	,"0	"	,"?	"	,"199,980	"	,
"201701	"	,"42021210	"	,"以塑料或纺织材料作面的衣箱	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3604	"	,"千克	"	,"1107	"	,"个	"	,"71,710	"	,
"201701	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3436	"	,"千克	"	,"3616	"	,"个	"	,"74,016	"	,
"201702	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"986	"	,"千克	"	,"5760	"	,"个	"	,"46,080	"	,
"201703	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"21120	"	,"千克	"	,"51360	"	,"个	"	,"314,324	"	,
"201704	"	,"42021290	"	,"以塑料或纺织材料作面的提箱、小手袋、公文箱、公文包、书包及类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2602	"	,"千克	"	,"3350	"	,"个	"	,"70,830	"	,
"201701	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"395	"	,"千克	"	,"1120	"	,"个	"	,"395	"	,
"201703	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1560	"	,"千克	"	,"10900	"	,"个	"	,"47,197	"	,
"201712	"	,"42022200	"	,"以塑料片或纺织材料作面的手提包	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4140	"	,"千克	"	,"3840	"	,"个	"	,"140,760	"	,
"201701	"	,"42023200	"	,"以塑料片或纺织材料作面通常置于口袋或手提包内的物品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1224	"	,"千克	"	,"6120	"	,"个	"	,"40,882	"	,
"201702	"	,"42023200	"	,"以塑料片或纺织材料作面通常置于口袋或手提包内的物品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"156	"	,"千克	"	,"3120	"	,"个	"	,"9,360	"	,
"201703	"	,"42023200	"	,"以塑料片或纺织材料作面通常置于口袋或手提包内的物品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"975	"	,"千克	"	,"5612	"	,"个	"	,"18,261	"	,
"201704	"	,"42023200	"	,"以塑料片或纺织材料作面通常置于口袋或手提包内的物品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2093	"	,"千克	"	,"24254	"	,"个	"	,"95,735	"	,
"201712	"	,"42023200	"	,"以塑料片或纺织材料作面通常置于口袋或手提包内的物品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"150	"	,"千克	"	,"600	"	,"个	"	,"4,950	"	,
"201701	"	,"42029100	"	,"以皮革或再生皮革作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1617	"	,"千克	"	,"1465	"	,"个	"	,"42,778	"	,
"201701	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3818	"	,"千克	"	,"4450	"	,"个	"	,"62,850	"	,
"201702	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"17291	"	,"千克	"	,"40240	"	,"个	"	,"391,720	"	,
"201703	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1567	"	,"千克	"	,"9540	"	,"个	"	,"28,746	"	,
"201704	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"25	"	,"千克	"	,"960	"	,"个	"	,"576	"	,
"201705	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2	"	,"千克	"	,"2000	"	,"个	"	,"2,700	"	,
"201708	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"90	"	,"千克	"	,"2040	"	,"个	"	,"4,896	"	,
"201709	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"20	"	,"千克	"	,"1080	"	,"个	"	,"972	"	,
"201710	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1229	"	,"千克	"	,"5200	"	,"个	"	,"9,518	"	,
"201711	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"48	"	,"千克	"	,"900	"	,"个	"	,"495	"	,
"201712	"	,"42029200	"	,"以塑料片或纺织材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"135	"	,"千克	"	,"129	"	,"个	"	,"3,375	"	,
"201701	"	,"42029900	"	,"以其他材料作面的其他类似容器	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2967	"	,"千克	"	,"23417	"	,"个	"	,"44,494	"	,
"201703	"	,"42031000	"	,"皮革或再生皮革制的衣服	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"960	"	,"千克	"	,"1198	"	,"件	"	,"35,820	"	,
"201701	"	,"42032910	"	,"皮革或再生皮革制的劳保手套	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"17552	"	,"千克	"	,"96504	"	,"双	"	,"395,664	"	,
"201701	"	,"42033010	"	,"皮革或再生皮革制的腰带	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"662	"	,"千克	"	,"0	"	,"?	"	,"23,525	"	,
"201702	"	,"42033010	"	,"皮革或再生皮革制的腰带	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"708	"	,"千克	"	,"0	"	,"?	"	,"26,904	"	,
"201704	"	,"42034000	"	,"皮革或再生皮革制的其他衣着附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"192	"	,"千克	"	,"0	"	,"?	"	,"2,400	"	,
"201712	"	,"42034000	"	,"皮革或再生皮革制的其他衣着附件	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"24	"	,"千克	"	,"0	"	,"?	"	,"415	"	,
"201710	"	,"44092910	"	,"其他任一边、端或面成连续状非针叶木地板条	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4280	"	,"千克	"	,"0	"	,"?	"	,"28,561	"	,
"201704	"	,"44201090	"	,"其他木制小雕像及装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"990	"	,"千克	"	,"0	"	,"?	"	,"3,397	"	,
"201706	"	,"44201090	"	,"其他木制小雕像及装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"250	"	,"千克	"	,"0	"	,"?	"	,"2,100	"	,
"201709	"	,"44201090	"	,"其他木制小雕像及装饰品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"250	"	,"千克	"	,"0	"	,"?	"	,"2,214	"	,
"201703	"	,"44219990	"	,"未列名木制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"504	"	,"千克	"	,"0	"	,"?	"	,"624	"	,
"201704	"	,"44219990	"	,"未列名木制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"852	"	,"千克	"	,"0	"	,"?	"	,"3,430	"	,
"201705	"	,"44219990	"	,"未列名木制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"100	"	,"千克	"	,"0	"	,"?	"	,"551	"	,
"201706	"	,"44219990	"	,"未列名木制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"380	"	,"千克	"	,"0	"	,"?	"	,"1,790	"	,
"201708	"	,"44219990	"	,"未列名木制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"219	"	,"千克	"	,"0	"	,"?	"	,"1,302	"	,
"201710	"	,"44219990	"	,"未列名木制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"762	"	,"千克	"	,"0	"	,"?	"	,"3,463	"	,
"201703	"	,"48030000	"	,"成卷成张的家庭或卫生用纸、面巾纸、餐巾纸	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12980	"	,"千克	"	,"0	"	,"?	"	,"158,356	"	,
"201703	"	,"48109200	"	,"涂布高岭土或其他无机物质的多层纸及纸板	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"350	"	,"千克	"	,"0	"	,"?	"	,"768	"	,
"201701	"	,"48114100	"	,"成卷或成张矩形的任何尺寸的自粘胶粘纸	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"76	"	,"千克	"	,"0	"	,"?	"	,"1,368	"	,
"201702	"	,"48114100	"	,"成卷或成张矩形的任何尺寸的自粘胶粘纸	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2965	"	,"千克	"	,"0	"	,"?	"	,"20,755	"	,
"201703	"	,"48171000	"	,"纸或纸板制的信封	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"272	"	,"千克	"	,"0	"	,"?	"	,"1,142	"	,
"201701	"	,"48182000	"	,"纸手帕及面巾纸	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"34	"	,"千克	"	,"0	"	,"?	"	,"1,190	"	,
"201702	"	,"48183000	"	,"纸台布及纸餐巾	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3713	"	,"千克	"	,"0	"	,"?	"	,"179,820	"	,
"201701	"	,"48189000	"	,"纸浆、纸等制的其他家庭、卫生或医院用品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"642	"	,"千克	"	,"0	"	,"?	"	,"642	"	,
"201702	"	,"48189000	"	,"纸浆、纸等制的其他家庭、卫生或医院用品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"214	"	,"千克	"	,"0	"	,"?	"	,"214	"	,
"201701	"	,"48191000	"	,"瓦楞纸或纸板制的箱、盒、匣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"8407	"	,"千克	"	,"0	"	,"?	"	,"56,213	"	,
"201702	"	,"48191000	"	,"瓦楞纸或纸板制的箱、盒、匣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2040	"	,"千克	"	,"0	"	,"?	"	,"2,040	"	,
"201703	"	,"48191000	"	,"瓦楞纸或纸板制的箱、盒、匣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"44	"	,"千克	"	,"0	"	,"?	"	,"95	"	,
"201712	"	,"48191000	"	,"瓦楞纸或纸板制的箱、盒、匣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"120	"	,"千克	"	,"0	"	,"?	"	,"3,164	"	,
"201701	"	,"48192000	"	,"非瓦楞纸或纸板制的可折叠箱、盒、匣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"19	"	,"千克	"	,"0	"	,"?	"	,"718	"	,
"201702	"	,"48192000	"	,"非瓦楞纸或纸板制的可折叠箱、盒、匣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9730	"	,"千克	"	,"0	"	,"?	"	,"92,400	"	,
"201709	"	,"48192000	"	,"非瓦楞纸或纸板制的可折叠箱、盒、匣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"15	"	,"千克	"	,"0	"	,"?	"	,"335	"	,
"201712	"	,"48192000	"	,"非瓦楞纸或纸板制的可折叠箱、盒、匣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"960	"	,"千克	"	,"0	"	,"?	"	,"24,000	"	,
"201701	"	,"48195000	"	,"纸、纸板制其他包装容器,包括唱片套	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5081	"	,"千克	"	,"0	"	,"?	"	,"103,019	"	,
"201702	"	,"48196000	"	,"纸或纸板制的卷宗盒、信件盘、存储盒等物品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"228	"	,"千克	"	,"0	"	,"?	"	,"11,832	"	,
"201712	"	,"48201000	"	,"帐本、笔记本、收据本、日记本及类似品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16845	"	,"千克	"	,"0	"	,"?	"	,"308,313	"	,
"201703	"	,"48205000	"	,"纸或纸板制的样品簿及粘贴簿	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"136	"	,"千克	"	,"0	"	,"?	"	,"1,088	"	,
"201712	"	,"48205000	"	,"纸或纸板制的样品簿及粘贴簿	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2763	"	,"千克	"	,"0	"	,"?	"	,"89,952	"	,
"201701	"	,"48209000	"	,"纸或纸板制的其他文具用品；书籍封面	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"14026	"	,"千克	"	,"0	"	,"?	"	,"170,401	"	,
"201712	"	,"48209000	"	,"纸或纸板制的其他文具用品；书籍封面	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1473	"	,"千克	"	,"0	"	,"?	"	,"7,320	"	,
"201701	"	,"48211000	"	,"纸或纸板制的各种标签,印有文字图画	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12430	"	,"千克	"	,"0	"	,"?	"	,"121,814	"	,
"201709	"	,"48211000	"	,"纸或纸板制的各种标签,印有文字图画	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"628	"	,"千克	"	,"0	"	,"?	"	,"11,400	"	,
"201701	"	,"48219000	"	,"纸或纸板制的各种标签,未印文字图画	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"840	"	,"千克	"	,"0	"	,"?	"	,"2,268	"	,
"201701	"	,"48232000	"	,"切成一定尺寸或形状的滤纸及纸板	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"340	"	,"千克	"	,"0	"	,"?	"	,"730	"	,
"201701	"	,"48236990	"	,"未列名纸或纸板制的盘、碟、盆、杯及类似品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"310	"	,"千克	"	,"0	"	,"?	"	,"620	"	,
"201701	"	,"48239090	"	,"未列名切成形的纸、纸板等纸及纸（桨）制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2808	"	,"千克	"	,"0	"	,"?	"	,"20,623	"	,
"201702	"	,"48239090	"	,"未列名切成形的纸、纸板等纸及纸（桨）制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"5682	"	,"千克	"	,"0	"	,"?	"	,"21,702	"	,
"201703	"	,"48239090	"	,"未列名切成形的纸、纸板等纸及纸（桨）制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"900	"	,"千克	"	,"0	"	,"?	"	,"2,700	"	,
"201701	"	,"49011000	"	,"单张的散页印刷品及类似印刷品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1526	"	,"千克	"	,"0	"	,"?	"	,"25,560	"	,
"201702	"	,"49011000	"	,"单张的散页印刷品及类似印刷品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"71	"	,"千克	"	,"0	"	,"?	"	,"142	"	,
"201701	"	,"49090090	"	,"印有个人问候、祝贺、通告的卡片	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1141	"	,"千克	"	,"0	"	,"?	"	,"18,256	"	,
"201701	"	,"49111010	"	,"无商业价值的商业广告品、商品目录等印刷品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"416	"	,"千克	"	,"0	"	,"?	"	,"556	"	,
"201702	"	,"49111010	"	,"无商业价值的商业广告品、商品目录等印刷品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"692	"	,"千克	"	,"0	"	,"?	"	,"1,272	"	,
"201703	"	,"51081011	"	,"粗梳山羊绒≥85％的纱线,非供零售用	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"105	"	,"千克	"	,"0	"	,"?	"	,"14,072	"	,
"201702	"	,"54075200	"	,"聚酯变形长丝≥85％染色布	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"71555	"	,"米	"	,"19989	"	,"千克	"	,"327,246	"	,
"201702	"	,"54075300	"	,"聚酯变形长丝≥85％色织布	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"3150	"	,"米	"	,"2270	"	,"千克	"	,"16,065	"	,
"201701	"	,"56012100	"	,"棉制絮胎及其制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"214	"	,"千克	"	,"0	"	,"?	"	,"29,680	"	,
"201702	"	,"56012290	"	,"化纤制其他絮胎及其制品	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"105	"	,"千克	"	,"0	"	,"?	"	,"650	"	,
"201702	"	,"56075000	"	,"其他合成纤维纺制的线、绳、索、缆	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"850	"	,"千克	"	,"0	"	,"?	"	,"1,109	"	,
"201708	"	,"57023100	"	,"毛制起绒结构的铺地制品,未制成的	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"13900	"	,"千克	"	,"5660	"	,"平方米	"	,"122,841	"	,
"201708	"	,"57024200	"	,"化纤制起绒结构的铺地制品,制成的	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"35000	"	,"千克	"	,"16553	"	,"平方米	"	,"209,393	"	,
"201701	"	,"58063200	"	,"化纤制未列名狭幅机织物	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"16814	"	,"千克	"	,"0	"	,"?	"	,"8,407	"	,
"201708	"	,"61021000	"	,"毛针织或钩编女大衣,带帽防寒短上衣,风衣等	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"34	"	,"件	"	,"36	"	,"千克	"	,"4,782	"	,
"201701	"	,"61032200	"	,"棉制针织或钩编的男式便服套装	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"2950	"	,"套	"	,"598	"	,"千克	"	,"5,920	"	,
"201701	"	,"61033300	"	,"合成纤维制针织或钩编的男式上衣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12300	"	,"件	"	,"2325	"	,"千克	"	,"123,120	"	,
"201701	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1196	"	,"条	"	,"466	"	,"千克	"	,"5,179	"	,
"201709	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"4992	"	,"套	"	,"1695	"	,"千克	"	,"18,741	"	,
"201712	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1743	"	,"件	"	,"702	"	,"千克	"	,"59,610	"	,
"201705	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"12	"	,"件	"	,"4	"	,"千克	"	,"654	"	,
"201706	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"51	"	,"件	"	,"20	"	,"千克	"	,"3,819	"	,
"201707	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"134	"	,"件	"	,"16	"	,"千克	"	,"6,969	"	,
"201708	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"23	"	,"件	"	,"16	"	,"千克	"	,"2,263	"	,
"201709	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"754	"	,"件	"	,"239	"	,"千克	"	,"37,800	"	,
"201701	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"11	"	,"件	"	,"10	"	,"千克	"	,"483	"	,
"201703	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"9856	"	,"件	"	,"2169	"	,"千克	"	,"49,280	"	,
"201701	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"65	"	,"新疆维吾尔自治区	"	,"1508	"	,"件	"	,"924	"	,"千克	"	,"27,898	"	,
