store_id,latitude,longitude,address,address2,city,zip_code,state,mall_name,phone,time_zone,url
0276,42.54,-70.944,210 Andover Street,,Peabody,01960,MA,NorthShore Mall,(978) 531-9100,EST5EDT,https://www.sephora.com/happening/stores/peabody-northshore-mall
1718,42.39404,-71.07885,449 Assembly Row ,Space #606,Somerville,02145,MA,,(617) 741-4084,EST5EDT,https://www.sephora.com/happening/stores/assembly-row
2086,42.504,-71.132,300 Mishawum Road ,STE #240,Woburn,01801,MA,,(617) 841-8368,EST5EDT,https://www.sephora.com/happening/stores/woburn-village
2036,42.257,-83.7,3010 WASHTENAW AVE,Ste #111,Ann Arbor,48104,MI,,,EST5EDT,https://www.sephora.com/happening/stores/arbor-hills
0292,42.24,-83.745,876 Briarwood Circle,,Ann Arbor,48108,MI,,(734) 622-8200,EST5EDT,https://www.sephora.com/happening/stores/ann-arbor-briarwood
0184,42.625,-82.945,17410 Hall Road,Suite 167,Clinton Township,48038,MI,,(586) 286-7788,EST5EDT,https://www.sephora.com/happening/stores/clinton-township-partridge-creek
1322,42.913,-85.613,3115 28th St. SE Suite F-101,Suite F-101,Grand Rapids,49512,MI,,(616) 552-8430,EST5EDT,https://www.sephora.com/happening/stores/woodland-mall
0648,42.88,-85.756,3700 Rivertown Parkway,Suite 1058,Grandville,49418,MI,,(616) 530-7969,EST5EDT,https://www.sephora.com/happening/stores/grandville-grand-rapids
0444,42.763,-84.517,2916 Towne Centre Blvd,,Lansing,48912,MI,Eastwood Towne Center,(517) 316-7300,EST5EDT,https://www.sephora.com/happening/stores/lansing-eastwood-towne-center
0264,42.492,-83.468,27846 Novi Road,,Novi,48377,MI,,(248) 347-1518,EST5EDT,https://www.sephora.com/happening/stores/novi-twelve-oaks
1212,42.683,-83.194,220 North Adams Rd,,Rochester Hills,48309,MI,Rochester Hills,(248) 997-4490,EST5EDT,https://www.sephora.com/happening/stores/village-of-rochester-hills
0266,42.563,-83.184,2800 W. Big Beaver Road,,Troy,48084,MI,,(248) 458-0100,EST5EDT,https://www.sephora.com/happening/stores/troy-somerset
0242,44.854,-93.244,200 West Market,,Bloomington,55425,MN,,(952) 854-1517,CST6CDT,https://www.sephora.com/happening/stores/bloomington-mall-of-america
0756,44.881,-93.325,10 Southdale Center,Space #1555,Edina,55435,MN,,(952) 922-8340,CST6CDT,https://www.sephora.com/happening/stores/edina-southdale-center
0240,44.968,-93.438,12669 Wayzata Blvd.,,Minnetonka,55305,MN,,(952) 513-1306,CST6CDT,https://www.sephora.com/happening/stores/minnetonka-ridgedale
1716,44.00385,-92.48089,Suite 669 Apache Mall,,Rochester,55902,MN,,(651) 565-7222,CST6CDT,https://www.sephora.com/happening/stores/apache-mall
0164,45.012,-93.173,2100 Rosedale Center,,Roseville,55113,MN,,(651) 697-6577,CST6CDT,https://www.sephora.com/happening/stores/roseville-rosedale
1182,44.946746,-92.924581,9020 Hudson Rd,Space 404,Woodbury,55125,MN,Woodbury,(651) 738-7000,CST6CDT,https://www.sephora.com/happening/stores/woodbury
0620,32.435,-90.147,1000 Highland Colony Parkway,,Ridgeland,39157,MS,,(601) 856-8616,CST6CDT,https://www.sephora.com/happening/stores/ridgeland-jackson
0282,38.601,-90.447,37 West County Center,,Des Peres,63131,MO, West County Center,(314) 821-5200,CST6CDT,https://www.sephora.com/happening/stores/des-peres-westfield-shoppingtown-west-county
0956,39.041,-94.593,(Country Club Plaza) 424 Nichols Road,,Kansas City,64112,MO,Country Club Plaza,(816)753-5996,CST6CDT,https://www.sephora.com/happening/stores/country-club-plaza
0482,39.25,-94.663,7201 NW 86th Terrace,,Kansas City,64153,MO,,(816) 382-3700,CST6CDT,https://www.sephora.com/happening/stores/kansas-city-zona-rosa
0236,37.163,-93.265,2825 S Glenstone Ave,,Springfield,65804,MO,Battlefield Mall,(417) 886-4646,CST6CDT,https://www.sephora.com/happening/stores/springfield-battlefield-mall
0108,38.636,-90.348,2407 St Louis Galleria,Space 2407,St Louis,63117,MO,,(314) 863-2600,CST6CDT,https://www.sephora.com/happening/stores/st-louis-galleria
1848,38.621,-90.516,1220 Town & Country Crossing Dr.,,Town & Country,63017,MO,,(636)487-4809,CST6CDT,https://www.sephora.com/happening/stores/town-and-country-crossing
1360,40.741,-96.67726,2940 Pine Lake Road Suite O,,Lincoln,68516,NE,,(402) 817-7400,CST6CDT,https://www.sephora.com/happening/stores/lincoln
0222,41.261,-96.182,17101 Davenport Street,,Omaha,68118,NE,,(402) 289-3939,CST6CDT,https://www.sephora.com/happening/stores/omaha-village-pointe
1114,36.021,-115.086,"2235 Village Walk Drive
Suite 163",,Henderson,89052,NV,,(725) 726-2820,PST8PDT,https://www.sephora.com/happening/stores/the-district-at-green-valley-ranch
0732,36.119,-115.177,3500 Las Vegas Blvd S,Suite N13,Las Vegas,89109,NV,,(702) 228-3535,PST8PDT,https://www.sephora.com/happening/stores/las-vegas-the-forum-shops-at-caesars-palace
1334,36.26974,-115.26806,7921 Tropical Parkway,Space #110,Las Vegas,89149,NV,,(702) 517-5490,PST8PDT,https://www.sephora.com/happening/stores/centennial-center
0490,36.127,-115.17,3200 Las Vegas Blvd,South Suite #1350,Las Vegas,89109,NV,Fashion Show,(702) 792-0600,PST8PDT,https://www.sephora.com/happening/stores/las-vegas-fashion-show
0046,36.111,-115.172,3663 Las Vegas Blvd. South,,Las Vegas,89109,NV,,(702) 737-0550,PST8PDT,https://www.sephora.com/happening/stores/las-vegas-miracle-mile
0708,36.149,-115.334,2115 Festival Plaza Dr.,Suite 130,Las Vegas,89135,NV,,(702) 341-8700,PST8PDT,https://www.sephora.com/happening/stores/las-vegas-summerlin
0114,36.067,-115.176,6671 Las Vegas Blvd.,,Las Vegas,89119,NV,,(702) 361-3727,PST8PDT,https://www.sephora.com/happening/stores/las-vegas-town-square
0040,39.403,-119.75,13979 S. Virginia Street,Space # 500,Reno,89511,NV,,(775) 853-9090,PST8PDT,https://www.sephora.com/happening/stores/summit-reno
1310,39.53392,-119.721802,"1425 George Ferris Drive, Suite 191",,Sparks,89434,NV,,(775) 440-6530,PST8PDT,https://www.sephora.com/happening/stores/sparks
0238,42.701,-71.438,310 Daniel Webster Hwy,,Nashua,03060,NH,,(603) 888-0500,EST5EDT,https://www.sephora.com/happening/stores/nashua-pheasant-lane
0338,42.767,-71.231,99 Rockingham Park Blvd,,Salem,03079,NH,Mall at Rockingham Park,(603) 870-0005,EST5EDT,https://www.sephora.com/happening/stores/salem-mall-at-rockingham-park
1720,40.06,-74.144,660 NJ-70,store 4,Brick Township,08723,NJ,,(732) 962-7306,EST5EDT,https://www.sephora.com/happening/stores/brick-commons
0366,40.586,-74.62,400 Commons Way,Suite #141,Bridgewater,08807,NJ,Bridgewater Commons Mall,(908) 595-0200,EST5EDT,https://www.sephora.com/happening/stores/bridgewater-commons-mall
0390,39.944,-75.027,2000 Route 38,,Cherry Hill,08002,NJ,Cherry Hill Mall,(856) 317-9370,EST5EDT,https://www.sephora.com/happening/stores/cherry-hill-mall
1410,40.86642,-74.50644,3056 State Route 10 West,Unit 20,Denville,07834,NJ,,(973) 453-9381,EST5EDT,https://www.sephora.com/happening/stores/union-hill
0418,39.832,-75.097,1750 Deptford Center Road,,Deptford,08096,NJ,Deptford Mall,(856) 384-8500,EST5EDT,https://www.sephora.com/happening/stores/deptford-mall
1224,40.81,-74.07,"1 American Dream Way
Space #C246
",,East Rutherford,07073,NJ,American Dream,(201) 942-5470,EST5EDT,https://www.sephora.com/happening/stores/american-dream
1730,40.811,-73.981,513 River Rd.,,Edgewater,07020,NJ,,(201) 308-8537,EST5EDT,https://www.sephora.com/happening/stores/edgewater-commons
0214,40.547,-74.336,488 Menlo Park Drive,,Edison,08837,NJ,Menlo Park Mall,(732) 635-0023,EST5EDT,https://www.sephora.com/happening/stores/edison-menlo-park-mall
1160,40.662,-74.171,651 Kapkowski Road,Space 1230 ,Elizabeth,07201,NJ,JERSEY GARDEN,(908) 662-9670,EST5EDT,https://www.sephora.com/happening/stores/jersey-gardens
1408,40.297539,-74.30146,130 U.S. Highway  9,, Englishtown,07726,NJ,,(732) 851-1350,EST5EDT,https://www.sephora.com/happening/stores/marlboro-plaza
0354,40.254,-74.3,3710 U.S. 9,,Freehold,07728,NJ,Freehold Raceway Mall,(732) 780-4232,EST5EDT,https://www.sephora.com/happening/stores/freehold-raceway-mall
1146,40.907,-74.032,One Riverside Square ,Space #150,Hackensack,07601,NJ,Hackensack,(201) 343-1123,EST5EDT,https://www.sephora.com/happening/stores/new-jersey-hackensack
1136,40.741,-74.03,319 Washington St.,,Hoboken,07030,NJ,Hoboken,(201) 659-0099,EST5EDT,https://www.sephora.com/happening/stores/new-jersey-hoboken
0106,40.727,-74.038,30 Mall Drive West,,Jersey City,07310,NJ,,(201) 610-0026,EST5EDT,https://www.sephora.com/happening/stores/jersey-city-newport-centre
0770,40.291,-74.681,150 Quaker Bridge Mall,,Lawrenceville Township,08648,NJ,Quaker Bridge,(609) 799-5019,EST5EDT,https://www.sephora.com/happening/stores/lawrenceville-township-quaker-bridge-mall
1288,39.9,-74.931,500 Route 73 South,Suite B1,Marlton,08053,NJ,,(856) 872-4640,EST5EDT,https://www.sephora.com/happening/stores/sagemore
0320,40.918,-74.076,1 Garden State Plaza,,Paramus,07652,NJ,Garden State Plaza,(201) 845-7071,EST5EDT,https://www.sephora.com/happening/stores/paramus-garden-state-plaza
0766,40.956,-74.069,1460 Paramus Park Mall,,Paramus,07652,NJ,,(201) 261-2811,EST5EDT,https://www.sephora.com/happening/stores/paramus-park
2108,40.904,-74.55,343 Mt. Hope Avenue,Ste 1015,Rockaway,7866,NJ ,,,EST5EDT,https://www.sephora.com/happening/stores/rockaway-commons
0318,40.74,-74.365,1200 Morris Turnpike,,Short Hills,07078,NJ,The Mall at Short Hills,(973) 258-1919,EST5EDT,https://www.sephora.com/happening/stores/the-mall-at-short-hills
1178,40.331,-74.061,641 Broad Street ,,Shrewsbury,07702,NJ,,(732) 807-0260,EST5EDT,https://www.sephora.com/happening/stores/the-grove-at-shrewsbury
0322,40.889,-74.259,1760 Willowbrook Mall,,Wayne,07470,NJ,,(973) 837-0990,EST5EDT,https://www.sephora.com/happening/stores/wayne-willowbrook-mall
1942,41.042,-74.071,500 Chestnut Ridge Road,Suite 103,Woodcliff Lake,07677,NJ,,(201)982-7935,EST5EDT,https://www.sephora.com/happening/stores/woodcliff-lake
0474,35.107,-106.57,6600 Menaul NE,,Albuquerque,87110,NM,,(505) 816-0112,MST7MDT,https://www.sephora.com/happening/stores/albuquerque
0270,42.71,-73.817,131 Colonie Center,,Albany,12205,NY,,(518) 453-9900,EST5EDT,https://www.sephora.com/happening/stores/albany-colonie-center
2010,42.996,-78.82,1551 Niagara Falls Blvd,Suite 900,Amherst,14228,NY,,(716) 748-7826,EST5EDT,https://www.sephora.com/happening/stores/boulevard-consumer-square
0190,40.74,-73.246,1701 Sunrise Highway,Space# M20,Bay Shore,11706,NY,South Shore Shopping Mall,(631) 666-4028,EST5EDT,https://www.sephora.com/happening/stores/bay-shore-great-south-bay
1126,40.779,-73.778,212-01 26th Avenue,,Bayside,11360,NY,,(718)225-2311,EST5EDT,https://www.sephora.com/happening/stores/bay-terrace
1300,40.87,-73.826,2146 Bartow Ave Suite F,,Bronx,10475,NY,,(516) 344-6970,EST5EDT,https://www.sephora.com/happening/stores/bay-plaza-shopping-center
1214,40.684824,-73.976721,139 Flatbush,,Brooklyn,11217,NY,Atlantic Terminal,(718) 568-0420,EST5EDT,https://www.sephora.com/happening/stores/atlantic-terminal
1328,40.62246,-74.02724,429 86th Street ,Space C,Brooklyn,11209,NY,,(347) 983-5950,EST5EDT,https://www.sephora.com/happening/stores/bay-ridge
0798,40.692,-73.991,210 Joralemon Street,,Brooklyn,11201,NY,,(718) 422-7722,EST5EDT,https://www.sephora.com/happening/stores/brooklyn
1892,40.609,-73.919,5100 Kings Plaza,Space 0151,Brooklyn,11234,NY,,(718) 587-0918,EST5EDT,https://www.sephora.com/happening/stores/kings-plaza
1154,40.716,-73.96,241 Bedford Ave. ,,Brooklyn,11211,NY,Williamsburg,(718)388-6639,EST5EDT,https://www.sephora.com/happening/stores/brooklyn-williamsburg
0396,42.914,-78.763,1 Walden Galleria Drive,,Buffalo,14225,NY,,(716) 651-1923,EST5EDT,https://www.sephora.com/happening/stores/buffalo-walden-galleria
2050,40.843,-73.273,172 Jericho Turnpike,,Commack,11725,NY,,(929) 226-6808,EST5EDT,https://www.sephora.com/happening/stores/mayfair-commack
0290,40.734,-73.87,90-15 Queens Blvd,Space #2073,Elmhurst,11373,NY,Queens Center,(718) 271-3969,EST5EDT,https://www.sephora.com/happening/stores/elmhurst-queens
1980,43.03,-76.017,530 Town Drive,,Fayetteville,13066,NY,,(315)234-2681,EST5EDT,https://www.sephora.com/happening/stores/towne-center-at-fayetteville
1952,40.75,-73.835,40-24 College Point Blvd,Suite D-02B,Flushing,11354,NY,,(718) 395-6252,EST5EDT,https://www.sephora.com/happening/stores/the-shops-at-skyview
0370,40.72,-73.844,7130 Austin Street,,Forest Hills,11375,NY,,(718) 544-0009,EST5EDT,https://www.sephora.com/happening/stores/forest-hills
0314,40.737,-73.611,630 Old Country Road,,Garden City,11530,NY,Roosevelt Field Shopping Center,(516) 746-3933,EST5EDT,https://www.sephora.com/happening/stores/garden-city-roosevelt-field-shopping-center
0316,40.822,-73.41,160 Walt Whitman Avenue,,Huntington Station,11746,NY,,(631) 425-1488,EST5EDT,https://www.sephora.com/happening/stores/huntington-station-walt-whitman
0166,40.865,-73.132,313 Smith Haven Mall,,Lake Grove,11755,NY,,(631) 863-3070,EST5EDT,https://www.sephora.com/happening/stores/lake-grove-smith-haven
0332,40.795,-73.674,1950 Northern Boulevard,,Manhasset,11030,NY,,(516) 365-9008,EST5EDT,https://www.sephora.com/happening/stores/manhasset
1920,40.654,-73.559,1688 Merrick Rd. ,,Merrick,11566,NY,,(516) 368-0198,EST5EDT,https://www.sephora.com/happening/stores/merrick-commons
0278,41.096,-74.017,5129 Fashion Drive,,Nanuet,10954,NY,The Shops at Nanuet,(845) 623-1060,EST5EDT,https://www.sephora.com/happening/stores/nanuet
1260,40.753,-73.694,1430 Union Turnpike,,New Hyde Park,11040,NY,,(646) 993-5335,EST5EDT,https://www.sephora.com/happening/stores/lake-success-shopping-center
0310,40.75,-73.989,112 West 34th Street,,New York,10001,NY,,(212) 629-9135,EST5EDT,https://www.sephora.com/happening/stores/new-york-34th-street
0394,40.753,-73.98,300 Madison Avenue,,New York,10017,NY,,(212) 503-0800,EST5EDT,https://www.sephora.com/happening/stores/new-york-42nd-madison
1836,40.76,-73.974,520 Madison Ave,,New York,10022,NY,,917-382-5977,EST5EDT,https://www.sephora.com/happening/stores/520-madison-ave
0374,40.757,-73.979,580 5th Ave,,New York,10036,NY,,212-278-0037,EST5EDT,https://www.sephora.com/happening/stores/new-york-5th-avenue
0112,40.763,-73.968,750 Lexington Ave,,New York,10022,NY,,(646) 521-2200,EST5EDT,https://www.sephora.com/happening/stores/new-york-60th-lexington
0368,40.77,-73.982,1863 Broadway,,New York,10023,NY,,(212) 823-9383,EST5EDT,https://www.sephora.com/happening/stores/61st-and-broadway
0120,40.779,-73.955,144 E. 86th Street,,New York,10028,NY,,(212) 426-6199,EST5EDT,https://www.sephora.com/happening/stores/new-york-86th-lexington
0658,40.795,-73.967,808 Columbus Avenue,,New York,10025,NY,,(212) 280-2525,EST5EDT,https://www.sephora.com/happening/stores/new-york-99th-columbus
0312,40.78,-73.982,2103 Broadway,,New York,10023,NY,,(917) 441-4760,EST5EDT,https://www.sephora.com/happening/stores/new-york-ansonia
0308,40.739,-73.991,119 Fifth Avenue,,New York,10003,NY,,(212) 674-3570,EST5EDT,https://www.sephora.com/happening/stores/new-york-flatiron
0676,40.74,-74.006,21-27 Ninth Avenue,,New York,10014,NY,,(212) 510-7941,EST5EDT,https://www.sephora.com/happening/stores/new-york-meatpacking
0302,40.724,-73.999,557 Broadway,,New York,10012,NY,,(212) 625-1309,EST5EDT,https://www.sephora.com/happening/stores/new-york-soho
0304,40.757,-73.986,1535 Broadway,,New York,10036,NY,,(212) 944-6789,EST5EDT,https://www.sephora.com/happening/stores/new-york-times-square
0398,40.737,-73.989,40 East 14th Street,,New York,10003,NY,,(212) 995-8833,EST5EDT,https://www.sephora.com/happening/stores/new-york-union-square
0940,40.711,-74.012,"185 Greenwich Street, Ste LL4305 (C2)",Corner of Liberty and Church,New York,10007,NY,,(212)406-6500,EST5EDT,https://www.sephora.com/happening/stores/world-trade-center
1206,40.62,-73.64,3517 Long Beach Rd,,Oceanside,11572,NY,Oceanside,(516) 261-4125,EST5EDT,https://www.sephora.com/happening/stores/oceanside-sands-shopping-center
1830,40.78,-73.501,369 South Oyster Bay Road,,Plainview,11803,NY,,(516) 208-2555,EST5EDT,https://www.sephora.com/happening/stores/plainview-shopping-center
0744,41.626,-73.92,2001 South Road,Space A208,Poughkeepsie,12601,NY,Poughkpsie Galleria,(845) 297-5354,EST5EDT,https://www.sephora.com/happening/stores/poughkeepsie-galleria-mall
2080,40.927,-72.692,1440 Old Country Road,,Riverhead,11901,NY,,,EST5EDT,https://www.sephora.com/happening/stores/riverhead-centre
2064,43.113,-77.549,2780 Monroe Avenue,Suite 212 ,Rochester,14618,NY,,(585) 286-3611,EST5EDT,https://www.sephora.com/happening/stores/pittsford
1878,40.97,-73.805,696 White Plains Road,,Scarsdale,10583,NY,,,EST5EDT,https://www.sephora.com/happening/stores/vernon-hills
0328,40.582,-74.166,2655 Richmond Avenue,,Staten Island,10314,NY,Island Mall,(718) 761-7724,EST5EDT,https://www.sephora.com/happening/stores/staten-island-mall
0442,43.029,-77.442,7979 Pittsford-Victor Road,,Victor,14564,NY,Eastview Mall,(585) 421-3600,EST5EDT,https://www.sephora.com/happening/stores/victor-eastview-mall
0392,41.097,-73.956,1000 Palisades Center Dr.,,West  Nyack,10994,NY,Palisades Center,(845) 353-1033,EST5EDT,https://www.sephora.com/happening/stores/west-nayak-palisades-center
0326,41.032,-73.759,125 Westchester Avenue,,White Plains,10601,NY,,(914) 761-7727,EST5EDT,https://www.sephora.com/happening/stores/white-plains-westchester
2008,42.991,-78.697,8202 Transit Rd.,,Williamsville,14221,NY,,(716) 948-1908,EST5EDT,https://www.sephora.com/happening/stores/eastview-plaza
0680,40.964,-73.857,163 Market St,,Yonkers,10710,NY,,(914) 376-1200,EST5EDT,https://www.sephora.com/happening/stores/yonkers
1266,35.777,-78.757,8 Fenton Main Street,Suite 165,Cary,27511,NC,,(919) 926-8888,EST5EDT,https://www.sephora.com/happening/stores/cary
1254,35.09,-80.78,3321 Pineville-Matthews Rd,,Charlotte,28226,NC,Arboretum SC,(704) 378-8808,EST5EDT,https://www.sephora.com/happening/stores/arboretum-shopping-center
1220,35.209,-80.86,2036 South Blvd,Suite C,Charlotte,28203,NC,,(704) 594-8650,EST5EDT,https://www.sephora.com/happening/stores/atherton-mill
0362,35.152,-80.832,4400 Sharon Road ,#E 11A,Charlotte,28211,NC,,(704) 366-5080,EST5EDT,https://www.sephora.com/happening/stores/charlotte-south-park
1724,35.37021,-80.72398,8111 Concord Mills Blvd,Suite 235A,Concord,28027,NC,,980-248-2868,EST5EDT,https://www.sephora.com/happening/stores/concord-mills
0384,35.904,-78.942,6910 Fayetteville Road,,Durham,27713,NC,,(919) 544-4905,EST5EDT,https://www.sephora.com/happening/stores/durham-southpoint
0764,36.087,-79.831,803B Friendly Center Rd,,Greensboro,27408,NC,,(336) 852-8990,EST5EDT,https://www.sephora.com/happening/stores/greensboro
1350,35.44589,-80.88055,16835 Birkdale Commons Parkway,Unit E,Huntersville,28078,NC,,(704) 885-1472,EST5EDT,https://www.sephora.com/happening/stores/birkdale-village
1916,35.907,-78.783,8331 Brier Creek Parkway, suite 103,Raleigh,27617,NC,,(919) 278-7486,EST5EDT,https://www.sephora.com/happening/stores/brier-creek-commons
0060,35.84,-78.679,4325 Glenwood Avenue,Suite 2088,Raleigh,27612,NC,,(919) 781-9622,EST5EDT,https://www.sephora.com/happening/stores/raleigh-crabtree-mall
1388,35.79061,-78.66021,2023 Cameron Street,,Raleigh,27605,NC,,,EST5EDT,https://www.sephora.com/happening/stores/village-district
0792,36.07,-80.3,3320 Silas Creek Pkwy,Suite #760,Winston Salem,27103,NC,,(336) 794-0025,EST5EDT,https://www.sephora.com/happening/stores/winston-salem
1924,36.093,-80.282,256 S. Stratford Rd,,Winston-Salem,27103,NC,,(336)728-6978,EST5EDT,https://www.sephora.com/happening/stores/thruway-shopping-center
1428,46.859,-96.846,3902 13th Ave. South ,Suite 501,Fargo,58103,ND,,(701) 205-3464,CST6CDT,https://www.sephora.com/happening/stores/west-acres-mall
0280,41.499,-81.494,26300 Cedar Road,#1110,Beachwood,44122,OH,,(216) 514-9984,EST5EDT,https://www.sephora.com/happening/stores/beachwood
1194,41.452,-81.486,311 Park Ave.,Suite 126,Beachwood,44122,OH,Pinecrest,(216) 220-8044,EST5EDT,https://www.sephora.com/happening/stores/pinecrest
0258,39.203,-84.377,7875 Montgomery Road,Space 2133,Cincinnati,45236,OH,Kenwood Towne Center,(513) 794-0250,EST5EDT,https://www.sephora.com/happening/stores/cincinnati-kenwood-towne-center
1376,39.1468,-84.444,2692 Madison Rd,Ste 10A,Cincinnati,45208,OH,,(513) 201-5510,EST5EDT,https://www.sephora.com/happening/stores/rookwood
0768,40.054,-82.915,4174 The Strand,Space #321,Columbus,43219,OH,,(614) 414-0366,EST5EDT,https://www.sephora.com/happening/stores/columbus-easton-town-center
2068,39.995,-83.025,1783-1791 Olentangy River Road,,Columbus,43212,OH,,(614) 324-0032,EST5EDT,https://www.sephora.com/happening/stores/lennox-town-center
0246,40.146,-82.982,1500 Polaris Parkway,,Columbus,43240,OH,Polaris Fashion Place,(614) 785-9990,EST5EDT,https://www.sephora.com/happening/stores/columbus-polaris-fashion-place
0272,39.693,-84.102,4421 Glengarry Drive,Suite 126,Dayton,45440,OH,The Greene,(937) 431-9300,EST5EDT,https://www.sephora.com/happening/stores/dayton-the-greene
0628,41.134,-81.617,3265 W Market St,,Fairlawn,44333,OH,,(330) 864-1000,EST5EDT,https://www.sephora.com/happening/stores/fairlawn-akron
2082,40.053,-82.867,1315 Stoneridge Dr ,,Gahanna ,43230,OH,,(614) 816-2963,EST5EDT,https://www.sephora.com/happening/stores/stoneridge-plaza
1320,41.569,-83.641,2110 Levis Commons Blvd. ,,Perrysburg,43551,OH,,(567) 806-5300,EST5EDT,https://www.sephora.com/happening/stores/levis-commons
2058,41.314,-81.827,18074 Royalton Road,,Strongsville,44136,OH,,,EST5EDT,https://www.sephora.com/happening/stores/greens-of-strongsville
0128,41.309,-81.821,26 Southpark Center,,Strongsville,44136,OH,Westfield South Park,(440) 572-5700,EST5EDT,https://www.sephora.com/happening/stores/strongsville-westfield-south-park
0126,41.46,-81.951,160 Crocker Park Blvd,,Westlake,44145,OH,,(440) 617-0708,EST5EDT,https://www.sephora.com/happening/stores/westlake-crocker-park
0446,35.525,-97.545,1901 N.W. Expressway,Space #2032A,Oklahoma City,73118,OK,Penn Square Mall,(405) 848-0000,CST6CDT,https://www.sephora.com/happening/stores/oklahoma-city-penn-square-mall
1856,36.132,-95.966,1718 Utica Square,,Tulsa,74114,OK,,(918)710-2838,CST6CDT,https://www.sephora.com/happening/stores/utica-square
0160,36.063,-95.882,7021 S. Memorial Drive`,Suite# 215,Tulsa,74133,OK,,(918) 307-8434,CST6CDT,https://www.sephora.com/happening/stores/tulsa-woodland-hills
1270,44.046,-121.316,425 SW Powerhouse Drive, Suite 302, Bend,97702,OR,,(541) 306-5190,PST8PDT,https://www.sephora.com/happening/stores/bend
1422,44.06437,-123.07797,135 Oakway Road,,Eugene,97401,OR,,(458) 221-7377,PST8PDT,https://www.sephora.com/happening/stores/oakway-center
1340,45.53661,-122.87824,10072 NE Emma Way,,Hillsboro,97124,OR,,(503) 214-2110,PST8PDT,https://www.sephora.com/happening/stores/the-streets-of-tanasbourne
0470,45.436,-122.574,12000 SE 82nd Avenue,Suite #1070,Portland,97086,OR,,(503) 659-2631,PST8PDT,https://www.sephora.com/happening/stores/portland-clackamas
0734,45.519,-122.677,413 SW Morrison Street,,Portland,97204,OR,,(503) 224-7300,PST8PDT,https://www.sephora.com/happening/stores/portland
0192,45.451,-122.782,9329 SW Washington Sq Rd,# T07,Portland,97223,OR,Washington Square,(503) 684-9693,PST8PDT,https://www.sephora.com/happening/stores/portland-washington-square
1198,45.396407,-122.75271,7397 Bridgeport Road,Space #C-104,Tigard,97224,OR,Bridgeport Village,(503) 431-8635,PST8PDT,https://www.sephora.com/happening/stores/bridgeport-village
0916,40.009,-75.29,42A St. Georges Road,,Ardmore,19003,PA,Suburban Square,(610)658-8701,EST5EDT,https://www.sephora.com/happening/stores/ardmore-suburban-square
1948,40.1586,-75.147,217 Dryden Rd.,Suite E-13,Dresher,19025,PA,,(267)507-9717,EST5EDT,https://www.sephora.com/happening/stores/promenade-at-upper-dublin
1188,40.023057,-75.628065,289 Main Street Suite ,Suite L-3,Exton,19341,PA,Exton,(610) 280-3970,EST5EDT,https://www.sephora.com/happening/stores/exton
1740,39.865,-75.543,543 Wilmington – West Chester Pike,,Glen Mills,19342,PA,,(484) 887-2208,EST5EDT,https://www.sephora.com/happening/stores/glen-eagle-square
1372,40.3,-76.841,2567 Brindle Drive,,Harrisburg,17110,PA,,(717) 798-3990,EST5EDT,https://www.sephora.com/happening/stores/shops-at-susquehanna-marketplace
0376,40.088,-75.392,160 N Gulph Rd,Space #2198A,King Of Prussia,19406,PA,Plaza at King of Prussia,(610) 265-8888,EST5EDT,https://www.sephora.com/happening/stores/king-of-prussia-plaza
0146,40.067,-76.34,319 Park City Center,,Lancaster,17601,PA,,(717) 207-0505,EST5EDT,https://www.sephora.com/happening/stores/lancaster-lancaster
0776,40.184,-74.881,2300 East Lincoln Highway,Space #127,Langhorne,19047,PA,Oxford Valley Mall ,(215) 757-1899,EST5EDT,https://www.sephora.com/happening/stores/langhorne-oxford-valley-mall
1140,40.208,-75.224,1460 Bethlehem Pike ,Suite N,North Wales,19454,PA,The Shoppes at English Village,(215) 283-8701,EST5EDT,https://www.sephora.com/happening/stores/north-wales-english-village
0294,39.951,-75.169,1714 Chestnut Street,,Philadelphia,19103,PA,,(215) 563-6112,EST5EDT,https://www.sephora.com/happening/stores/philadelphia-chestnut-st
1292,39.95,-75.155,"901 Market St, Unit 1155",,Philadelphia,19107,PA,,(267) 507-1740	,EST5EDT,https://www.sephora.com/happening/stores/fashion-district
0274,40.543,-80.008,1000 Ross Park Mall Dr,Space #C07A,Pittsburgh,15237,PA,,(412) 364-3311,EST5EDT,https://www.sephora.com/happening/stores/pittsburgh-ross-park
0426,40.343,-80.056,301 South Hills Village,"Space 1405A,",Pittsburgh,15241,PA,,(412) 854-1111,EST5EDT,https://www.sephora.com/happening/stores/pittsburgh-south-hills-village
0380,40.451,-79.933,5526 Walnut St.,,"Pittsburgh,",15232-2312,PA,,(412) 687-2484,EST5EDT,https://www.sephora.com/happening/stores/pittsburgh-shadyside
0420,40.63,-75.48,835 Lehigh Lifestyle Center,Space #1240,"Whitehall,",18052,PA,Lehigh Valley Mall,(610) 266-3242,EST5EDT,https://www.sephora.com/happening/stores/whitehall-lehigh-valley-mall
0296,40.14,-75.122,2500 Moreland Rd.,"Suite 1103,",Willow Grove,19090,PA,,(215) 659-0969,EST5EDT,https://www.sephora.com/happening/stores/willow-grove
0650,18.422,-66.074,525 Avenue F.D Roosevelt,Space #32,San Juan,00918,PR,,(787) 771-0240,America/Puerto_Rico,https://www.sephora.com/happening/stores/san-juan-plaza-las-americas
