index,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,year,month,day,hour,minute
12146,1364620351464955906,1364619315870367744,2021-02-24 08:56:59 PST,2021-02-24,08:56:59,-0700,17768442,karenkho,Karen K. Ho,,"Worrying about illness, mass deaths, and hate crimes in February and early March was incredibly depressing, painful, lonely, and wrecked my ability to be productive. I auto-mute every white person sending subtweets about doomscrolling or lecturing about the death toll. I am aware",en,[],[],[],2,1,40,[],[],https://twitter.com/karenkho/status/1364620351464955906,False,,0,,,,,,,,[],,,,,2021,2,24,8,56
12214,1364450351097741312,1364450351097741312,2021-02-23 21:41:28 PST,2021-02-23,21:41:28,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?  https://t.co/xNKSLAMWh3",en,[],[],['https://pbs.twimg.com/media/Eu-AXQUXIAE1JDc.jpg'],20,20,573,[],[],https://twitter.com/karenkho/status/1364450351097741312,False,,1,https://pbs.twimg.com/media/Eu-AXQUXIAE1JDc.jpg,,,,,,,[],,,,,2021,2,23,21,41
12372,1364022826274082817,1364022826274082816,2021-02-22 17:22:38 PST,2021-02-22,17:22:38,-0700,17768442,karenkho,Karen K. Ho,,"the white guy who sent out a ""controversial take"" about doomscrolling and then deleted it never had to worry about the rising number of hate crimes against Asian Americans",en,[],[],[],3,6,184,[],[],https://twitter.com/karenkho/status/1364022826274082817,False,,0,,,,,,,,[],,,,,2021,2,22,17,22
12725,1363159298239574017,1363159298239574016,2021-02-20 08:11:17 PST,2021-02-20,08:11:17,-0700,17768442,karenkho,Karen K. Ho,,Locking myself out for a week. Keep drinking water and try not to stay up too late doomscrolling.,en,[],[],[],8,3,362,[],[],https://twitter.com/karenkho/status/1363159298239574017,False,,0,,,,,,,,[],,,,,2021,2,20,8,11
12937,1362629024724512771,1362629024724512768,2021-02-18 21:04:10 PST,2021-02-18,21:04:10,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling? Donate some money to a charity or mutual aid group. It'll make you feel better and do more good than being on this website.",en,[],[],[],6,42,238,[],[],https://twitter.com/karenkho/status/1362629024724512771,False,,0,,,,,,,,[],,,,,2021,2,18,21,4
13144,1362266459871846413,1362266459871846400,2021-02-17 21:03:28 PST,2021-02-17,21:03:28,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?   A lot happened today. Even within the last two hours. But as a great movie said, we must be swift as a great typhoon. That requires energy, which we can get through proper sleep. Don't stay up too late. You still deserve rest.",en,[],[],[],7,14,222,[],[],https://twitter.com/karenkho/status/1362266459871846413,False,,0,,,,,,,,[],,,,,2021,2,17,21,3
13382,1361907250084904961,1361907250084904960,2021-02-16 21:16:06 PST,2021-02-16,21:16:06,-0700,17768442,karenkho,Karen K. Ho,,"Hi, if you're doomscrolling, I get it. A lot of stuff happened today, and the number of people currently without power is significant. Instead of staying up late, make a plan to donate money, contact your local representative, and amplify trusted media sources like @TexasTribune.",en,"[{'screen_name': 'texastribune', 'name': 'texas tribune', 'id': '44513878'}]",[],[],0,14,145,[],[],https://twitter.com/karenkho/status/1361907250084904961,False,,0,,,,,,,,[],,,,,2021,2,16,21,16
13385,1361903184411844611,1361903184411844608,2021-02-16 20:59:56 PST,2021-02-16,20:59:56,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?",en,[],[],[],20,6,134,[],[],https://twitter.com/karenkho/status/1361903184411844611,False,,0,,,,,,,,[],,,,,2021,2,16,20,59
13590,1361518912874180609,1361494032275410944,2021-02-15 19:32:59 PST,2021-02-15,19:32:59,-0700,17768442,karenkho,Karen K. Ho,,"It's the end of a long weekend, but that doesn't mean you should stay up late doomscrolling. Going to bed early or on time will help give your eyes a break and give you the energy needed to tackle your goals for tomorrow. You're still worth taking care of.",en,[],[],[],0,3,51,[],[],https://twitter.com/karenkho/status/1361518912874180609,False,,0,,,,,,,,[],,,,,2021,2,15,19,32
13602,1361507274469081089,1361494032275410944,2021-02-15 18:46:44 PST,2021-02-15,18:46:44,-0700,17768442,karenkho,Karen K. Ho,,Hi! Are you still doomscrolling?,en,[],[],[],9,3,106,[],[],https://twitter.com/karenkho/status/1361507274469081089,False,,0,,,,,,,,[],,,,,2021,2,15,18,46
13607,1361494032275410947,1361494032275410944,2021-02-15 17:54:07 PST,2021-02-15,17:54:07,-0700,17768442,karenkho,Karen K. Ho,,what if I just sent out the doomscrolling reminder at 9:30pm EST,en,[],[],[],12,2,227,[],[],https://twitter.com/karenkho/status/1361494032275410947,False,,0,,,,,,,,[],,,,,2021,2,15,17,54
13750,1361179533743951875,1361179533743951872,2021-02-14 21:04:24 PST,2021-02-14,21:04:24,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?",en,[],[],[],12,4,107,[],[],https://twitter.com/karenkho/status/1361179533743951875,False,,0,,,,,,,,[],,,,,2021,2,14,21,4
13764,1361147609679880194,1361147609679880192,2021-02-14 18:57:33 PST,2021-02-14,18:57:33,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling? Tomorrow is President's and Family Day. Maybe you have it off. If you do, plan something offline that will give you joy. You deserve that. (I just threw out a bunch of expired food.) Noodle loves you!  https://t.co/7ia9X7wi1W",en,[],[],['https://pbs.twimg.com/media/EuPEiY3XcAALAIs.jpg'],3,6,109,[],[],https://twitter.com/karenkho/status/1361147609679880194,False,,1,https://pbs.twimg.com/media/EuPEiY3XcAALAIs.jpg,,,,,,,[],,,,,2021,2,14,18,57
13896,1360818216050827264,1360818216050827264,2021-02-13 21:08:40 PST,2021-02-13,21:08:40,-0700,17768442,karenkho,Karen K. Ho,,"Hi, today was weird. I bet you're tired, even while doomscrolling. Give yourself a break for the night and plan something that gives you joy for tomorrow. You're worth taking care of.",en,[],[],[],4,33,242,[],[],https://twitter.com/karenkho/status/1360818216050827264,False,,0,,,,,,,,[],,,,,2021,2,13,21,8
14094,1360494735371218945,1360494735371218944,2021-02-12 23:43:16 PST,2021-02-12,23:43:16,-0700,17768442,karenkho,Karen K. Ho,,"everyone is either burned out, on the verge of losing it, or feeling like they hit a wall and it fell on them. you can see it in the tweets. You should also try not to keep doomscrolling them.",en,[],[],[],8,61,783,[],[],https://twitter.com/karenkho/status/1360494735371218945,False,,0,,,,,,,,[],,,,,2021,2,12,23,43
14109,1360458158683156480,1360458158683156480,2021-02-12 21:17:55 PST,2021-02-12,21:17:55,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?",en,[],[],[],19,9,169,[],[],https://twitter.com/karenkho/status/1360458158683156480,False,,0,,,,,,,,[],,,,,2021,2,12,21,17
14296,1360105169736724481,1360105169736724480,2021-02-11 21:55:16 PST,2021-02-11,21:55:16,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?",en,[],[],[],12,5,121,[],[],https://twitter.com/karenkho/status/1360105169736724481,False,,0,,,,,,,,[],,,,,2021,2,11,21,55
14303,1360090063883894785,1360090063883894784,2021-02-11 20:55:15 PST,2021-02-11,20:55:15,-0700,17768442,karenkho,Karen K. Ho,,I want to say something about diversity in media reporting but it is nearly midnight.   Are you also doomscrolling? Let's both stop. Here is a Noodle photo.  https://t.co/y6Ro1tQRUP,en,[],[],['https://pbs.twimg.com/media/EuACtJqXYAUnY_M.jpg'],11,8,157,[],[],https://twitter.com/karenkho/status/1360090063883894785,False,,1,https://pbs.twimg.com/media/EuACtJqXYAUnY_M.jpg,,,,,,,[],,,,,2021,2,11,20,55
14346,1360014704698150921,1360006891011780608,2021-02-11 15:55:48 PST,2021-02-11,15:55:48,-0700,17768442,karenkho,Karen K. Ho,,"The title of the five-minute talk is ""The most important things I learned about journalism as the Doomscrolling Reminder Lady"". There will be some charts.",en,[],[],[],5,1,61,[],[],https://twitter.com/karenkho/status/1360014704698150921,False,,0,,,,,,,,[],,,,,2021,2,11,15,55
14352,1360008509358825472,1360006891011780608,2021-02-11 15:31:11 PST,2021-02-11,15:31:11,-0700,17768442,karenkho,Karen K. Ho,,"My smart friend @knowtheory points out the doomscrolling reminders are a kind of service journalism, which makes sense.",en,"[{'screen_name': 'knowtheory', 'name': 'ted han ★ 韓聖安', 'id': '14227842'}]",[],[],1,0,49,[],[],https://twitter.com/karenkho/status/1360008509358825472,False,,0,,,,,,,,[],,,,,2021,2,11,15,31
14466,1359717806640619520,1359717806640619520,2021-02-10 20:16:02 PST,2021-02-10,20:16:02,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Today was another long day. I am sure you are tired. You'll feel better with rest. Your body and mind will appreciate it.",en,[],[],[],3,23,333,[],[],https://twitter.com/karenkho/status/1359717806640619520,False,,0,,,,,,,,[],,,,,2021,2,10,20,16
14626,1359383422670635011,1359383422670635008,2021-02-09 22:07:18 PST,2021-02-09,22:07:18,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?",en,[],[],[],13,7,104,[],[],https://twitter.com/karenkho/status/1359383422670635011,False,,0,,,,,,,,[],,,,,2021,2,9,22,7
14631,1359367148527898631,1359364362062954496,2021-02-09 21:02:38 PST,2021-02-09,21:02:38,-0700,17768442,karenkho,Karen K. Ho,,"If you're doomscrolling right now, maybe you're also tired like Noodle? I bet some extra sleep will feel really good. Give your eyes and mind a break for the night. You're still someone worth taking care of.  https://t.co/53mSNtqPXW",en,[],[],['https://pbs.twimg.com/media/Et1xN7NXYAIMuA9.jpg'],2,3,87,[],[],https://twitter.com/karenkho/status/1359367148527898631,False,,1,https://pbs.twimg.com/media/Et1xN7NXYAIMuA9.jpg,,,,,,,[],,,,,2021,2,9,21,2
14633,1359364362062954497,1359364362062954496,2021-02-09 20:51:34 PST,2021-02-09,20:51:34,-0700,17768442,karenkho,Karen K. Ho,,"I am presenting something on Twitter for work tomorrow and so far I just have ""it is good to build a large audience who love dog photos, goofy jokes, and doomscrolling reminders so you can also get them interested in stories about finance and economics""",en,[],[],[],7,3,168,[],[],https://twitter.com/karenkho/status/1359364362062954497,False,,0,,,,,,,,[],,,,,2021,2,9,20,51
14829,1359024013868216325,1359024013868216320,2021-02-08 22:19:09 PST,2021-02-08,22:19:09,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you still doomscrolling?",en,[],[],[],13,7,142,[],[],https://twitter.com/karenkho/status/1359024013868216325,False,,0,,,,,,,,[],,,,,2021,2,8,22,19
15128,1358278203241082882,1358278203241082880,2021-02-06 20:55:33 PST,2021-02-06,20:55:33,-0700,17768442,karenkho,Karen K. Ho,,"hi, if you are doomscrolling (or not), just want to remind you that you are still worthy of rest. You're probably really tired. I am. Screen breaks are still great. Plan something that will give you joy tomorrow.",en,[],[],[],3,3,169,[],[],https://twitter.com/karenkho/status/1358278203241082882,False,,0,,,,,,,,[],,,,,2021,2,6,20,55
15432,1357566431290875904,1357566431290875904,2021-02-04 21:47:14 PST,2021-02-04,21:47:14,-0700,17768442,karenkho,Karen K. Ho,,are people still doomscrolling and expecting or want reminders?,en,[],[],[],59,4,583,[],[],https://twitter.com/karenkho/status/1357566431290875904,False,,0,,,,,,,,[],,,,,2021,2,4,21,47
15443,1357543201209540609,1357543201209540608,2021-02-04 20:14:55 PST,2021-02-04,20:14:55,-0700,17768442,karenkho,Karen K. Ho,,"H! If you needed a sign you should log off for the night and stop doomscrolling, this is it. Noodle loves you.  https://t.co/iHWepMAXeo",en,[],[],['https://pbs.twimg.com/media/Etb2WONXYAAHCfn.jpg'],5,12,113,[],[],https://twitter.com/karenkho/status/1357543201209540609,False,https://twitter.com/anne_theriault/status/1357539524369412097,1,https://pbs.twimg.com/media/Etb2WONXYAAHCfn.jpg,,,,,,,[],,,,,2021,2,4,20,14
15811,1356840710423609345,1356840710423609344,2021-02-02 21:43:28 PST,2021-02-02,21:43:28,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling?  https://t.co/5L2WnoZbye",en,[],[],['https://pbs.twimg.com/media/EtR3b5VXIAA6BmH.jpg'],7,1,70,[],[],https://twitter.com/karenkho/status/1356840710423609345,False,,1,https://pbs.twimg.com/media/EtR3b5VXIAA6BmH.jpg,,,,,,,[],,,,,2021,2,2,21,43
15830,1356817933540941825,1356817933540941824,2021-02-02 20:12:58 PST,2021-02-02,20:12:58,-0700,17768442,karenkho,Karen K. Ho,,You could keep doomscrolling or you could also browse this list of fancy cheese? I am going to spend $30-40 on some for @BobSaietta. It's his birthday today!! 🎉🎂🥳  https://t.co/iCdnEYzXFi,en,"[{'screen_name': 'bobsaietta', 'name': 'robert silverman', 'id': '218700551'}]",['https://www.bonappetit.com/gallery/most-important-cheeses-in-america'],[],6,3,83,[],[],https://twitter.com/karenkho/status/1356817933540941825,False,,0,,,,,,,,[],,,,,2021,2,2,20,12
16270,1356114313304559618,1356112186503004160,2021-01-31 21:37:02 PST,2021-01-31,21:37:02,-0700,17768442,karenkho,Karen K. Ho,,I could write more about this but I need you all to stop doomscrolling and go to bed soon. Here's a photo of Noodle as extra incentive.  https://t.co/duqmYlqslS,en,[],[],['https://pbs.twimg.com/media/EtHix_aW4AI1nCy.jpg'],8,2,204,[],[],https://twitter.com/karenkho/status/1356114313304559618,False,,1,https://pbs.twimg.com/media/EtHix_aW4AI1nCy.jpg,,,,,,,[],,,,,2021,1,31,21,37
16495,1355747884537434113,1355747884537434112,2021-01-30 21:20:58 PST,2021-01-30,21:20:58,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling? Consider going to bed soon. Noodle loves you.  https://t.co/dZPKuCZapK",en,[],[],['https://pbs.twimg.com/media/EtCVg9WXMAMTNLJ.jpg'],14,9,347,[],[],https://twitter.com/karenkho/status/1355747884537434113,False,,1,https://pbs.twimg.com/media/EtCVg9WXMAMTNLJ.jpg,,,,,,,[],,,,,2021,1,30,21,20
16977,1355025882432348162,1355025882432348160,2021-01-28 21:32:00 PST,2021-01-28,21:32:00,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?",en,[],[],[],11,4,137,[],[],https://twitter.com/karenkho/status/1355025882432348162,False,,0,,,,,,,,[],,,,,2021,1,28,21,32
17588,1354275285756219393,1354275285756219392,2021-01-26 19:49:23 PST,2021-01-26,19:49:23,-0700,17768442,karenkho,Karen K. Ho,,"hi, you're probably tired while doomscrolling. Try getting ready for bed early. Your body likely needs extra rest for tomorrow. I promise you'll feel better with it.",en,[],[],[],0,6,106,[],[],https://twitter.com/karenkho/status/1354275285756219393,False,,0,,,,,,,,[],,,,,2021,1,26,19,49
17860,1353920368348696577,1353920368348696576,2021-01-25 20:19:05 PST,2021-01-25,20:19:05,-0700,17768442,karenkho,Karen K. Ho,,hi! things are still really weird. lots of you are likely still doomscrolling. I get it.  You can still control how late you stay up and when you go to bed. I know you're trying hard at your work and on your personal goals. You still deserve adequate time to rest.,en,[],[],[],3,18,171,[],[],https://twitter.com/karenkho/status/1353920368348696577,False,,0,,,,,,,,[],,,,,2021,1,25,20,19
18138,1353551706869665795,1353551706869665792,2021-01-24 19:54:09 PST,2021-01-24,19:54:09,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Noodle says extra sleep is always a better idea.  https://t.co/RVawDPhZhL",en,[],[],['https://pbs.twimg.com/media/EsjIGqpW4AEbWEe.jpg'],15,19,338,[],[],https://twitter.com/karenkho/status/1353551706869665795,False,,1,https://pbs.twimg.com/media/EsjIGqpW4AEbWEe.jpg,,,,,,,[],,,,,2021,1,24,19,54
18374,1353200772910080001,1353200772910080000,2021-01-23 20:39:40 PST,2021-01-23,20:39:40,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?",en,[],[],[],25,9,171,[],[],https://twitter.com/karenkho/status/1353200772910080001,False,,0,,,,,,,,[],,,,,2021,1,23,20,39
18631,1352847366492139520,1352830258970583040,2021-01-22 21:15:21 PST,2021-01-22,21:15:21,-0700,17768442,karenkho,Karen K. Ho,,@dosellart You can worry about these issues without doomscrolling.,en,[],[],[],1,0,0,[],[],https://twitter.com/karenkho/status/1352847366492139520,False,,0,,,,,,,,"[{'screen_name': 'dosellart', 'name': 'Daphney Odell', 'id': '3254676582'}]",,,,,2021,1,22,21,15
18644,1352830643684724737,1352830643684724736,2021-01-22 20:08:54 PST,2021-01-22,20:08:54,-0700,17768442,karenkho,Karen K. Ho,,"hi, if you're doomscrolling, try to suspend that until Monday. Plan something fun this weekend. Books and walks are still great. Pet a cute dog for me, if you can.",en,[],[],[],17,26,356,[],[],https://twitter.com/karenkho/status/1352830643684724737,False,,0,,,,,,,,[],,,,,2021,1,22,20,8
19001,1352484128072073218,1352484128072073216,2021-01-21 21:11:58 PST,2021-01-21,21:11:58,-0700,17768442,karenkho,Karen K. Ho,,"hi, if you are doomscrolling, you are probably really tired.  People are still getting sick and dying from Covid-19. Millions are still unemployed or worried about evictions. Lots of work you'll need energy for. Get enough sleep tonight. You deserve proper time to recover.",en,[],[],[],7,6,183,[],[],https://twitter.com/karenkho/status/1352484128072073218,False,,0,,,,,,,,[],,,,,2021,1,21,21,11
19373,1352277105069981699,1352276216104046592,2021-01-21 07:29:20 PST,2021-01-21,07:29:20,-0700,17768442,karenkho,Karen K. Ho,,@_cingraham I try to budget 10-20 minutes a day for it otherwise I scramble to meet deadlines or doomscrolling too much and staying up late again with anxiety,en,[],[],[],0,0,11,[],[],https://twitter.com/karenkho/status/1352277105069981699,False,,0,,,,,,,,"[{'screen_name': '_cingraham', 'name': 'Christopher Ingraham', 'id': '452521774'}]",,,,,2021,1,21,7,29
19623,1352123451478339587,1352120573569216512,2021-01-20 21:18:46 PST,2021-01-20,21:18:46,-0700,17768442,karenkho,Karen K. Ho,,@FourthEstate911 I really don't think doomscrolling ends until most people are vaccinated but I have also been reporting on Covid-19 since last Feb. I remember worrying then about deaths in the US possibly nearing or reaching the toll of Hiroshima.,en,[],[],[],0,0,2,[],[],https://twitter.com/karenkho/status/1352123451478339587,False,,0,,,,,,,,"[{'screen_name': 'FourthEstate911', 'name': ""Dr. I'm not interested in your cult"", 'id': '168784795'}]",,,,,2021,1,20,21,18
20625,1351750623302184960,1351750623302184960,2021-01-19 20:37:17 PST,2021-01-19,20:37:17,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?   Maybe you're engaging in revenge bedtime procrastination? It happens when you don't feel like you have a lot free time or control over the rest of the day, or you're anxious about tomorrow starting. I promise you'll feel better if you go to bed soon.",en,[],[],[],28,117,985,[],[],https://twitter.com/karenkho/status/1351750623302184960,False,,0,,,,,,,,[],,,,,2021,1,19,20,37
20871,1351579778999087108,1351579778999087104,2021-01-19 09:18:25 PST,2021-01-19,09:18:25,-0700,17768442,karenkho,Karen K. Ho,,"Has your prescription/vision also become worse during the pandemic due to the additional screen time, poor sleep, doomscrolling, and mental fatigue?",en,[],[],[],9,3,7,[],[],https://twitter.com/karenkho/status/1351579778999087108,False,,0,,,,,,,,[],,,,,2021,1,19,9,18
21072,1351373626730283010,1351373626730283008,2021-01-18 19:39:14 PST,2021-01-18,19:39:14,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?  Fake Monday is almost here. It's a historic week in the US, which is all the more reason for you to go to sleep early and get enough rest. Noodle (via video call) reminds you not to stay up too late.  https://t.co/VXlnMX5KCZ",en,[],[],['https://pbs.twimg.com/media/EsELJtvXEAM_Xbj.jpg'],6,6,112,[],[],https://twitter.com/karenkho/status/1351373626730283010,False,,1,https://pbs.twimg.com/media/EsELJtvXEAM_Xbj.jpg,,,,,,,[],,,,,2021,1,18,19,39
21531,1351014219605561353,1351014219605561344,2021-01-17 19:51:05 PST,2021-01-17,19:51:05,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Noodle wants you to get enough rest for tomorrow. Give your eyes and mind a break from screens for the night.  https://t.co/85kO5w22o3",en,[],[],['https://pbs.twimg.com/media/Er_EReqXYAAGhSk.jpg'],14,14,300,[],[],https://twitter.com/karenkho/status/1351014219605561353,False,,1,https://pbs.twimg.com/media/Er_EReqXYAAGhSk.jpg,,,,,,,[],,,,,2021,1,17,19,51
21839,1350836443602710528,1350836443602710528,2021-01-17 08:04:40 PST,2021-01-17,08:04:40,-0700,17768442,karenkho,Karen K. Ho,,Do something that will give you joy today instead of doomscrolling. Support a small business! Write a letter to a friend! Walk outside and spot cute dogs. Buy a pound of proscuitto if you feel like it. Lots of options!,en,[],[],[],15,22,233,[],[],https://twitter.com/karenkho/status/1350836443602710528,False,,0,,,,,,,,[],,,,,2021,1,17,8,4
22009,1350666550978744321,1350666550978744320,2021-01-16 20:49:34 PST,2021-01-16,20:49:34,-0700,17768442,karenkho,Karen K. Ho,,"hi, there are lots of things that will give you more satisfaction and care than staying up late doomscrolling tonight. Including on TikTok.   You're probably really tired and need extra time to rest. Plan something that will give you joy tomorrow.",en,[],[],[],1,9,130,[],[],https://twitter.com/karenkho/status/1350666550978744321,False,,0,,,,,,,,[],,,,,2021,1,16,20,49
22998,1349919974693998595,1349919974693998592,2021-01-14 19:22:56 PST,2021-01-14,19:22:56,-0700,17768442,karenkho,Karen K. Ho,,"Hi! Are you doomscrolling?  We're almost at the end of another long week. I bet you're pretty tired. A full night's rest will help you focus better, take care of yourself, and give you the energy you need to achieve your goals. Don't stay up too late.",en,[],[],[],13,30,433,[],[],https://twitter.com/karenkho/status/1349919974693998595,False,,0,,,,,,,,[],,,,,2021,1,14,19,22
23671,1349574749098274821,1349574749098274816,2021-01-13 20:31:08 PST,2021-01-13,20:31:08,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  Impeachment round 2 is a level of chaotic energy I also did not expect in 2021, but that doesn't mean you should reduce your time for screen breaks and sleep. You are still worthy of a proper night's rest.",en,[],[],[],4,29,420,[],[],https://twitter.com/karenkho/status/1349574749098274821,False,,0,,,,,,,,[],,,,,2021,1,13,20,31
24692,1349193747490336769,1349193747490336768,2021-01-12 19:17:10 PST,2021-01-12,19:17:10,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling? The world is somehow even more intense in 2021 and the stress in your body can accumulate.   If you can, stop doomscrolling and go to bed an hour earlier than usual. Your body and mind likely need the extra rest. This website will still exist tomorrow.",en,[],[],[],12,40,361,[],[],https://twitter.com/karenkho/status/1349193747490336769,False,,0,,,,,,,,[],,,,,2021,1,12,19,17
25521,1348862716732182531,1348862716732182528,2021-01-11 21:21:46 PST,2021-01-11,21:21:46,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you still doomscrolling? (Tiktok counts)",en,[],[],[],11,4,203,[],[],https://twitter.com/karenkho/status/1348862716732182531,False,,0,,,,,,,,[],,,,,2021,1,11,21,21
26539,1348494549337874434,1348494549337874432,2021-01-10 20:58:49 PST,2021-01-10,20:58:49,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  I know Mondays can be stressful, but you'll be better equipped to tackle them if you get enough sleep. Give your eyes and brain a break for the night.",en,[],[],[],14,22,334,[],[],https://twitter.com/karenkho/status/1348494549337874434,False,,0,,,,,,,,[],,,,,2021,1,10,20,58
27669,1348112413753798656,1348112413753798656,2021-01-09 19:40:20 PST,2021-01-09,19:40:20,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?  Noodle thinks you should take care of yourself after this long week. Try to go to sleep early and plan something for tomorrow that gives you joy. You still deserve rest.  https://t.co/zRe3XmmFUX",en,[],[],['https://pbs.twimg.com/media/ErV1GJ9W8AAfX6_.jpg'],10,17,242,[],[],https://twitter.com/karenkho/status/1348112413753798656,False,,1,https://pbs.twimg.com/media/ErV1GJ9W8AAfX6_.jpg,,,,,,,[],,,,,2021,1,9,19,40
30782,1347400904723591168,1347400904723591168,2021-01-07 20:33:03 PST,2021-01-07,20:33:03,-0700,17768442,karenkho,Karen K. Ho,,"Hi, are you doomscrolling?  A lot has happened today, and you might be tempted to keep reading this website to ""catch up"". Set a time limit, read a book, and give yourself a screen break so you can get enough sleep. You still deserve time to rest.",en,[],[],[],17,93,623,[],[],https://twitter.com/karenkho/status/1347400904723591168,False,,0,,,,,,,,[],,,,,2021,1,7,20,33
32073,1347262740176515079,1347262740176515072,2021-01-07 11:24:02 PST,2021-01-07,11:24:02,-0700,17768442,karenkho,Karen K. Ho,,"would not have put ""Steak-umms guy does Great Value version of doomscrolling reminders with emojis"" on my 2021 bingo card but life has many surprises",en,[],[],[],3,3,120,[],[],https://twitter.com/karenkho/status/1347262740176515079,False,,0,,,,,,,,[],,,,,2021,1,7,11,24
34592,1347029384016834560,1347029384016834560,2021-01-06 19:56:46 PST,2021-01-06,19:56:46,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling?  New year, different waves of horrific news. I know you want to stay informed about what happened in DC today and better understand what it means. But you still need time to rest and recover. You deserve a good night's sleep. Don't stay up too late.",en,[],[],[],13,75,474,[],[],https://twitter.com/karenkho/status/1347029384016834560,False,,0,,,,,,,,[],,,,,2021,1,6,19,56
35427,1346994998659719171,1346994998659719168,2021-01-06 17:40:08 PST,2021-01-06,17:40:08,-0700,17768442,karenkho,Karen K. Ho,,Many of you are doomscrolling right now because today was extra chaotic and awful.  Have you had something to eat in the last few hours? Have you had a glass of water today? How about a nice Joe Hisaishi concert in HD along with a book for a mental break?  https://t.co/w3TPQFyyEU,en,[],['https://youtu.be/eY1XtWyKlJA'],[],8,17,106,[],[],https://twitter.com/karenkho/status/1346994998659719171,False,,0,,,,,,,,[],,,,,2021,1,6,17,40
38898,1346694387368128512,1346694387368128512,2021-01-05 21:45:36 PST,2021-01-05,21:45:36,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you still doomscrolling?",en,[],[],[],86,15,380,[],[],https://twitter.com/karenkho/status/1346694387368128512,False,,0,,,,,,,,[],,,,,2021,1,5,21,45
38930,1346671048113221635,1346571540176007168,2021-01-05 20:12:52 PST,2021-01-05,20:12:52,-0700,17768442,karenkho,Karen K. Ho,,"Too many journalists default to interviewing white dudes or the same limited sources and don't want negative consequences for continuing this practice even though it hurts public trust, especially among minority communities.  Are you doomscrolling? Don't stay up too late tonight.",en,[],[],[],2,5,74,[],[],https://twitter.com/karenkho/status/1346671048113221635,False,,0,,,,,,,,[],,,,,2021,1,5,20,12
39283,1346319881642369025,1346319881642369024,2021-01-04 20:57:27 PST,2021-01-04,20:57:27,-0700,17768442,karenkho,Karen K. Ho,,doomscrolling? In 2021?,en,[],[],[],16,7,358,[],[],https://twitter.com/karenkho/status/1346319881642369025,False,,0,,,,,,,,[],,,,,2021,1,4,20,57
40010,1345227632531681282,1345227632531681280,2021-01-01 20:37:15 PST,2021-01-01,20:37:15,-0700,17768442,karenkho,Karen K. Ho,,"hi, are you doomscrolling? Is it because you're concerned or unsure about what this year will be like?  New habits can be hard to build, including how you use this website. You still have agency to take better care of yourself. Give yourself screen breaks too.",en,[],[],[],3,22,257,[],[],https://twitter.com/karenkho/status/1345227632531681282,False,,0,,,,,,,,[],,,,,2021,1,1,20,37
40243,1344826790259392512,1344826790259392512,2020-12-31 18:04:27 PST,2020-12-31,18:04:27,-0700,17768442,karenkho,Karen K. Ho,,"Hi, if you're doomscrolling, you're under no obligation to spend the last night of 2020 doing that. You can watch a game, read a book, call a friend, or even go to bed early. You still have agency and are worthy of getting rest.",en,[],[],[],8,22,331,[],[],https://twitter.com/karenkho/status/1344826790259392512,False,,0,,,,,,,,[],,,,,2020,12,31,18,4
